        3.16734      0.34381775E-126
        3.17134      0.71633972E-125
        3.17534      0.14561856E-123
        3.17934      0.28881653E-122
        3.18334      0.55890201E-121
        3.18734      0.10552572E-119
        3.19134      0.19439758E-118
        3.19534      0.34940900E-117
        3.19934      0.61275788E-116
        3.20333      0.10484707E-114
        3.20733      0.17504001E-113
        3.21133      0.28512354E-112
        3.21533      0.45315287E-111
        3.21933      0.70270586E-110
        3.22333      0.10632147E-108
        3.22733      0.15695976E-107
        3.23133      0.22608786E-106
        3.23533      0.31775276E-105
        3.23933      0.43573897E-104
        3.24333      0.58302923E-103
        3.24733      0.76117259E-102
        3.25133      0.96963214E-101
        3.25533      0.12052141E-099
        3.25933      0.14616967E-098
        3.26333      0.17297718E-097
        3.26733      0.19973844E-096
        3.27133      0.22504989E-095
        3.27533      0.24742497E-094
        3.27933      0.26543565E-093
        3.28333      0.27786234E-092
        3.28733      0.28383031E-091
        3.29133      0.28291159E-090
        3.29533      0.27517569E-089
        3.29933      0.26118102E-088
        3.30333      0.24190816E-087
        3.30733      0.21864638E-086
        3.31133      0.19285141E-085
        3.31533      0.16599631E-084
        3.31933      0.13943629E-083
        3.32333      0.11430421E-082
        3.32733      0.91446126E-082
        3.33133      0.71399194E-081
        3.33533      0.54407029E-080
        3.33933      0.40463161E-079
        3.34333      0.29370933E-078
        3.34733      0.20808441E-077
        3.35133      0.14389201E-076
        3.35533      0.97122851E-076
        3.35933      0.63989222E-075
        3.36333      0.41153512E-074
        3.36733      0.25836673E-073
        3.37133      0.15834772E-072
        3.37533      0.94743554E-072
        3.37933      0.55343717E-071
        3.38333      0.31563650E-070
        3.38733      0.17576285E-069
        3.39133      0.95567462E-069
        3.39533      0.50741086E-068
        3.39933      0.26308821E-067
        3.40333      0.13321766E-066
        3.40733      0.65882439E-066
        3.41133      0.31824053E-065
        3.41533      0.15015915E-064
        3.41933      0.69213890E-064
        3.42333      0.31168557E-063
        3.42733      0.13713912E-062
        3.43133      0.58961553E-062
        3.43533      0.24773292E-061
        3.43933      0.10173088E-060
        3.44333      0.40834392E-060
        3.44733      0.16023469E-059
        3.45133      0.61475235E-059
        3.45533      0.23063032E-058
        3.45933      0.84618993E-058
        3.46333      0.30368320E-057
        3.46733      0.10662153E-056
        3.47133      0.36628051E-056
        3.47533      0.12314156E-055
        3.47932      0.40522716E-055
        3.48332      0.13055104E-054
        3.48732      0.41184976E-054
        3.49132      0.12725257E-053
        3.49532      0.38517665E-053
        3.49932      0.11424023E-052
        3.50332      0.33208373E-052
        3.50732      0.94635182E-052
        3.51132      0.26445057E-051
        3.51532      0.72483081E-051
        3.51932      0.19491497E-050
        3.52332      0.51438565E-050
        3.52732      0.13325652E-049
        3.53132      0.33897438E-049
        3.53532      0.84693181E-049
        3.53932      0.20790209E-048
        3.54332      0.50156219E-048
        3.54732      0.11895251E-047
        3.55132      0.27741709E-047
        3.55532      0.63640224E-047
        3.55932      0.14364724E-046
        3.56332      0.31912299E-046
        3.56732      0.69797870E-046
        3.57132      0.15034094E-045
        3.57532      0.31900016E-045
        3.57932      0.66697606E-045
        3.58332      0.13745551E-044
        3.58732      0.27930139E-044
        3.59132      0.55971777E-044
        3.59532      0.11065618E-043
        3.59932      0.21588265E-043
        3.60332      0.41573784E-043
        3.60732      0.79050475E-043
        3.61132      0.14845504E-042
        3.61532      0.27543067E-042
        3.61932      0.50498289E-042
        3.62332      0.91518090E-042
        3.62732      0.16399126E-041
        3.63132      0.29062579E-041
        3.63532      0.50952115E-041
        3.63932      0.88393141E-041
        3.64332      0.15178037E-040
        3.64732      0.25802671E-040
        3.65132      0.43438602E-040
        3.65532      0.72436621E-040
        3.65932      0.11967946E-039
        3.66332      0.19595972E-039
        3.66732      0.31805721E-039
        3.67132      0.51184562E-039
        3.67532      0.81690338E-039
        3.67932      0.12933063E-038
        3.68332      0.20315642E-038
        3.68732      0.31670566E-038
        3.69132      0.49008687E-038
        3.69532      0.75296745E-038
        3.69932      0.11488334E-037
        3.70332      0.17410255E-037
        3.70732      0.26212440E-037
        3.71132      0.39214632E-037
        3.71532      0.58305318E-037
        3.71932      0.86171774E-037
        3.72332      0.12661713E-036
        3.72732      0.18499512E-036
        3.73132      0.26880310E-036
        3.73532      0.38848687E-036
        3.73932      0.55852759E-036
        3.74332      0.79890264E-036
        3.74732      0.11370398E-035
        3.75131      0.16104195E-035
        3.75531      0.22700242E-035
        3.75931      0.31848905E-035
        3.76331      0.44480900E-035
        3.76731      0.61845519E-035
        3.77131      0.85612492E-035
        3.77531      0.11800405E-034
        3.77931      0.16196534E-034
        3.78331      0.22138349E-034
        3.78731      0.30136776E-034
        3.79131      0.40860661E-034
        3.79531      0.55182068E-034
        3.79931      0.74233520E-034
        3.80331      0.99480055E-034
        3.80731      0.13280958E-033
        3.81131      0.17664575E-033
        3.81531      0.23408848E-033
        3.81931      0.30908821E-033
        3.82331      0.40666142E-033
        3.82731      0.53315604E-033
        3.83131      0.69657752E-033
        3.83531      0.90698794E-033
        3.83931      0.11769929E-032
        3.84331      0.15223336E-032
        3.84731      0.19626046E-032
        3.85131      0.25221198E-032
        3.85531      0.32309556E-032
        3.85931      0.41262006E-032
        3.86331      0.52534508E-032
        3.86731      0.66685896E-032
        3.87131      0.84399050E-032
        3.87531      0.10650597E-031
        3.87931      0.13401746E-031
        3.88331      0.16815805E-031
        3.88731      0.21040721E-031
        3.89131      0.26254754E-031
        3.89531      0.32672120E-031
        3.89931      0.40549562E-031
        3.90331      0.50193981E-031
        3.90731      0.61971272E-031
