Wavelengt [nm],s1.2,s2.2,s3.2,s4.2
212.8,1.5153465835244524e-21,2.6804482805470852e-21,5.2453256247772766e-21,9.797704041803736e-21
213.0,1.5254280482718223e-21,2.689311735756771e-21,5.22913326319311e-21,9.833920486158024e-21
213.2,1.5346469278001659e-21,2.7113209897044176e-21,5.250723078638666e-21,9.896721341793652e-21
213.4,1.5170178423863158e-21,2.711022221551282e-21,5.2753114795627715e-21,9.914444282647879e-21
213.6,1.5141066172721021e-21,2.7049472691041938e-21,5.255720721102915e-21,9.926002722335416e-21
213.8,1.5357790709001379e-21,2.6965817608164006e-21,5.251722607131516e-21,9.994968079137732e-21
214.0,1.5441892767856443e-21,2.7029554814166243e-21,5.277910253644181e-21,1.0015002707929467e-20
214.2,1.5465613861379666e-21,2.71640004830772e-21,5.2743119510699215e-21,9.94989016435633e-21
214.4,1.5424641063475918e-21,2.722275821986051e-21,5.286106387285549e-21,1.0001517861627336e-20
214.6,1.539606792809567e-21,2.7101259170918753e-21,5.310294976812515e-21,1.0053530840221262e-20
214.8,1.5393372349286215e-21,2.7089308444793334e-21,5.3508758336222174e-21,1.0068942093137981e-20
215.0,1.5351860435620573e-21,2.7389072491772593e-21,5.377063480134883e-21,1.0110552476013121e-20
215.2,1.5411702285190522e-21,2.752451405452734e-21,5.3620705527421364e-21,1.0143686669784065e-20
215.4,1.5474778829331822e-21,2.762808701428097e-21,5.3944552759104704e-21,1.0157942078732028e-20
215.6,1.554162918380636e-21,2.763107469581233e-21,5.4258404705859544e-21,1.0106699662783942e-20
215.8,1.5724928542849447e-21,2.7438867183961836e-21,5.39245621892477e-21,1.006701568652339e-20
216.0,1.5731937047754037e-21,2.7457789166993752e-21,5.3796622542162924e-21,1.0065474561231718e-20
216.2,1.562411389537575e-21,2.757729642824794e-21,5.366268572412106e-21,1.0034266774075365e-20
216.4,1.5590149602376588e-21,2.7630078801968542e-21,5.3656688553163954e-21,1.0055071965512934e-20
216.6,1.568018193461246e-21,2.783921650916337e-21,5.405649995030388e-21,1.0107084944106859e-20
216.8,1.5786926855466965e-21,2.804536653482685e-21,5.408648580508937e-21,1.0085123908700534e-20
