,wavelength,s1.3,s2.3,s3.3,s4.3,s5.3,s6.3
1945,394.5,0.017068643751167567,0.018271633930231117,0.01846697392976305,0.02328890170742963,29.58009677419355,19.596970588235294
1946,394.6,0.017376742013824022,0.018823461800607226,0.0186908160380026,0.023859708121827413,29.367290322580647,19.791
1947,394.7,0.017746459929011766,0.01913003283970506,0.01902657920036193,0.024430514536225197,29.154483870967745,19.791
1948,394.8,0.01805455819166822,0.019559232294442033,0.019362342362721257,0.024887159667743426,28.94167741935484,20.37308823529412
1949,394.9,0.018301036801793385,0.019743174917900737,0.019362342362721257,0.0252296435163821,28.728870967741937,20.17905882352941
1950,395.0,0.018485895759387257,0.01986580333353987,0.019698105525080587,0.025343804799261654,28.516064516129035,20.17905882352941
1951,395.1,0.01860913506444984,0.01986580333353987,0.019698105525080587,0.025115482233502538,28.30325806451613,19.791
1952,395.2,0.01873237436951242,0.019988431749179005,0.019810026579200363,0.025115482233502538,28.30325806451613,19.208911764705885
1953,395.3,0.018793994022043712,0.020049745956998575,0.01992194763332014,0.025115482233502538,27.877645161290328,19.014882352941175
1954,395.4,0.018917233327106295,0.02023368858045728,0.01992194763332014,0.025457966082141213,28.09045161290323,19.014882352941175
1955,395.5,0.018978852979637584,0.020356316996096413,0.02014578974155969,0.025572127365020767,27.877645161290328,19.402941176470588
1956,395.6,0.019102092284700167,0.020417631203915983,0.02025771079567947,0.025572127365020767,28.09045161290323,19.402941176470588
1957,395.7,0.019163711937231456,0.02060157382737468,0.020369631849799244,0.025572127365020767,28.30325806451613,19.402941176470588
1958,395.8,0.01928695124229404,0.020724202243013815,0.020593473958038795,0.02580044993077988,28.30325806451613,19.596970588235294
1959,395.9,0.019410190547356623,0.020846830658652955,0.020593473958038795,0.02591461121365944,28.516064516129035,19.791
1960,396.0,0.019410190547356623,0.021030773282111653,0.02048155290391902,0.026142933779418554,28.09045161290323,19.985029411764707
1961,396.1,0.019533429852419203,0.021092087489931223,0.02048155290391902,0.026142933779418554,27.877645161290328,20.17905882352941
1962,396.2,0.019595049504950494,0.021153401697750793,0.020593473958038795,0.02625709506229811,28.09045161290323,19.985029411764707
1963,396.3,0.019656669157481783,0.021276030113389927,0.02048155290391902,0.026142933779418554,28.09045161290323,19.402941176470588
1964,396.4,0.019964767420138238,0.02139865852902906,0.020929237120398125,0.026028772496538996,28.728870967741937,19.596970588235294
1965,396.5,0.020088006725200818,0.021521286944668195,0.020929237120398125,0.026028772496538996,28.728870967741937,19.596970588235294
1966,396.6,0.020211246030263405,0.02164391536030733,0.020929237120398125,0.026028772496538996,28.94167741935484,19.791
1967,396.7,0.02014962637773211,0.02164391536030733,0.020929237120398125,0.026028772496538996,28.728870967741937,19.791
1968,396.8,0.02014962637773211,0.021582601152487765,0.020817316066278346,0.02591461121365944,28.30325806451613,19.402941176470588
1969,396.9,0.020211246030263405,0.021582601152487765,0.02070539501215857,0.026142933779418554,28.09045161290323,19.402941176470588
1970,397.0,0.020334485335325985,0.0217052295681269,0.020929237120398125,0.026142933779418554,28.09045161290323,19.596970588235294
1971,397.1,0.020580963945451145,0.0217052295681269,0.021153079228637676,0.026371256345177667,28.09045161290323,19.402941176470588
1972,397.2,0.02064258359798244,0.021827857983766033,0.021153079228637676,0.02648541762805722,28.30325806451613,19.208911764705885
1973,397.3,0.02070420325051373,0.021889172191585603,0.02126500028275745,0.02648541762805722,28.30325806451613,18.820852941176472
1974,397.4,0.02076582290304502,0.02213442902286387,0.021153079228637676,0.026599578910936783,28.09045161290323,18.626823529411762
1975,397.5,0.0208890622081076,0.022318371646322575,0.021488842390997,0.02694206275957545,28.09045161290323,19.014882352941175
1976,397.6,0.021135540818232764,0.02244100006196171,0.02204844766159588,0.02705622404245501,28.09045161290323,19.402941176470588
1977,397.7,0.021320399775826636,0.022563628477600843,0.022272289769835436,0.02705622404245501,28.30325806451613,19.402941176470588
1978,397.8,0.02150525873342051,0.022747571101059547,0.022496131878074987,0.027284546608214125,28.09045161290323,19.596970588235294
1979,397.9,0.021566878385951803,0.02287019951669868,0.022608052932194762,0.027512869173973237,28.30325806451613,19.402941176470588
1980,398.0,0.02175173734354567,0.02311545634797695,0.022719973986314538,0.02785535302261191,28.30325806451613,19.596970588235294
1981,398.1,0.021998215953670838,0.023422027387074787,0.022943816094554093,0.02819783687125058,28.30325806451613,19.596970588235294
1982,398.2,0.022367933868858582,0.023789912633992195,0.02327957925691342,0.028654482002768808,28.516064516129035,19.402941176470588
1983,398.3,0.02261441247898375,0.023973855257450896,0.023391500311033195,0.028768643285648366,28.30325806451613,19.402941176470588
1984,398.4,0.022922510741640197,0.024280426296548734,0.023727263473392525,0.029111127134287033,28.516064516129035,19.402941176470588
1985,398.5,0.023230609004296653,0.024525683127827002,0.02417494768987163,0.029567772265805262,28.30325806451613,19.596970588235294
1986,398.6,0.02372356622454698,0.02483225416692484,0.024846474014590284,0.029910256114443937,28.94167741935484,19.596970588235294
1987,398.7,0.02421652344479731,0.025322767829481382,0.025406079285189166,0.030366901245962162,28.94167741935484,19.596970588235294
1988,398.8,0.024647861012516346,0.025690653076398784,0.025853763501668268,0.03082354637748039,28.94167741935484,19.402941176470588
1989,398.9,0.02520243788529796,0.026181166738955326,0.026301447718147374,0.03150851407475773,28.516064516129035,19.402941176470588
1990,399.0,0.025757014758079576,0.026855623024970566,0.027084895096985806,0.03219348177203507,28.516064516129035,19.402941176470588
1991,399.1,0.026373211283392487,0.027346136687527108,0.02775642142170446,0.03287844946931241,28.516064516129035,19.208911764705885
1992,399.2,0.026989407808705394,0.028204535597001052,0.02831602669230334,0.03379173973234888,28.09045161290323,19.596970588235294
1993,399.3,0.027728843639080885,0.0288789918830163,0.029435237233501103,0.03447670742962622,28.728870967741937,19.402941176470588
1994,399.4,0.028468279469456376,0.029676076584670672,0.030218684612339536,0.03538999769266267,28.516064516129035,19.596970588235294
1995,399.5,0.029146095647300578,0.030595789701964186,0.031002131991177965,0.03630328795569913,28.516064516129035,19.402941176470588
1996,399.6,0.03007039043526994,0.031331560195798996,0.03200942147825595,0.03721657821873558,28.516064516129035,19.402941176470588
1997,399.7,0.03087144591817672,0.03218995910527294,0.032792868857094384,0.038129868481772036,28.30325806451613,19.402941176470588
1998,399.8,0.03173412105361479,0.03292572959910775,0.03391207939829215,0.038814836179049385,28.30325806451613,18.626823529411762
1999,399.9,0.032720035494115444,0.033538871677303426,0.03491936888537013,0.03961396515920628,28.516064516129035,18.626823529411762
2000,400.0,0.033336232019428355,0.03421332796331867,0.03559089521008879,0.04018477157360407,28.516064516129035,18.43279411764706
2001,400.1,0.033890808892209974,0.03488778424933391,0.036038579426567886,0.0408697392708814,28.516064516129035,18.820852941176472
2002,400.2,0.03426052680739772,0.035378297911890455,0.03615050048068767,0.04121222311952008,28.30325806451613,19.014882352941175
2003,400.3,0.03463024472258546,0.03574618315880786,0.036374342588927217,0.04144054568527919,28.09045161290323,19.208911764705885
2004,400.4,0.03499996263777321,0.03605275419790569,0.03648626364304699,0.04155470696815875,28.516064516129035,19.402941176470588
2005,400.5,0.03524644124789837,0.036175382613544825,0.03671010575128655,0.04144054568527919,28.516064516129035,19.596970588235294
2006,400.6,0.03543130020549225,0.036175382613544825,0.03671010575128655,0.041326384402399635,28.516064516129035,19.402941176470588
2007,400.7,0.03549291985802353,0.036114068405725265,0.03659818469716677,0.040983900553760964,28.94167741935484,19.208911764705885
2008,400.8,0.035308060900429664,0.036114068405725265,0.03626242153480744,0.040983900553760964,28.516064516129035,19.208911764705885
2009,400.9,0.03518482159536708,0.036114068405725265,0.036038579426567886,0.040641416705122294,28.30325806451613,19.014882352941175
2010,401.0,0.03487672333271063,0.036114068405725265,0.035702816264208556,0.04052725542224273,28.09045161290323,19.208911764705885
2011,401.1,0.034815103680179336,0.03605275419790569,0.03547897415596901,0.04029893285648362,28.09045161290323,19.208911764705885
2012,401.2,0.034815103680179336,0.03605275419790569,0.03547897415596901,0.040070610290724507,28.09045161290323,19.208911764705885
2013,401.3,0.03469186437511675,0.03593012578226656,0.03514321099360968,0.03995644900784495,28.30325806451613,19.402941176470588
2014,401.4,0.034753484027648045,0.035868811574447,0.03480744783125035,0.03995644900784495,28.09045161290323,19.596970588235294
2015,401.5,0.03463024472258546,0.03568486895098829,0.03447168466889103,0.03949980387632672,28.09045161290323,19.402941176470588
2016,401.6,0.034507005417522885,0.035562240535349156,0.0341359215065317,0.03927148131056761,28.30325806451613,19.208911764705885
2017,401.7,0.0343837661124603,0.035439612119710015,0.03391207939829215,0.039043158744808494,28.09045161290323,19.014882352941175
2018,401.8,0.034137287502335134,0.03525566949625132,0.03346439518181304,0.03858651361329026,28.09045161290323,19.014882352941175
2019,401.9,0.03382918923967868,0.035071726872792613,0.03324055307357349,0.03835819104753115,27.877645161290328,19.208911764705885
2020,402.0,0.033582710629553515,0.03476515583369478,0.03268094780297461,0.03767322335025381,27.45203225806452,19.014882352941175
2021,402.1,0.03339785167195965,0.03451989900241651,0.03256902674885483,0.03733073950161514,27.877645161290328,19.014882352941175
2022,402.2,0.0330281337567719,0.03421332796331867,0.0317855793700164,0.03675993308721735,27.877645161290328,18.820852941176472
2023,402.3,0.032781655146646736,0.03384544271640126,0.0313378951535373,0.03630328795569913,28.09045161290323,19.014882352941175
2024,402.4,0.0323503175789277,0.03329361484602516,0.030890210937058193,0.035618320258421786,28.30325806451613,18.626823529411762
2025,402.5,0.031857360358677374,0.032803101183468616,0.03033060566645931,0.035047513844024,28.09045161290323,18.820852941176472
2026,402.6,0.03136440313842705,0.03225127331309251,0.029659079341740655,0.0342483848638671,27.877645161290328,19.014882352941175
2027,402.7,0.03074820661311414,0.031760759650535965,0.028875631962902222,0.03356341716658976,27.664838709677422,18.820852941176472
2028,402.8,0.030193629740332524,0.031208931780159863,0.028204105638183565,0.032992610752191974,27.664838709677422,18.820852941176472
2029,402.9,0.02976229217261349,0.030595789701964186,0.02730873720522536,0.03219348177203507,27.45203225806452,18.626823529411762
2030,403.0,0.029207715299831866,0.030166590247227214,0.02697297404286603,0.031736836640516845,27.664838709677422,18.43279411764706
2031,403.1,0.02877637773211283,0.02961476237685111,0.026525289826386925,0.030937707660359946,28.09045161290323,18.238764705882353
2032,403.2,0.028283420511862507,0.029124248714294566,0.025965684555788043,0.03048106252884172,28.09045161290323,18.43279411764706
2033,403.3,0.027667223986549597,0.028633735051738024,0.025406079285189166,0.029910256114443937,27.877645161290328,18.626823529411762
2034,403.4,0.027112647113767978,0.02814322138918149,0.02473455296047051,0.02933944970004615,27.664838709677422,18.626823529411762
2035,403.5,0.026681309546048942,0.027714021934444513,0.024398789798111182,0.02899696585140748,27.664838709677422,18.820852941176472
2036,403.6,0.0263115916308612,0.027346136687527108,0.0238391845275123,0.028654482002768808,27.664838709677422,18.626823529411762
2037,403.7,0.025941873715673452,0.02703956564842927,0.023391500311033195,0.02819783687125058,27.45203225806452,18.820852941176472
2038,403.8,0.025633775453016996,0.026794308817151002,0.022943816094554093,0.027969514305491466,27.877645161290328,18.820852941176472
2039,403.9,0.02532567719036054,0.026487737778053164,0.022608052932194762,0.02774119173973235,27.664838709677422,19.014882352941175
2040,404.0,0.025017578927704086,0.026181166738955326,0.02216036871571566,0.027284546608214125,27.45203225806452,19.014882352941175
2041,404.1,0.024771100317578926,0.025874595699857488,0.021936526607476105,0.02694206275957545,27.664838709677422,19.014882352941175
2042,404.2,0.024524621707453762,0.02556802466075965,0.021712684499236554,0.026371256345177667,27.45203225806452,18.626823529411762
2043,404.3,0.02421652344479731,0.02538408203730095,0.021488842390997,0.02625709506229811,27.664838709677422,18.626823529411762
2044,404.4,0.023970044834672143,0.025200139413842245,0.02126500028275745,0.026028772496538996,27.239225806451618,18.626823529411762
2045,404.5,0.023785185877078275,0.025016196790383544,0.020929237120398125,0.02580044993077988,27.45203225806452,18.626823529411762
2046,404.6,0.023538707266953108,0.024893568374744407,0.020593473958038795,0.025457966082141213,27.45203225806452,18.820852941176472
2047,404.7,0.023415467961890528,0.02464831154346614,0.020369631849799244,0.025115482233502538,27.877645161290328,18.626823529411762
2048,404.8,0.023230609004296653,0.024464368920007435,0.02014578974155969,0.024887159667743426,27.664838709677422,18.626823529411762
2049,404.9,0.023107369699234073,0.0243417405043683,0.020033868687439914,0.024658837101984313,28.09045161290323,18.43279411764706
2050,405.0,0.023045750046702784,0.024280426296548734,0.01992194763332014,0.024544675819104755,27.664838709677422,18.626823529411762
2051,405.1,0.022922510741640197,0.024035169465270463,0.019698105525080587,0.02397386940470697,27.664838709677422,18.43279411764706
2052,405.2,0.02286089108910891,0.02391254104963133,0.01958618447096081,0.023859708121827413,27.877645161290328,18.43279411764706
2053,405.3,0.022799271436577617,0.02385122684181176,0.01925042130860148,0.023859708121827413,27.664838709677422,18.820852941176472
2054,405.4,0.02261441247898375,0.023728598426172625,0.019138500254481706,0.023859708121827413,27.664838709677422,18.820852941176472
2055,405.5,0.022491173173921162,0.023667284218353058,0.01902657920036193,0.023859708121827413,27.877645161290328,19.014882352941175
2056,405.6,0.022244694563796002,0.02360597001053349,0.018802737092122376,0.023745546838947855,27.877645161290328,19.208911764705885
2057,405.7,0.021998215953670838,0.023422027387074787,0.0186908160380026,0.023517224273188742,28.09045161290323,19.208911764705885
2058,405.8,0.021874976648608255,0.02317677055579652,0.01846697392976305,0.02328890170742963,27.664838709677422,19.208911764705885
2059,405.9,0.021813356996076966,0.022992827932337815,0.018355052875643273,0.023060579141670513,27.45203225806452,19.014882352941175
2060,406.0,0.02162849803848309,0.022747571101059547,0.018019289713283943,0.022718095293031846,27.239225806451618,18.820852941176472
2061,406.1,0.02144363908088922,0.022563628477600843,0.01790736865916417,0.022489772727272726,27.026419354838712,18.43279411764706
2062,406.2,0.021320399775826636,0.02244100006196171,0.017795447605044395,0.022033127595754504,27.45203225806452,18.044735294117647
2063,406.3,0.021258780123295348,0.022318371646322575,0.017795447605044395,0.022261450161513617,27.877645161290328,18.238764705882353
2064,406.4,0.021073921165701476,0.0220731148150443,0.017459684442685065,0.022033127595754504,27.877645161290328,18.238764705882353
2065,406.5,0.02101230151317018,0.021950486399405167,0.01757160549680484,0.021918966312874943,28.30325806451613,18.43279411764706
2066,406.6,0.02064258359798244,0.021827857983766033,0.017123921280325735,0.02169064374711583,27.45203225806452,18.820852941176472
2067,406.7,0.020396104987857273,0.021521286944668195,0.01678815811796641,0.0212339986155976,27.45203225806452,18.43279411764706
2068,406.8,0.02014962637773211,0.021276030113389927,0.016676237063846633,0.02089151476695893,27.239225806451618,18.43279411764706
2069,406.9,0.019841528115075658,0.02096945907429209,0.01622855284736753,0.020663192201199818,27.239225806451618,17.85070588235294
2070,407.0,0.019779908462544363,0.020785516450833385,0.01611663179324775,0.0204348696354407,27.664838709677422,17.85070588235294
2071,407.1,0.019533429852419203,0.02060157382737468,0.0158927896850082,0.02020654706968159,27.664838709677422,18.044735294117647
2072,407.2,0.01928695124229404,0.020478945411735547,0.015445105468529096,0.02020654706968159,27.45203225806452,18.43279411764706
2073,407.3,0.019102092284700167,0.02023368858045728,0.01533318441440932,0.020092385786802034,27.45203225806452,18.820852941176472
2074,407.4,0.018793994022043712,0.019988431749179005,0.015221263360289543,0.019978224503922476,27.45203225806452,19.014882352941175
2075,407.5,0.018485895759387257,0.019743174917900737,0.014997421252049992,0.019864063221042918,27.45203225806452,19.208911764705885
2076,407.6,0.018301036801793385,0.0194366038788029,0.014885500197930215,0.019635740655283805,27.45203225806452,19.208911764705885
2077,407.7,0.01805455819166822,0.019252661255344194,0.014661658089690664,0.019521579372404247,27.45203225806452,19.208911764705885
2078,407.8,0.017808079581543058,0.019007404424065927,0.014325894927331335,0.019179095523765576,27.45203225806452,19.014882352941175
2079,407.9,0.017623220623949186,0.018762147592787656,0.014102052819091783,0.018950772958006463,27.239225806451618,18.820852941176472
2080,408.0,0.01731512236129273,0.018516890761509388,0.013990131764972007,0.01872245039224735,27.239225806451618,18.820852941176472
2081,408.1,0.017068643751167567,0.018271633930231117,0.01387821071085223,0.01860828910936779,27.45203225806452,18.626823529411762
2082,408.2,0.016822165141042407,0.01796506289113328,0.013766289656732456,0.018265805260729122,27.45203225806452,18.43279411764706
2083,408.3,0.01676054548851111,0.017719806059855008,0.013766289656732456,0.017923321412090448,27.664838709677422,18.238764705882353
2084,408.4,0.016329207920792076,0.017597177644215874,0.013318605440253352,0.017809160129210893,27.45203225806452,18.626823529411762
2085,408.5,0.016144348963198205,0.017413235020757173,0.013318605440253352,0.017694998846331335,27.45203225806452,19.014882352941175
2086,408.6,0.015836250700541753,0.017106663981659335,0.013094763332013799,0.017352514997692664,27.239225806451618,18.820852941176472
2087,408.7,0.015651391742947877,0.016800092942561497,0.012982842277894022,0.017352514997692664,27.026419354838712,18.820852941176472
2088,408.8,0.015589772090416587,0.01643220769564409,0.013094763332013799,0.01723835371481311,27.239225806451618,18.820852941176472
2089,408.9,0.015404913132822716,0.016125636656546254,0.012870921223774246,0.017010031149053993,27.239225806451618,18.43279411764706
2090,409.0,0.015281673827760132,0.01600300824090712,0.01275900016965447,0.01723835371481311,27.45203225806452,18.626823529411762
2091,409.1,0.015158434522697552,0.015880379825267982,0.01275900016965447,0.01678170858329488,27.664838709677422,18.43279411764706
2092,409.2,0.014973575565103679,0.01569643720180928,0.01275900016965447,0.016667547300415322,27.664838709677422,18.238764705882353
2093,409.3,0.014727096954978517,0.015573808786170146,0.012535158061414918,0.016439224734656206,27.45203225806452,18.044735294117647
2094,409.4,0.014603857649915933,0.015389866162711445,0.012199394899055591,0.01632506345177665,26.81361290322581,18.238764705882353
2095,409.5,0.014357379039790771,0.015267237747072308,0.012087473844935815,0.016439224734656206,27.026419354838712,18.044735294117647
2096,409.6,0.014234139734728188,0.015205923539252741,0.011863631736696263,0.016439224734656206,26.600806451612907,18.238764705882353
2097,409.7,0.014234139734728188,0.015144609331433174,0.011751710682576487,0.016439224734656206,26.81361290322581,18.238764705882353
2098,409.8,0.014110900429665608,0.01502198091579404,0.01163978962845671,0.01632506345177665,27.026419354838712,18.044735294117647
2099,409.9,0.014049280777134316,0.014838038292335336,0.011863631736696263,0.01598257960313798,27.239225806451618,18.044735294117647
2100,410.0,0.013926041472071734,0.014715409876696202,0.011863631736696263,0.015868418320258423,27.45203225806452,18.238764705882353
2101,410.1,0.013802802167009152,0.014470153045417931,0.011751710682576487,0.015754257037378865,27.026419354838712,18.238764705882353
2102,410.2,0.013741182514477862,0.014470153045417931,0.011863631736696263,0.01598257960313798,27.664838709677422,18.43279411764706
2103,410.3,0.01361794320941528,0.014408838837598364,0.01163978962845671,0.01598257960313798,27.239225806451618,18.626823529411762
2104,410.4,0.013433084251821407,0.01428621042195923,0.011527868574336934,0.015868418320258423,27.026419354838712,18.626823529411762
2105,410.5,0.013309844946758827,0.014347524629778797,0.011527868574336934,0.015868418320258423,27.239225806451618,18.626823529411762
2106,410.6,0.013124985989164954,0.014102267798500526,0.011415947520217158,0.015411773188740195,26.81361290322581,18.626823529411762
2107,410.7,0.012940127031571082,0.013979639382861392,0.011192105411977606,0.015297611905860639,26.388,18.43279411764706
2108,410.8,0.012878507379039788,0.013918325175041825,0.010968263303738053,0.015525934471619752,26.1751935483871,18.238764705882353
2109,410.9,0.012878507379039788,0.013857010967222257,0.01108018435785783,0.015411773188740195,26.388,18.238764705882353
2110,411.0,0.012940127031571082,0.013857010967222257,0.010968263303738053,0.015411773188740195,26.81361290322581,18.238764705882353
2111,411.1,0.012940127031571082,0.013795696759402688,0.010968263303738053,0.015525934471619752,26.81361290322581,18.43279411764706
2112,411.2,0.012940127031571082,0.013918325175041825,0.01108018435785783,0.015525934471619752,27.026419354838712,18.626823529411762
2113,411.3,0.012816887726508498,0.013795696759402688,0.010856342249618277,0.015525934471619752,26.81361290322581,18.626823529411762
2114,411.4,0.012755268073977208,0.013673068343763554,0.01108018435785783,0.015411773188740195,27.239225806451618,18.626823529411762
2115,411.5,0.012693648421445918,0.013611754135943987,0.01108018435785783,0.015411773188740195,27.239225806451618,18.626823529411762
2116,411.6,0.012632028768914626,0.013489125720304852,0.010968263303738053,0.015297611905860639,26.81361290322581,18.820852941176472
2117,411.7,0.012570409116383336,0.013366497304665716,0.01108018435785783,0.015183450622981081,26.81361290322581,18.43279411764706
2118,411.8,0.012508789463852043,0.013366497304665716,0.010856342249618277,0.015297611905860639,26.388,18.820852941176472
2119,411.9,0.012447169811320753,0.013305183096846149,0.0107444211954985,0.015297611905860639,26.1751935483871,18.43279411764706
2120,412.0,0.012262310853726881,0.013182554681207014,0.010856342249618277,0.015183450622981081,26.388,18.044735294117647
2121,412.1,0.012262310853726881,0.013243868889026582,0.0107444211954985,0.015183450622981081,26.1751935483871,18.238764705882353
2122,412.2,0.012262310853726881,0.013121240473387447,0.010856342249618277,0.014955128057221968,26.81361290322581,17.85070588235294
2123,412.3,0.012323930506258173,0.01305992626556788,0.010856342249618277,0.014955128057221968,26.81361290322581,17.656676470588234
2124,412.4,0.012323930506258173,0.01305992626556788,0.010968263303738053,0.014955128057221968,27.026419354838712,17.85070588235294
2125,412.5,0.012323930506258173,0.013182554681207014,0.010968263303738053,0.015183450622981081,27.026419354838712,18.238764705882353
2126,412.6,0.012385550158789463,0.013121240473387447,0.01108018435785783,0.015297611905860639,27.026419354838712,18.238764705882353
2127,412.7,0.012323930506258173,0.013121240473387447,0.01108018435785783,0.015411773188740195,26.81361290322581,18.238764705882353
2128,412.8,0.012323930506258173,0.013121240473387447,0.010968263303738053,0.015411773188740195,26.81361290322581,18.238764705882353
2129,412.9,0.012323930506258173,0.01305992626556788,0.010968263303738053,0.015297611905860639,26.81361290322581,18.238764705882353
2130,413.0,0.012385550158789463,0.013121240473387447,0.010968263303738053,0.015297611905860639,26.81361290322581,18.238764705882353
2131,413.1,0.012385550158789463,0.01305992626556788,0.010968263303738053,0.015297611905860639,27.026419354838712,18.43279411764706
2132,413.2,0.012447169811320753,0.01305992626556788,0.011192105411977606,0.015297611905860639,27.026419354838712,18.626823529411762
2133,413.3,0.012385550158789463,0.013121240473387447,0.011192105411977606,0.015411773188740195,26.81361290322581,18.626823529411762
2134,413.4,0.012385550158789463,0.01305992626556788,0.011304026466097381,0.015411773188740195,26.81361290322581,18.626823529411762
2135,413.5,0.012447169811320753,0.013182554681207014,0.011304026466097381,0.015525934471619752,26.81361290322581,18.626823529411762
2136,413.6,0.012385550158789463,0.013121240473387447,0.011304026466097381,0.015297611905860639,26.600806451612907,18.238764705882353
2137,413.7,0.012385550158789463,0.013182554681207014,0.011415947520217158,0.015411773188740195,26.81361290322581,18.238764705882353
2138,413.8,0.012385550158789463,0.013182554681207014,0.011527868574336934,0.015411773188740195,26.81361290322581,18.044735294117647
2139,413.9,0.012385550158789463,0.013182554681207014,0.01163978962845671,0.015297611905860639,26.81361290322581,18.044735294117647
2140,414.0,0.012323930506258173,0.013182554681207014,0.01163978962845671,0.01564009575449931,26.600806451612907,18.238764705882353
2141,414.1,0.012385550158789463,0.013243868889026582,0.011527868574336934,0.015754257037378865,26.388,18.238764705882353
2142,414.2,0.012385550158789463,0.013182554681207014,0.01163978962845671,0.015754257037378865,26.388,18.238764705882353
2143,414.3,0.012385550158789463,0.013243868889026582,0.011527868574336934,0.015868418320258423,26.1751935483871,18.43279411764706
2144,414.4,0.012447169811320753,0.013243868889026582,0.01163978962845671,0.015754257037378865,26.600806451612907,18.238764705882353
2145,414.5,0.012385550158789463,0.013121240473387447,0.01163978962845671,0.01564009575449931,26.600806451612907,18.044735294117647
2146,414.6,0.012385550158789463,0.013305183096846149,0.011415947520217158,0.015868418320258423,26.388,18.43279411764706
2147,414.7,0.012447169811320753,0.013243868889026582,0.01163978962845671,0.01564009575449931,26.388,18.238764705882353
2148,414.8,0.012508789463852043,0.013243868889026582,0.011751710682576487,0.015754257037378865,26.388,18.238764705882353
2149,414.9,0.012508789463852043,0.013366497304665716,0.01163978962845671,0.01598257960313798,25.74958064516129,18.626823529411762
2150,415.0,0.012632028768914626,0.013243868889026582,0.011863631736696263,0.01598257960313798,26.1751935483871,18.43279411764706
2151,415.1,0.012570409116383336,0.013366497304665716,0.011751710682576487,0.016210902168897097,26.1751935483871,18.626823529411762
2152,415.2,0.012693648421445918,0.013366497304665716,0.011863631736696263,0.016210902168897097,26.600806451612907,18.626823529411762
2153,415.3,0.012755268073977208,0.013427811512485283,0.011975552790816038,0.016096740886017535,26.81361290322581,18.626823529411762
2154,415.4,0.012816887726508498,0.013366497304665716,0.011975552790816038,0.01598257960313798,26.600806451612907,18.43279411764706
2155,415.5,0.012940127031571082,0.013366497304665716,0.012199394899055591,0.015868418320258423,26.600806451612907,18.238764705882353
2156,415.6,0.012878507379039788,0.013489125720304852,0.011975552790816038,0.01598257960313798,26.1751935483871,18.044735294117647
2157,415.7,0.012940127031571082,0.013489125720304852,0.012199394899055591,0.016096740886017535,26.388,17.85070588235294
2158,415.8,0.013248225294227534,0.012937297849928744,0.012870921223774246,0.015297611905860639,26.81361290322581,18.626823529411762
2159,415.9,0.013248225294227534,0.012937297849928744,0.012870921223774246,0.015411773188740195,27.026419354838712,18.43279411764706
2160,416.0,0.013248225294227534,0.012998612057748311,0.012982842277894022,0.015411773188740195,26.81361290322581,18.820852941176472
2161,416.1,0.013248225294227534,0.01305992626556788,0.01275900016965447,0.015411773188740195,26.600806451612907,19.014882352941175
2162,416.2,0.013001746684102372,0.013795696759402688,0.011975552790816038,0.016439224734656206,26.1751935483871,18.626823529411762
2163,416.3,0.013063366336633662,0.013857010967222257,0.012199394899055591,0.016439224734656206,26.1751935483871,18.626823529411762
2164,416.4,0.013124985989164954,0.013857010967222257,0.012311315953175365,0.01632506345177665,26.1751935483871,18.238764705882353
2165,416.5,0.013186605641696244,0.013857010967222257,0.012535158061414918,0.01632506345177665,26.388,18.044735294117647
2166,416.6,0.013309844946758827,0.013857010967222257,0.01275900016965447,0.01632506345177665,26.600806451612907,17.656676470588234
2167,416.7,0.013371464599290117,0.013918325175041825,0.012870921223774246,0.016210902168897097,26.388,17.656676470588234
2168,416.8,0.013371464599290117,0.013918325175041825,0.01275900016965447,0.01632506345177665,26.388,17.462647058823528
2169,416.9,0.013433084251821407,0.014040953590680959,0.012647079115534693,0.016439224734656206,26.1751935483871,17.656676470588234
2170,417.0,0.013433084251821407,0.014102267798500526,0.01275900016965447,0.016439224734656206,26.1751935483871,17.462647058823528
2171,417.1,0.013494703904352697,0.014224896214139662,0.012870921223774246,0.016667547300415322,26.388,17.656676470588234
2172,417.2,0.01361794320941528,0.01428621042195923,0.012870921223774246,0.016667547300415322,26.388,17.462647058823528
2173,417.3,0.01361794320941528,0.01428621042195923,0.013094763332013799,0.01689586986617444,26.600806451612907,17.656676470588234
2174,417.4,0.01361794320941528,0.01428621042195923,0.012982842277894022,0.01689586986617444,26.388,17.656676470588234
2175,417.5,0.013741182514477862,0.014347524629778797,0.013094763332013799,0.01689586986617444,26.388,17.85070588235294
2176,417.6,0.01367956286194657,0.014470153045417931,0.012982842277894022,0.01712419243193355,26.1751935483871,18.044735294117647
2177,417.7,0.013864421819540442,0.014531467253237498,0.013094763332013799,0.017010031149053993,26.388,17.85070588235294
2178,417.8,0.013926041472071734,0.014592781461057068,0.013094763332013799,0.017352514997692664,26.388,17.85070588235294
2179,417.9,0.013926041472071734,0.014531467253237498,0.013206684386133575,0.01723835371481311,26.1751935483871,17.656676470588234
2180,418.0,0.014110900429665608,0.014654095668876635,0.013430526494373127,0.017466676280572222,26.600806451612907,18.044735294117647
2181,418.1,0.014110900429665608,0.014715409876696202,0.013430526494373127,0.017352514997692664,26.1751935483871,18.044735294117647
2182,418.2,0.014295759387259478,0.014838038292335336,0.013542447548492903,0.017352514997692664,26.1751935483871,17.85070588235294
