X MnCl+;Y MnCl+;X MnCl2;Y MnCl2;X MnCl3-;Y MnCl3-;X MnClH2O;Y MnClH2O;X MnCl2aq;Y MnCl2aq;X MnH2O;Y MnH2O
207,2;4188,42758;199,2;81,3143515;204,8;151,668904;;;206;309,2437309;176;6,935995962
207,44;4399,355769;199,34;75,48555852;204,96;177,9458876;;;206,2;350,1972293;176,2;5,323170212
207,68;4589,890376;199,48;70,57195355;205,12;208,2014337;;;206,4;394,7250577;176,4;4,053407628
207,92;4756,754857;199,62;66,53722234;205,28;242,8981317;;;206,6;442,810657;176,6;3,062476656
208,16;4897,048416;199,76;63,36069064;205,44;282,5351712;;;206,8;494,3878952;176,8;2,295844999
208,4;5008,330825;199,9;61,03667852;205,6;327,6477291;;;207;549,3360702;177;1,707830545
208,64;5088,693439;200,04;59,5740079;205,76;378,8058384;;;207,2;607,475883;177,2;1,260651448
208,88;5136,813536;200,18;58,99565494;205,92;436,6126753;;;207,4;668,5665571;177,4;0,923441347
209,12;5151,98982;200,32;59,33853542;206,08;501,7022047;;;207,6;732,3042629;177,6;0,671280472
209,36;5134,157831;200,46;60,65340937;206,24;574,7361346;;;207,8;798,3219822;177,8;0,484279213
209,6;5083,884885;200,6;63,00488827;206,4;656,4001339;;;208;866,1909152;178;0,346738269
209,84;5002,345117;200,74;66,47152646;206,56;747,3992833;;;208,2;935,4234943;178,2;0,246399125
210,08;4891,27605;200,88;71,14597602;206,72;848,4527388;;;208,4;1005,478022;178,4;0,173790306
210,32;4752,918889;201,02;77,13518309;206,88;960,2876006;;;208,6;1075,764903;178,6;0,121668665
210,56;4589,945377;201,16;84,56060161;207,04;1083,631997;;;208,8;1145,65439;178,8;0,084550619
210,8;4405,374514;201,3;93,55839934;207,2;1219,207413;;;209;1214,485708;179;0,058325436
211,04;4202,482736;201,44;104,27963;207,36;1367,720293;;;209,2;1281,577379;179,2;0,03994119
211,28;3984,711214;201,58;116,890344;207,52;1529,853004;;;209,4;1346,238508;179,4;0,027153455
211,52;3755,573882;201,72;131,5716108;207,68;1706,254209;;;209,6;1407,78078;179,6;0,01832698
211,76;3518,569508;201,86;148,519424;207,84;1897,528767;;;209,8;1465,530855;179,8;0,012281248
212;3277,100755;202;167,9444613;208;2104,227272;;;210;1518,842849;180;0,008171704
212,24;3034,402642;202,14;190,0716739;208,16;2326,835354;;;210,2;1567,110569;180,2;0,005399537
212,48;2793,482255;202,28;215,1396751;208,32;2565,762897;;;210,4;1609,779168;180,4;0,003543957
212,72;2557,070933;202,42;243,399908;208,48;2821,333319;;;210,6;1646,355909;180,6;0,002311934
212,96;2327,58953;202,56;275,115565;208,64;3093,773096;;;210,8;1676,419739;180,8;0,001501341
213,2;2107,126767;202,7;310,560242;208,8;3383,201697;;;211;1699,629407;181;0,000974246
213,44;1897,430168;202,84;350,0163082;208,96;3689,622109;;;211,2;1715,729926;181,2;0,000637815
213,68;1699,908601;202,98;393,7729786;209,12;4012,912131;;;211,4;1724,557188;181,4;0,00043089
213,92;1515,645101;203,12;442,124081;209,28;4352,816622;;;211,6;1726,040637;181,6;0,000314783
214,16;1345,418376;203,26;495,3655118;209,44;4708,940859;;;211,8;1720,20395;181,8;0,000267231
214,4;1189,731236;203,4;553,7923826;209,6;5080,745178;;;212;1707,163722;182;0,000278773
214,64;1048,844111;203,54;617,6958656;209,76;5467,541033;;;212,2;1687,126231;182,2;0,00035109
214,88;922,8118386;203,68;687,3597498;209,92;5868,488615;;;212,4;1660,382407;182,4;0,000497046
215,12;811,5219722;203,82;763,0567293;210,08;6282,596114;;;212,6;1627,301183;182,6;0,000742394
215,36;714,7330251;203,96;845,044451;210,24;6708,720746;;;212,8;1588,321424;182,8;0,001129262
215,6;632,1112237;204,1;933,5613547;210,4;7145,571564;;;213;1543,942718;183;0,001721744
215,84;563,2645693;204,24;1028,822348;210,56;7591,714115;;;213,2;1494,715271;183,2;0,002614072
216,08;507,773232;204,38;1131,014364;210,72;8045,576934;;;213,4;1441,229221;183,4;0,003942065
216,32;465,2155288;204,52;1240,291853;210,88;8505,459848;;;213,6;1384,103655;183,6;0,005898771
216,56;435,1889677;204,66;1356,772274;211,04;8969,544037;;;213,8;1323,975616;183,8;0,008755429
216,8;417,3260535;204,8;1480,531646;211,2;9435,903771;;;214;1261,489384;184;0,012889173
217,04;411,3047489;204,94;1611,60023;211,36;9902,519709;;;214,2;1197,286274;184,2;0,018819138
217,28;416,8536687;205,08;1749,958421;211,52;10367,29362;;;214,4;1131,995184;184,4;0,027252918
217,52;433,752243;205,22;1895,532912;211,68;10828,06437;;;214,6;1066,224067;184,6;0,039145588
217,76;461,8262282;205,36;2048,193218;211,84;11282,62499;;;214,8;1000,552491;184,8;0,055773703
218;500,9390649;205,5;2207,748634;212;11728,74063;;;215;935,5253882;185;0,078826849
218,24;550,9796878;205,64;2373,945696;212,16;12164,16717;;;215,2;871,6480557;185,2;0,11051935
218,48;611,8474738;205,78;2546,466212;212,32;12586,67027;;;215,4;809,3824429;185,4;0,15372462
218,72;683,435085;205,92;2724,925942;212,48;12994,04465;;;215,6;749,1447059;185,6;0,212134306
218,96;765,6100088;206,06;2908,87397;212,64;13384,13335;;;215,8;691,303983;185,8;0,290443779
219,2;858,1956259;206,2;3097,792826;212,8;13754,84665;;;216;636,1823109;186;0,39456464
219,44;960,9526492;206,34;3291,099402;212,96;14104,18064;;;216,2;584,0555756;186,2;0,531863597
219,68;1073,561755;206,48;3488,146679;213,12;14430,23488;;;216,4;535,1553704;186,4;0,711425441
219,92;1195,608199;206,62;3688,226298;213,28;14731,22933;;;216,6;489,6716166;186,6;0,944335757
220,16;1326,569135;206,76;3890,571975;213,44;15005,52001;;;216,8;447,7557946;186,8;1,243976538
220,4;1465,804289;206,9;4094,363745;213,6;15251,6134;;;217;409,5246251;187;1,626325064
220,64;1612,550493;207,04;4298,733028;213,76;15468,17937;;;217,2;375,0640419;187,2;2,110243345
220,88;1765,920494;207,18;4502,768462;213,92;15654,06246;;;217,4;344,4333013;187,4;2,717742235
221,12;1924,906259;207,32;4705,522473;214,08;15808,29148;;;217,6;317,6690821;187,6;3,474201235
221,36;2088,386859;207,46;4906,018508;214,24;15930,0872;;;217,8;294,7894407;187,8;4,408522171
221,6;2255,140821;207,6;5103,258852;214,4;16018,86825;;;218;275,797502;188;5,553192716
221,84;2423,86265;207,74;5296,232951;214,56;16074,25492;;;218,2;260,6847818;188,2;6,944234318
222,08;2593,183085;207,88;5483,926139;214,72;16096,07113;;;218,4;249,4340562;188,4;8,621008927
222,32;2761,692443;208,02;5665,328656;214,88;16084,34439;;;218,6;242,0217108;188,6;10,6258601
222,56;2927,966293;208,16;5839,444852;215,04;16039,30374;;;218,8;238,4195246;188,8;13,00356709
222,8;3090,592597;208,3;6005,302452;215,2;15961,37594;;;219;238,5958613;189;15,80059524
223,04;3248,199347;208,44;6161,961757;215,36;15851,17976;;;219,2;242,5162612;189,2;19,06413292
223,28;3399,481718;208,58;6308,524667;215,52;15709,51853;;;219,4;250,1434442;189,4;22,84091386
223,52;3543,227744;208,72;6444,143386;215,68;15537,37117;;;219,6;261,4367546;189,6;27,17583419
223,76;3678,341583;208,86;6568,028703;215,84;15335,88165;;;219,8;276,3510908;189,8;32,11038519
224;3803,86351;209;6679,457732;216;15106,34715;;;220;294,8353809;190;37,68093577
224,24;3918,985929;209,14;6777,780998;216,16;14850,20506;;;220,2;316,8306755;190,2;43,91691106
224,48;4023,064824;209,28;6862,428773;216,32;14569,01892;;;220,4;342,2679415;190,4;50,83892631
224,72;4115,626301;209,42;6932,91658;216,48;14264,46355;;;220,6;371,0656478;190,6;58,456946
224,96;4196,368017;209,56;6988,84979;216,64;13938,30952;;;220,8;403,1272401;190,8;66,76854665
225,2;4265,155569;209,7;7029,92724;216,8;13592,40715;;;221;438,3386066;191;75,75736757
225,44;4322,014058;209,84;7055,943846;216,96;13228,67015;;;221,2;476,5656363;191,2;85,39183528
225,68;4367,115294;209,98;7066,792163;217,12;12849,0593;;;221,4;517,6519714;191,4;95,62424461
225,92;4400,761247;210,12;7062,462895;217,28;12455,56603;;;221,6;561,4170496;191,6;106,3902721
226,16;4423,364488;210,26;7043,044336;217,44;12050,19637;;;221,8;607,6545283;191,8;117,6089846
226,4;4435,4265;210,4;7008,720788;217,6;11634,95524;;;222;656,1311697;192;129,1833904
226,64;4437,514763;210,54;6959,769957;217,76;11211,83134;;;222,2;706,5862592;192,2;141,0015564
226,88;4430,239565;210,68;6896,559405;217,92;10782,78272;;;222,4;758,7316128;192,4;152,9382957
227,12;4414,23146;210,82;6819,542103;218,08;10349,72321;;;222,6;812,2522155;192,6;164,8573994
227,36;4390,120222;210,96;6729,251152;218,24;9914,509773;;;222,8;866,8075163;192,8;176,6143629
227,6;4358,516052;211,1;6626,293778;218,4;9478,930927;;;223;922,0333882;193;188,0595314
227,84;4319,993661;211,24;6511,344672;218,56;9044,69631;;;223,2;977,5447426;193,2;199,0415658
228,08;4275,079702;211,38;6385,138784;218,72;8613,427411;;;223,4;1032,938771;193,4;209,4111114
228,32;4224,243834;211,52;6248,463683;218,88;8186,649573;;;223,6;1087,798768;193,6;219,0245387
228,56;4167,893565;211,66;6102,15157;219,04;7765,785258;;;223,8;1141,698472;193,8;227,7476181
228,8;4106,372804;211,8;5947,071084;219,2;7352,148606;;;224;1194,206849;194;235,4589876
229,04;4039,963928;211,94;5784,118981;219,36;6946,941281;;;224,2;1244,893226;194,2;242,0532824
229,28;3968,892998;212,08;5614,211808;219,52;6551,249574;;;224,4;1293,332672;194,4;247,4438042
229,52;3893,337662;212,22;5438,277682;219,68;6166,042749;;;224,6;1339,111514;194,6;251,5646307
229,76;3813,437173;212,36;5257,24825;219,84;5792,172562;;;224,8;1381,832879;194,8;254,3720869
230;3729,303902;212,5;5072,050939;220;5430,373905;;;225;1421,122131;195;255,84553
230,24;3641,035693;212,64;4883,601578;220,16;5081,266499;;;225,2;1456,632098;195,2;255,9874277
230,48;3548,728418;212,78;4692,797447;220,32;4745,357557;;;225,4;1488,047964;195,4;254,8227429
230,72;3452,488097;212,92;4500,510849;220,48;4423,045325;;;225,6;1515,091725;195,6;252,3976638
230,96;3352,442056;213,06;4307,58322;220,64;4114,623406;;;225,8;1537,526107;195,8;248,7777479
231,2;3248,74862;213,2;4114,819858;220,8;3820,285772;;;226;1555,157868;196;244,0455694
231,44;3141,604967;213,34;3922,985274;220,96;3540,132359;;;226,2;1567,840409;196,2;238,297977
231,68;3031,252876;213,48;3732,799206;221,12;3274,175143;;;226,4;1575,475635;196,4;231,6430809
231,92;2917,982193;213,62;3544,93329;221,28;3022,344593;;;226,6;1578,015044;196,6;224,1970917
232,16;2802,131962;213,76;3360,00841;221,44;2784,496407;;;226,8;1575,460015;196,8;216,0811346
232,4;2684,089281;213,9;3178,5927;221,6;2560,418431;;;227;1567,861297;197;207,4181547
232,64;2564,286009;214,04;3001,200188;221,76;2349,837671;;;227,2;1555,317725;197,2;198,330015
232,88;2443,193564;214,18;2828,290063;221,92;2152,427307;;;227,4;1537,974192;197,4;188,9348773
233,12;2321,316093;214,32;2660,266527;222,08;1967,813643;;;227,6;1516,018933;197,6;179,3449326
233,36;2199,182351;214,46;2497,479195;222,24;1795,582901;;;227,8;1489,680192;197,8;169,66453
233,6;2077,336656;214,6;2340,223999;222,4;1635,28782;;;228;1459,222337;198;159,98873
233,84;1956,329293;214,74;2188,744564;222,56;1486,453982;;;228,2;1424,941536;198,2;150,4022899
234,08;1836,706744;214,88;2043,233978;222,72;1348,585824;;;228,4;1387,161056;198,4;140,9790671
234,32;1719,002083;215,02;1903,83694;222,88;1221,172309;;;228,6;1346,226325;198,6;131,7818138
234,56;1603,725876;215,16;1770,652204;223,04;1103,692203;;;228,8;1302,49982;198,8;122,8623202
234,8;1491,357832;215,3;1643,735281;223,2;995,6189504;;;229;1256,355909;199;114,2618547
235,04;1382,339456;215,44;1523,101355;223,36;896,4251318;;;229,2;1208,175737;199,2;106,0118461
235,28;1277,067872;215,58;1408,728339;223,52;805,5864816;;;229,4;1158,342239;199,4;98,13474507
235,52;1175,890915;215,72;1300,560049;223,68;722,5854799;;;229,6;1107,235381;199,6;90,64500914
235,76;1079,103581;215,86;1198,509436;223,84;646,9145115;;;229,8;1055,227687;199,8;83,55015264
236;986,9458297;216;1102,461833;224;578,0786046;;;230;1002,680134;200;76,8518139
236,24;899,601702;216,14;1012,278193;224,16;515,5977625;;;230,2;949,9384469;200,2;70,5467957
236,48;817,199693;216,28;927,7982576;224,32;459,0089049;;;230,4;897,329863;200,4;64,62804484
236,72;739,8142546;216,42;848,8436573;224,48;407,8674403;;;230,6;845,160364;200,6;59,08554492
236,96;667,4683022;216,56;775,2208851;224,64;361,7484914;;;230,8;793,7124171;200,8;53,90710465
237,2;600,1365703;216,7;706,7241427;224,8;320,2478003;;;231;743,2432169;201;49,07903241
237,44;537,7496534;216,84;643,1380295;224,96;282,9823387;;;231,2;693,9834285;201,2;44,58669449
237,68;480,198566;216,98;584,2400631;225,12;249,5906507;;;231,4;646,1364134;201,4;40,41496047
237,92;427,339657;217,12;529,8030185;225,28;219,7329558;;;231,6;599,8779166;201,6;36,54854394
238,16;378,9997215;217,26;479,5970787;225,44;193,0910403;;;231,8;555,3561813;201,8;32,97224999
238,4;334,9811664;217,4;433,391792;225,6;169,3679622;;;232;512,6924545;202;29,67114313
238,64;295,0671006;217,54;390,9578341;225,76;148,287598;;;232,2;471,9818417;202,2;26,63065026
238,88;259,0262378;217,68;352,068577;225,92;129,594054;;;232,4;433,294463;202,4;23,83661317
239,12;226,6175213;217,82;316,501466;226,08;113,0509671;;;232,6;396,6768663;202,6;21,27530446
239,36;197,5943961;217,96;284,0392133;226,24;98,44071649;;;232,8;362,1536465;202,8;18,93341918
239,6;171,7086764;218,1;254,4708125;226,4;85,56356612;;;233;329,7292242;203;16,79805269
239,84;148,7139716;218,24;227,5923849;226,56;74,23675748;;;233,2;299,3897388;203,2;14,85667346
240,08;128,368653;218,38;203,2078657;226,72;64,29356807;;;233,4;271,1050104;203,4;13,09709704
240,32;110,438356;218,52;181,1295431;226,88;55,58235147;;;233,6;244,830532;203,6;11,50746585
240,56;94,69802769;218,66;161,1784584;227,04;47,96557143;;;233,8;220,5094537;203,8;10,07623732
240,8;80,93353875;218,8;143,1846826;227,2;41,31884173;;;234;198,0745271;204;8,792181662
241,04;68,94288687;218,94;126,9874784;227,36;35,52998132;;;234,2;177,4499826;204,2;7,644388903
241,28;58,5370265;219,08;112,4353608;227,52;30,49809288;;;234,4;158,5533134;204,4;6,622284246
241,52;49,54036272;219,22;99,38606855;227,68;26,13267156;;;234,6;141,2969506;204,6;5,71564995
241,76;41,79095002;219,36;87,70645604;227,84;22,35274911;;;234,8;125,5898113;204,8;4,914651615
242;35,14043758;219,5;77,2723187;228;19,08607756;;;235;111,3387122;205;4,209866612
242,24;29,45380225;219,64;67,96816055;228,16;16,26835548;;;235,2;98,44963959;205,2;3,592312494
242,48;24,60890862;219,78;59,68691463;228,32;13,84249865;;;235,4;86,82887453;205,4;3,053473389
242,72;20,49593346;219,92;52,32962495;228,48;11,75795647;;;235,6;76,38397226;205,6;2,585322737
242,96;17,01668848;220,06;45,80509853;228,64;9,970074396;;;235,8;67,02459927;205,8;2,180341091
243,2;14,08387221;220,2;40,029535;228,8;8,439502163;;;236;58,66323288;206;1,831528083
243,44;11,62027774;220,34;34,92614063;228,96;7,131646973;;;236,2;51,21573048;206,2;1,532408104
243,68;9,557979591;220,48;30,42473304;229,12;6,016170494;;;236,4;44,6017771;206,4;1,277029546
243,92;7,837519315;220,62;26,46134183;229,28;5,066528017;;;236,6;38,74522073;206,6;1,059957811
244,16;6,407105514;220,76;22,9778099;229,44;4,259547953;;;236,8;33,57430586;206,8;0,876262531
244,4;5,221841153;220,9;19,92139956;229,6;3,575049592;;;237;29,02181602;207;0,721499654
244,64;4,242987683;221,04;17,2444067;229,76;2,995496937;;;237,2;25,02513616;207,2;0,591689157
244,88;3,43727298;221,18;14,90378601;229,92;2,505686326;;;237,4;21,52624555;207,4;0,483289251
245,12;2,776247722;221,32;12,86078934;230,08;2,092465525;;;237,6;18,47165173;207,6;0,39316796
245,36;2,235692829;221,46;11,08061925;230,24;1,744481962;;;237,8;15,81227544;207,8;0,318572915
245,6;1,795078962;221,6;9,53209887;230,4;1,45195783;;;238;13,5032956;208;0,257100195
245,84;1,437077683;221,74;8,187359174;230,56;1,20648982;;;238,2;11,50396317;208,2;0,206662928
246,08;1,147122875;221,88;7,021544212;230,72;1,000871342;;;238,4;9,777391489;208,4;0,165460295
246,32;0,913020148;222,02;6,012534649;230,88;0,828935196;;;238,6;8,290330104;208,6;0,131947466
246,56;0,724601462;222,16;5,14068962;231,04;0,685414745;;;238,8;7,012928216;208,8;0,104806897
246,8;0,573421727;222,3;4,388606741;231,2;0,565821765;;;239;5,918493038;209;0,082921316
247,04;0,452493993;222,44;3,740899904;231,36;0,46633929;;;239,2;4,983247587;209,2;0,065348616
247,28;0,356059718;222,58;3,183994336;231,52;0,383727858;;;239,4;4,186091692;209,4;0,0512988
247,52;0,279390607;222,72;2,705938296;231,68;0,315243708;;;239,6;3,508369284;209,6;0,04011305
247,76;0,218618668;222,86;2,296230668;231,84;0,258567606;;;239,8;2,93364441;209,8;0,031244901
248;0,170591226;223;1,94566365;232;0,211743069;;;240;2,447487827;210;0,024243493
248,24;0,13274789;223,14;1,646179704;232,16;0,173122897;;;240,2;2,037275533;210,2;0,018738792
248,48;0,103016668;223,28;1,390741881;232,32;0,141323;;;240,4;1,692000139;210,4;0,014428671
248,72;0,079726689;223,42;1,173216638;232,48;0,11518264;;;240,6;1,402095593;210,6;0,011067705
248,96;0,06153521;223,56;0,988268267;232,64;0,093730269;;;240,8;1,159275458;210,8;0,008457531
249,2;0,047366874;223,7;0,831264057;232,8;0,076154252;;;241;0,956384663;211;0,006438621
249,44;0,036363371;223,84;0,698189344;232,96;0,061777841;;;241,2;0,787264446;211,2;0,004883305
249,68;0,027841922;223,98;0,585571633;233,12;0,050037819;;;241,4;0,646630003;211,4;0,003689905
249,92;0,02126117;224,12;0,490412998;233,28;0,040466337;;;241,6;0,529960279;211,6;0,002777829
250,16;0,016193293;224,26;0,410130022;233,44;0,032675488;;;241,8;0,433399192;211,8;0,002083501
250,4;0,012301283;224,4;0,342500576;233,6;0,026344245;;;242;0,353667547;212;0,001557
250,64;0,009320517;224,54;0,285616771;233,76;0,021207412;;;242,2;0,287984861;212,2;0,001159308
250,88;0,007043865;224,68;0,237843479;233,92;0,017046321;;;242,4;0,234000303;212,4;0,000860069
251,12;0,005309706;224,82;0,197781841;234,08;0,013680989;;;242,6;0,189731938;212,6;0,000635771
251,36;0,003992321;224,96;0,164237255;234,24;0,010963543;;;242,8;0,153513528;212,8;0,000468286
251,6;0,002994214;225,1;0,136191341;234,4;0,008772709;;;243;0,123948123;213;0,000343694
251,84;0,002240008;225,24;0,112777464;234,56;0,007009204;;;243,2;0,09986774;213,2;0,000251358
252,08;0,0016716;225,38;0,093259397;234,72;0,005591889;;;243,4;0,080298476;213,4;0,000183182
252,32;0,001244338;225,52;0,077012773;234,88;0,004454573;;;243,6;0,06443043;213,6;0,00013303
252,56;0,000924005;225,66;0,063508994;235,04;0,00354335;;;243,8;0,051591862;213,8;9,63E-05
252,8;0,000684458;225,8;0,052301292;235,2;0,002814396;;;244;0,041227082;214;6,94E-05
253,04;0,000505781;225,94;0,043012703;235,36;0,002232145;;;244,2;0,032877589;214,2;4,99E-05
253,28;0,000372846;226,08;0,035325684;235,52;0,001767779;;;244,4;0,026166043;214,4;3,57E-05
253,52;0,00027419;226,22;0,028973191;235,68;0,001397993;;;244,6;0,020782679;214,6;2,55E-05
253,76;0,000201158;226,36;0,023731018;235,84;0,001103968;;;244,8;0,016473851;214,8;1,82E-05
254;0,000147229;226,5;0,01941123;236;0,000870531;;;245;0,013032372;215;1,29E-05
254,24;0,000107504;226,64;0,015856553;236,16;0,000685475;;;245,2;0,010289428;215,2;0,000009094
254,48;7,83E-05;226,78;0,012935578;236,32;0,000538991;;;245,4;0,008107799;215,4;0,000006405
254,72;5,69E-05;226,92;0,01053869;236,48;0,00042321;;;245,6;0,00637622;215,6;4,50E-06
254,96;4,13E-05;227,06;0,008574592;236,64;0,000331832;;;245,8;0,005004685;215,8;0,000003146
255,2;2,99E-05;227,2;0,006967367;236,8;0,000259819;;;246;0,003920559;216;2,19E-06
255,44;2,16E-05;227,34;0,005653984;236,96;0,00020315;;;246,2;0,003065359;216,2;1,53E-06
255,68;1,55E-05;227,48;0,004582194;237,12;0,00015862;;;246,4;0,002392112;216,4;1,06E-06
255,92;1,12E-05;227,62;0,00370875;237,28;0,000123679;;;246,6;0,001863172;216,6;0,00000073
256,16;7,99E-06;227,76;0,002997915;237,44;9,63E-05;;;246,8;0,001448438;216,8;5,03E-07
256,4;0,000005719;227,9;0,002420198;237,6;7,49E-05;;;247;0,001123898;217;3,45E-07
256,64;0,000004082;228,04;0,001951303;237,76;5,81E-05;;;247,2;0,000870439;217,2;0,000000236
256,88;2,91E-06;228,18;0,001571241;237,92;4,51E-05;;;247,4;0,000672882;217,4;0,000000161
257,12;2,07E-06;228,32;0,001263594;238,08;3,49E-05;;;247,6;0,000519197;217,6;1,09E-07
257,36;1,46E-06;228,46;0,001014895;238,24;2,70E-05;;;247,8;0,000399875;217,8;7,42E-08
257,6;1,04E-06;228,6;0,000814115;238,4;2,09E-05;;;248;0,000307409;218;5,01E-08
257,84;7,32E-07;228,74;0,000652235;238,56;1,61E-05;;;248,2;0,000235894;218,2;3,38E-08
258,08;5,16E-07;228,88;0,000521889;238,72;1,24E-05;;;248,4;0,000180687;218,4;2,27E-08
258,32;3,63E-07;229,02;0,00041707;238,88;9,53E-06;;;248,6;0,00013815;218,6;1,52E-08
258,56;2,54E-07;229,16;0,00033289;239,04;7,32E-06;;;248,8;0,000105437;218,8;1,01E-08
258,8;1,78E-07;229,3;0,000265372;239,2;0,000005618;;;249;8,03E-05;219;6,70E-09
259,04;1,24E-07;229,44;0,000211287;239,36;4,30E-06;;;249,2;6,11E-05;219,2;4,50E-09
259,28;8,67E-08;229,58;0,000168019;239,52;0,000003294;;;249,4;4,64E-05;219,4;0,000000003
259,52;6,04E-08;229,72;0,000133448;239,68;2,52E-06;;;249,6;3,51E-05;219,6;0,000000002
259,76;4,19E-08;229,86;0,000105861;239,84;1,92E-06;;;249,8;2,66E-05;219,8;1,30E-09
