X MnCl+;Y MnCl+;X MnCl2;Y MnCl2;X MnCl3-;Y MnCl3-;X MnClH2O;Y MnClH2O;X MnCl2aq;Y MnCl2aq;X MnH2O;Y MnH2O
275;3536,875887;250;18,31581758;220;6783,406541;205;5967,869948;205;3516,542332;160;0,005133472
275,5;3720,233698;250,28;16,25294963;220,2;6809,168366;205,22;5876,514954;205,18;3619,119397;160,16;0,003126843
276;3876,437491;250,56;14,43972231;220,4;6811,395911;205,44;5775,812771;205,36;3719,68797;160,32;0,001890836
276,5;4001,760983;250,84;12,84308947;220,6;6790,257624;205,66;5665,786252;205,54;3816,879539;160,48;0,001135204
277;4093,252674;251,12;11,4345456;220,8;6746,175545;205,88;5546,49368;205,72;3909,394916;160,64;0,000676683
277,5;4148,851127;251,4;10,18969423;221;6679,818166;206,1;5418,043966;205,9;3996,0194;160,8;0,000400503
278;4167,460124;251,68;9,087828537;221,2;6592,089527;206,32;5280,611863;206,08;4075,636673;160,96;0,000235372
278,5;4148,98002;251,96;8,111536685;221,4;6484,114891;206,54;5134,452025;206,26;4147,24121;161,12;0,000137358
279;4094,294449;252,24;7,246341753;221,6;6357,223411;206,76;4979,910913;206,44;4209,949048;161,28;7,96E-05
279,5;4005,214284;252,52;6,480384001;221,8;6212,928243;206,98;4817,435682;206,62;4263,006722;161,44;4,58E-05
280;3884,383309;252,8;5,804151304;222;6052,904635;207,2;4647,579449;206,8;4305,798264;161,6;2,62E-05
280,5;3735,152163;253,08;5,210262071;222,2;5878,966502;207,42;4471,002537;206,98;4337,850159;161,76;1,49E-05
281;3561,428671;253,36;4,693303772;222,4;5693,042039;207,64;4288,469547;207,16;4358,834181;161,92;8,38E-06
281,5;3367,513587;253,64;4,249729305;222,6;5497,1489;207,86;4100,842343;207,34;4368,568105;162,08;4,69E-06
282;3157,930985;253,92;3,877812858;222,8;5293,36945;208,08;3909,069218;207,52;4367,014265;162,24;2,61E-06
282,5;2937,262172;254,2;3,577666474;223;5083,826556;208,3;3714,170716;207,7;4354,276033;162,4;0,000001442
283;2709,990988;254,48;3,35131837;223,2;4870,660342;208,52;3517,222697;207,88;4330,59228;162,56;7,92E-07
283,5;2480,36705;254,76;3,202853941;223,4;4656,006263;208,74;3319,337355;208,06;4296,329924;162,72;4,32E-07
284;2252,291771;255,04;3,138620316;223,6;4441,974787;208,96;3121,64296;208,24;4251,974733;162,88;2,34E-07
284,5;2029,230235;255,32;3,16749533;223,8;4230,632921;209,18;2925,263076;208,42;4198,120534;163,04;1,26E-07
285;1814,150202;255,6;3,30122164;224;4023,987702;209,4;2731,296048;208,6;4135,457042;163,2;6,73E-08
285,5;1609,487888;255,88;3,554806464;224,2;3823,971755;209,62;2540,795444;208,78;4064,756529;163,36;3,57E-08
286;1417,138724;256,16;3,946987037;224,4;3632,4309;209,84;2354,752083;208,96;3986,859581;163,52;1,89E-08
286,5;1238,470241;256,44;4,500761221;224,6;3451,113763;210,06;2174,078188;209,14;3902,660193;163,68;9,90E-09
287;1074,353378;256,72;5,243981764;224,8;3281,663259;210,28;1999,594046;209,32;3813,090472;163,84;5,20E-09
287,5;925,2081542;257;6,210011517;225;3125,609793;210,5;1832,017483;209,5;3719,105218;164;2,70E-09
288;791,0594499;257,28;7,438435308;225,2;2984,365963;210,72;1671,956306;209,68;3621,666647;164,16;1,40E-09
288,5;671,598847;257,56;8,97582229;225,4;2859,222539;210,94;1519,903738;209,86;3521,729526;164,32;7,00E-10
289;566,2488044;257,84;10,8765303;225,6;2751,345471;211,16;1376,236799;210,04;3420,226958;164,48;4,00E-10
289,5;474,225989;258,12;13,20354117;225,8;2661,773668;211,38;1241,217434;210,22;3318,057064;164,64;2,00E-10
290;394,6011804;258,4;16,02931303;226;2591,417311;211,6;1114,996161;210,4;3216,070766;164,8;1,00E-10
290,5;326,353819;258,68;19,43663256;226,2;2541,056462;211,82;997,617912;210,58;3115,060854;164,96;0
291;268,4198987;258,96;23,51944666;226,4;2511,33978;212,04;889,0297157;210,76;3015,752517;165,12;0
291,5;219,7324877;259,24;28,38364995;226,6;2502,783174;212,26;789,0898339;210,94;2918,795439;165,28;0
292;179,2546621;259,52;34,14780075;226,8;2515,768265;212,48;697,577967;211,12;2824,757585;165,44;0
292,5;146,0050496;259,8;40,94373527;227;2550,540583;212,7;614,2061403;211,3;2734,120713;165,6;0
293;119,0764894;260,08;48,91704692;227,2;2607,207477;212,92;538,6299103;211,48;2647,277659;165,76;0
293,5;97,64852935;260,36;58,22739488;227,4;2685,735746;213,14;470,4595608;211,66;2564,531374;165,92;0
294;80,99460607;260,64;69,04860494;227,6;2785,94907;213,36;409,2709971;211,84;2486,095677;166,08;0
294,5;68,48480703;260,92;81,56852403;227,8;2907,525363;213,58;354,6160933;212,02;2412,097653;166,24;0
295;59,58509913;261,2;95,9885904;228;3049,994186;213,8;306,0322946;212,2;2342,581584;166,4;0
295,5;53,85385505;261,48;112,5230826;228,2;3212,734434;214,02;263,0513257;212,38;2277,514292;166,56;0
296;50,93641991;261,76;131,3980124;228,4;3394,972503;214,24;225,2069041;212,56;2216,791729;166,72;0
296,5;50,55835487;262,04;152,8496318;228,6;3595,781184;214,46;192,0413978;212,74;2160,246656;166,88;0
297;52,51788123;262,32;177,1225284;228,8;3814,07952;214,68;163,1114119;212,92;2107,657199;167,04;0
297,5;56,67793553;262,6;204,4672906;229;4048,633883;214,9;137,9923178;213,1;2058,756103;167,2;0
298;62,95814093;262,88;235,1377338;229,2;4298,060508;215,12;116,281769;213,28;2013,240462;167,36;0
298,5;71,32690525;263,16;269,3876865;229,4;4560,829686;215,34;97,60227124;213,46;1970,781717;167,52;0
299;81,79377554;263,44;307,4673478;229,6;4835,271811;215,56;81,60289096;213,64;1931,035728;167,68;0
299,5;94,40211239;263,72;349,6192385;229,8;5119,585423;215,78;67,96019477;213,82;1893,652693;167,84;0
300;109,2220955;264;396,0737836;230;5411,847352;216;56,37852328;214;1858,286749;168;0
300,5;126,3440343;264,28;447,0445731;230,2;5710,024997;216,22;46,58970108;214,18;1824,605065;168,16;0
301;145,871933;264,56;502,7233664;230,4;6011,990748;216,44;38,35228453;214,36;1792,29626;168,32;0
301,5;167,9172461;264,84;563,2749149;230,6;6315,538465;216,66;31,45044378;214,54;1761,078025;168,48;0
302;192,5927587;265,12;628,8316924;230,8;6618,401904;216,88;25,6925687;214,72;1730,703808;168,64;0
302,5;220,006534;265,4;699,4886323;231;6918,274889;217,1;20,90967972;214,9;1700,968483;168,8;0
303;250,2558845;265,68;775,2979827;231,2;7212,832989;217,32;16,95371511;215,08;1671,71291;168,96;0
303,5;283,421348;265,96;856,264394;231,4;7499,756417;217,54;13,69575644;215,26;1642,827357;169,12;0
304;319,5606764;266,24;942,3403634;231,6;7776,753799;217,76;11,02424349;215,44;1614,253746;169,28;0
304,5;358,7028784;266,52;1033,422159;231,8;8041,586444;217,98;8,843220903;215,62;1585,986713;169,44;0
305;400,842393;266,8;1129,346345;232;8292,092716;218,2;7,070649344;215,8;1558,073524;169,6;0
305,5;445,9335029;267,08;1229,887029;232,2;8526,212075;218,42;5,636805886;215,98;1530,612851;169,76;0
306;493,885133;267,36;1334,753942;232,4;8742,00838;218,64;4,482791089;216,16;1503,752502;169,92;0
306,5;544,5562072;267,64;1443,591438;232,6;8937,692007;218,86;3,559153805;216,34;1477,686139;170,08;0
307;597,7517557;267,92;1555,978521;232,8;9111,640394;219,08;2,824639465;216,52;1452,649104;170,24;0
307,5;653,2199845;268,2;1671,429937;233;9262,416612;219,3;2,245063184;216,7;1428,913427;170,4;0
308;710,6505128;268,48;1789,398393;233,2;9388,785632;219,52;1,792305511;216,88;1406,782135;170,56;0
308,5;769,6739812;268,76;1909,27792;233,4;9489,727965;219,74;1,443425985;217,06;1386,582968;170,72;0
309;829,8632048;269,04;2030,408379;233,6;9564,45044;219,96;1,179887655;217,24;1368,661629;170,88;0
309,5;890,7360109;269,32;2152,081066;233,8;9612,393907;220,18;0,986884359;217,42;1353,374687;171,04;0
310;951,75985;269,6;2273,545387;234;9633,237749;220,4;0,852761742;217,6;1341,082245;171,2;0
310,5;1012,358211;269,88;2394,016491;234,2;9626,901124;220,62;0,768522543;217,78;1332,140511;171,36;0
311;1071,918801;270,16;2512,683772;234,4;9593,540936;220,84;0,727406607;217,96;1326,894381;171,52;0
311,5;1129,803374;270,44;2628,720113;234,6;9533,546605;221,06;0,724536283;218,14;1325,670153;171,68;0
312;1185,359025;270,72;2741,291701;234,8;9447,531754;221,28;0,756618201;218,32;1328,768481;171,84;0
312,5;1237,930691;271;2849,568272;235;9336,323;221,5;0,821692961;218,5;1336,457682;172;0
313;1286,874528;271,28;2952,733578;235,2;9200,94609;221,72;0,918924867;218,68;1348,967476;172,16;0
313,5;1331,571795;271,56;3049,995911;235,4;9042,609668;221,94;1,048424479;218,86;1366,483281;172,32;0
314;1371,442826;271,84;3140,598469;235,6;8862,686985;222,16;1,211097482;219,04;1389,141116;172,48;0
314,5;1405,960648;272,12;3223,829384;235,8;8662,695927;222,38;1,408514023;219,22;1417,023204;172,64;0
315;1434,663817;272,4;3299,031211;236;8444,277713;222,6;1,642793419;219,4;1450,154338;172,8;0
315,5;1457,168026;272,68;3365,609704;236,2;8209,17468;222,82;1,916499773;219,58;1488,499056;172,96;0
316;1473,176129;272,96;3423,041717;236,4;7959,207516;223,04;2,232544758;219,76;1531,959691;173,12;0
316,5;1482,486221;273,24;3470,882074;236,6;7696,252354;223,26;2,594094434;219,94;1580,375297;173,28;0
317;1484,997519;273,52;3508,769283;236,8;7422,218093;223,48;3,004477638;220,12;1633,521511;173,44;0
317,5;1480,713869;273,8;3536,430005;237;7139,024291;223,7;3,467094085;220,3;1691,111328;173,6;0
318;1469,744759;274,08;3553,682183;237,2;6848,579965;223,92;3,985320915;220,48;1752,796805;173,76;0
318,5;1452,303853;274,36;3560,436808;237,4;6552,763586;224,14;4,562417002;220,66;1818,171676;173,92;0
319;1428,705117;274,64;3556,69828;237,6;6253,404531;224,36;5,201424879;220,84;1886,774844;174,08;0
319,5;1399,356694;274,92;3542,563404;237,8;5952,266188;224,58;5,905070667;221,02;1958,094712;174,24;0
320;1364,752774;275,2;3518,219036;238;5651,03091;224,8;6,675662863;221,2;2031,574299;174,4;0
320,5;1325,463752;275,48;3483,93846;238,2;5351,286919;225,02;7,514991283;221,38;2106,617072;174,56;0
321;1282,125008;275,76;3440,076584;238,4;5054,517263;225,24;8,424227847;221,56;2182,593422;174,72;0
321,5;1235,424678;276,04;3387,064072;238,6;4762,090853;225,46;9,403831195;221,74;2258,847674;174,88;0
322;1186,090799;276,32;3325,40053;238,8;4475,255584;225,68;10,4534574;221,92;2334,705565;175,04;0
322,5;1134,878194;276,6;3255,646903;239;4195,133508;225,9;11,57187919;222,1;2409,482041;175,2;0
323;1082,555454;276,88;3178,417247;239,2;3922,717967;226,12;12,75691617;222,28;2482,489299;175,36;0
323,5;1029,892328;277,16;3094,370013;239,4;3658,872612;226,34;14,00537853;222,46;2553,044913;175,52;0
324;977,6478113;277,44;3004,199038;239,6;3404,332148;226,56;15,31302662;222,64;2620,479957;175,68;0
324,5;926,5591437;277,72;2908,624388;239,8;3159,704685;226,78;16,67454859;222,82;2684,146978;175,84;0
325;877,3318956;278;2808,38323;240;2925,475508;227;18,0835578;223;2743,427697;176;0
325,5;830,6312633;278,28;2704,220862;240,2;2702,012101;227,22;19,53261173;223,18;2797,740334;176,16;0
326;787,0746333;278,56;2596,88207;240,4;2489,570236;227,44;21,01325311;223,36;2846,546433;176,32;0
326,5;747,2254378;278,84;2487,102921;240,6;2288,300947;227,66;22,51607391;223,54;2889,357075;176,48;0
327;711,5882756;279,12;2375,603103;240,8;2098,258193;227,88;24,03080195;223,72;2925,738411;176,64;0
327,5;680,6052437;279,4;2263,078923;241;1919,407049;228,1;25,54640948;223,9;2955,316398;176,8;0
328;654,653397;279,68;2150,197019;241,2;1751,632229;228,32;27,05124223;224,08;2977,780705;176,96;0
328,5;634,0432415;279,96;2037,588863;241,4;1594,746805;228,54;28,53316704;224,26;2992,887707;177,12;0
329;619,018153;280,24;1925,846079;241,6;1448,500959;228,76;29,97973541;224,44;3000,462554;177,28;0
329,5;609,7546201;280,52;1815,516604;241,8;1312,590634;228,98;31,3783599;224,62;3000,400279;177,44;0
330;606,3632092;280,8;1707,101698;242;1186,665979;229,2;32,71649986;224,8;2992,665953;177,6;0
330,5;608,8901651;281,08;1601,053785;242,2;1070,339472;229,42;33,98185247;224,98;2977,293899;177,76;0
331;617,3195699;281,36;1497,775099;242,4;963,1936454;229,64;35,16254498;225,16;2954,385991;177,92;0
331,5;631,5759999;281,64;1397,6171;242,6;864,7883373;229,86;36,24732395;225,34;2924,109093;178,08;0
332;651,5276316;281,92;1300,880605;242,8;774,6674239;230,08;37,22573696;225,52;2886,691699;178,24;0
332,5;676,9897623;282,2;1207,816568;243;692,3649874;230,3;38,08830287;225,7;2842,419836;178,4;0
333;707,7287172;282,48;1118,627455;243,2;617,410899;230,52;38,82666648;225,88;2791,63233;178,56;0
333,5;743,4661212;282,76;1033,469138;243,4;549,3358035;230,74;39,43373419;226,06;2734,715515;178,72;0
334;783,8835155;283,04;952,4532171;243,6;487,6755069;230,96;39,90378749;226,24;2672,097504;178,88;0
334,5;828,6272922;283,32;875,6497274;243,8;431,9747752;231,18;40,23257177;226,42;2604,2421;179,04;0
335;877,3139176;283,6;803,0901199;244;381,7905639;231,4;40,41735856;226,6;2531,642479;179,2;0
335,5;929,5354013;283,88;734,7704678;244,2;336,6947031;231,62;40,45697997;226,78;2454,81474;179,36;0
336;984,8649558;284,16;670,6548173;244,4;296,2760693;231,84;40,35183486;226,96;2374,291425;179,52;0
336,5;1042,862778;284,44;610,678619;244,6;260,14228;232,06;40,103867;227,14;2290,615117;179,68;0
337;1103,081872;284,72;554,7521806;244,8;227,9209497;232,28;39,71651596;227,32;2204,332209;179,84;0
337,5;1165,073814;285;502,7640858;245;199,260547;232,5;39,19464256;227,5;2115,986922;180;0
338;1228,394357;285,28;454,5845305;245,2;173,8308958;232,72;38,54443082;227,68;2026,115661;180,16;0
338,5;1292,608767;285,56;410,0685373;245,4;151,323362;232,94;37,77326919;227,86;1935,241774;180,32;0
339;1357,296761;285,84;369,0590109;245,6;131,4507655;233,16;36,88961419;228,04;1843,870767;180,48;0
339,5;1422,056963;286,12;331,3896083;245,8;113,947059;233,38;35,90283982;228,22;1752,486025;180,64;0
340;1486,510736;286,4;296,8874024;246;98,56680932;233,6;34,82307645;228,4;1661,545068;180,8;0
340,5;1550,305343;286,68;265,3753215;246,2;85,08451836;233,82;33,66104289;228,58;1571,476374;180,96;0
341;1613,116321;286,96;236,6743578;246,4;73,29381497;234,04;32,42787543;228,76;1482,676768;181,12;0
341,5;1674,649052;287,24;210,6055384;246,6;63,00654873;234,26;31,1349575;228,94;1395,509387;181,28;0
342;1734,639481;287,52;186,9916591;246,8;54,05181203;234,48;29,79375334;229,12;1310,30221;181,44;0
342,5;1792,853999;287,8;165,6587856;247;46,27491463;234,7;28,41564894;229,3;1227,347128;181,6;0
343;1849,088512;288,08;146,4375292;247,2;39,53633178;234,92;27,01180297;229,48;1146,899537;181,76;0
343,5;1903,166756;288,36;129,1641075;247,4;33,71064411;235,14;25,59301017;229,66;1069,178418;181,92;0
344;1954,937953;288,64;113,6812024;247,6;28,68548463;235,36;24,16957913;229,84;994,366856;182,08;0
344,5;2004,273901;288,92;99,83862958;247,8;24,36050594;235,58;22,75122606;230,02;922,6129696;182,24;0
345;2051,065643;289,2;87,49383587;248;20,646378;235,8;21,34698538;230,2;854,031194;182,4;0
345,5;2095,219851;289,48;76,51223954;248,2;17,46382485;236,02;19,96513789;230,38;788,7038707;182,56;0
346;2136,655075;289,76;66,76743093;248,4;14,74270667;236,24;18,61315657;230,56;726,6830961;182,72;0
346,5;2175,298022;290,04;58,14124975;248,6;12,42115175;236,46;17,29766962;230,74;667,9927778;182,88;0
347;2211,080016;290,32;50,52375515;248,8;10,44474147;236,68;16,02444024;230,92;612,6308509;183,04;0
347,5;2243,933771;290,6;43,81310446;249;8,765750047;236,9;14,79836202;231,1;560,5716059;183,2;0
348;2273,790626;290,88;37,91535524;249,2;7,342439683;237,12;13,6234688;231,28;511,7680864;183,36;0
348,5;2300,578337;291,16;32,74420476;249,4;6,138410714;237,34;12,50295734;231,46;466,1545134;183,52;0
349;2324,219513;291,44;28,22067952;249,6;5,12200576;237,56;11,43922148;231,64;423,6487001;183,68;0
349,5;2344,630762;291,72;24,27278682;249,8;4,265766087;237,78;10,43389576;231,82;384,1544234;183,84;0
350;2361,722562;292;20,83513857;250;3,545938001;238;9,487906919;232;347,5637226;184;0
350,5;2375,399879;292,28;17,84855704;250,2;2,942026729;238,22;8,601531488;232,18;313,7591005;184,16;0
351;2385,563479;292,56;15,25967045;250,4;2,436394972;238,44;7,774457696;232,36;282,6156067;184,32;0
351,5;2392,111894;292,84;13,02050563;250,6;2,01390318;238,66;7,005850154;232,54;254,0027852;184,48;0
352;2394,943958;293,12;11,0880836;250,8;1,661588511;238,88;6,294415753;232,72;227,7864757;184,64;0
352,5;2393,961803;293,4;9,424023181;251;1,36837944;239,1;5,638469426;232,9;203,8304583;184,8;0
353;2389,074215;293,68;7,994156484;251,2;1,124843008;239,32;5,035998583;233,08;181,9979379;184,96;0
353,5;2380,2002;293,96;6,768159632;251,4;0,922961798;239,54;4,484725162;233,26;162,1528645;185,12;0
354;2367,272642;294,24;5,719201036;251,6;0,755937837;239,76;3,982164455;233,44;144,1610927;185,28;0
354,5;2350,241907;294,52;4,82360899;251,8;0,618020774;239,98;3,525680008;233,62;127,8913819;185,44;0
355;2329,079259;294,8;4,060559749;252;0,504357822;240,2;3,11253409;233,8;113,2162431;185,6;0
355,5;2303,779972;295,08;3,411786712;252,2;0,410863151;240,42;2,73993337;233,98;100,0126407;185,76;0
356;2274,36602;295,36;2,861310925;252,4;0,334104553;240,64;2,405069593;234,16;88,16255675;185,92;0
356,5;2240,888255;295,64;2,395192747;252,6;0,271205425;240,86;2,105155177;234,34;77,55342737;186,08;0
357;2203,427991;295,92;2,001304224;252,8;0,219760237;241,08;1,837453778;234,52;68,07846312;186,24;0
357,5;2162,097945;296,2;1,669121497;253;0,177761861;241,3;1,599305959;234,7;59,63686273;186,4;0
358;2117,042504;296,48;1,389536373;253,2;0,143539274;241,52;1,388150185;234,88;52,13393234;186,56;0
358,5;2068,437298;296,76;1,15468607;253,4;0,115704302;241,74;1,20153943;235,06;45,48112084;186,72;0
359;2016,488101;297,04;0,957800039;253,6;0,093106241;241,96;1,03715374;235,24;39,59598259;186,88;0
359,5;1961,429085;297,32;0,793062732;253,8;0,074793264;242,18;0,892809117;235,42;34,40207765;187,04;0
360;1903,520481;297,6;0,655491136;254;0,059979724;242,4;0,766463104;235,6;29,82881988;187,2;0
360,5;1843,045708;297,88;0,540825909;254,2;0,048018499;242,62;0,656217493;235,78;25,811282;187,36;0
361;1780,30805;298,16;0,445434966;254,4;0,038377675;242,84;0,560318526;235,96;22,28996651;187,52;0
361,5;1715,626975;298,44;0,366228394;254,6;0,030620941;243,06;0,477154987;236,14;19,21055024;187,68;0
362;1649,33418;298,72;0,300583627;254,8;0,024391134;243,28;0,405254554;236,32;16,52360993;187,84;0
362,5;1581,769467;299;0,246279869;255;0,019396475;243,5;0,343278731;236,5;14,18433496;188;0
363;1513,276551;299,28;0,201440806;255,2;0,015399079;243,72;0,290016704;236,68;12,15223312;188,16;0
363,5;1444,198884;299,56;0,16448472;255,4;0,012205387;243,94;0,244378384;236,86;10,39083406;188,32;0
364;1374,875593;299,84;0,134081186;255,6;0,009658217;244,16;0,205386891;237,04;8,867394836;188,48;0
364,5;1305,637619;300,12;0,109113599;255,8;0,007630178;244,38;0,17217071;237,22;7,552610719;188,64;0
365;1236,80411;300,4;0,088646832;256;0,006018224;244,6;0,1439557;237,4;6,420334409;188,8;0
365,5;1168,679151;300,68;0,07189942;256,2;0,004739163;244,82;0,120057112;237,58;5,447305743;188,96;0
366;1101,548871;300,96;0,058219689;256,4;0,003725961;245,04;0,099871762;237,76;4,612893717;189,12;0
366,5;1035,678958;301,24;0,047065337;256,6;0,002924704;245,26;0,082870439;237,94;3,898852099;189,28;0
367;971,3126248;301,52;0,037986012;256,8;0,002292113;245,48;0,068590657;238,12;3,289089506;189,44;0
367,5;908,6690147;301,8;0,03060849;257;0,001793512;245,7;0,056629789;238,3;2,769454453;189,6;0
368;847,9420721;302,08;0,024624088;257,2;0,001401169;245,92;0,04663863;238,48;2,327535597;189,76;0
368,5;789,2998517;302,36;0,019778021;257,4;0,001092944;246,14;0,038315428;238,66;1,952477124;189,92;0
369;732,8842569;302,64;0,015860406;257,6;0,000851197;246,36;0,03140037;238,84;1,634809015;190,08;0
369,5;678,8111779;302,92;0,012698688;257,8;0,000661897;246,58;0,02567055;239,02;1,366291771;190,24;0
370;627,1709969;303,2;0,01015128;258;0,000513905;246,8;0,020935386;239,2;1,139775019;190,4;0
370,5;578,0294226;303,48;0,008102227;258,2;0,000398392;247,02;0,017032494;239,38;0,94906934;190,56;0
371;531,4286118;303,76;0,006456749;258,4;0,000308374;247,24;0,013823975;239,56;0,788830582;190,72;0
371,5;487,3885335;304,04;0,00513752;258,6;0,000238335;247,46;0,011193119;239,74;0,65445586;190,88;0
372;445,9085313;304,32;0,004081572;258,8;0,000183926;247,68;0,009041462;239,92;0,541990445;191,04;0
372,5;406,9690377;304,6;0,003237725;259;0,000141725;247,9;0,007286208;240,1;0,448044709;191,2;0
373;370,5333982;304,88;0,002564455;259,2;0,000109044;248,12;0,00585795;240,28;0,369720317;191,36;0
373,5;336,5497618;305,16;0,002028135;259,4;8,38E-05;248,34;0,00469869;240,46;0,304544871;191,52;0
374;304,9530008;305,44;0,001601584;259,6;0,000064267;248,56;0,003760112;240,64;0,250414242;191,68;0
374,5;275,6666241;305,72;0,001262866;259,8;4,92E-05;248,78;0,003002089;240,82;0,205541849;191,84;0
375;248,6046526;306;0,000994315;260;3,77E-05;249;0,002391391;241;0,168414201;192;0
375,5;223,6734301;306,28;0,000781724;260,2;2,88E-05;249,22;0,001900588;241,18;0,137752051;192,16;0
376;200,7733472;306,56;0,000613692;260,4;0,000021935;249,44;0,001507096;241,36;0,112476564;192,32;0
376,5;179,8004586;306,84;0,000481081;260,6;1,67E-05;249,66;0,001192383;241,54;0,091679931;192,48;0
377;160,6479809;307,12;0,000376583;260,8;1,27E-05;249,88;0,000941277;241,72;0,074599932;192,64;0
377,5;143,2076608;307,4;0,000294363;261;0,000009648;250,1;0,000741399;241,9;0,060597979;192,8;0
378;127,3710053;307,68;0,000229767;261,2;7,32E-06;250,32;0,000582673;242,08;0,049140211;192,96;0
378,5;113,0303735;307,96;0,000179093;261,4;5,54E-06;250,54;0,000456922;242,26;0,039781272;193,12;0
379;100,0799276;308,24;0,000139399;261,6;0,00000419;250,76;0,000357526;242,44;0,032150421;193,28;0
379,5;88,41644709;308,52;0,000108352;261,8;3,16E-06;250,98;0,000279144;242,62;0,025939678;193,44;0
380;77,94000983;308,8;8,41E-05;262;2,39E-06;251,2;0,000217476;242,8;0,02089373;193,6;0
380,5;68,5545476;309,08;6,52E-05;262,2;0,000001797;251,42;0,000169067;242,98;0,016801358;193,76;0
381;60,16828308;309,36;5,05E-05;262,4;1,35E-06;251,64;0,000131152;243,16;0,013488179;193,92;0
381,5;52,69405786;309,64;3,90E-05;262,6;0,000001015;251,86;0,000101524;243,34;0,010810512;194,08;0
382;46,04956101;309,92;3,01E-05;262,8;7,61E-07;252,08;7,84E-05;243,52;0,008650212;194,24;0
382,5;40,15746844;310,2;2,32E-05;263;5,70E-07;252,3;6,05E-05;243,7;0,006910321;194,4;0
383;34,94550313;310,48;1,79E-05;263,2;4,27E-07;252,52;4,65E-05;243,88;0,005511427;194,56;0
383,5;30,34642671;310,76;1,37E-05;263,4;3,19E-07;252,74;3,57E-05;244,06;0,004388619;194,72;0
384;26,29797206;311,04;1,06E-05;263,6;2,38E-07;252,96;0,000027345;244,24;0,003488936;194,88;0
384,5;22,74272647;311,32;8,09E-06;263,8;1,77E-07;253,18;2,09E-05;244,42;0,002769254;195,04;0
385;19,6279744;311,6;6,20E-06;264;1,32E-07;253,4;1,59E-05;244,6;0,002194526;195,2;0
385,5;16,90550786;311,88;4,74E-06;264,2;9,79E-08;253,62;1,21E-05;244,78;0,001736321;195,36;0
386;14,53141218;312,16;3,62E-06;264,4;7,27E-08;253,84;9,23E-06;244,96;0,001371622;195,52;0
386,5;12,46583385;312,44;2,76E-06;264,6;5,38E-08;254,06;7,00E-06;245,14;0,001081824;195,68;0
387;10,67273643;312,72;2,11E-06;264,8;3,99E-08;254,28;0,000005295;245,32;0,000851924;195,84;0
387,5;9,119649949;313;1,60E-06;265;2,95E-08;254,5;4,00E-06;245,5;0,000669838;196;0
388;7,777418204;313,28;1,22E-06;265,2;2,18E-08;254,72;3,01E-06;245,68;0,000525856;196,16;0
388,5;6,619947852;313,56;9,25E-07;265,4;0,000000016;254,94;2,27E-06;245,86;0,000412187;196,32;0
389;5,623962491;313,84;0,000000701;265,6;1,18E-08;255,16;1,70E-06;246,04;0,000322595;196,48;0
389,5;4,768764294;314,12;5,31E-07;265,8;8,70E-09;255,38;1,28E-06;246,22;0,000252092;196,64;0
390;4,036005224;314,4;4,02E-07;266;6,40E-09;255,6;9,55E-07;246,4;0,000196699;196,8;0
390,5;3,409469361;314,68;3,03E-07;266,2;4,70E-09;255,82;7,13E-07;246,58;0,000153246;196,96;0
391;2,87486744;314,96;2,29E-07;266,4;3,40E-09;256,04;5,31E-07;246,76;0,000119213;197,12;0
391,5;2,419644296;315,24;1,72E-07;266,6;2,50E-09;256,26;0,000000395;246,94;9,26E-05;197,28;0
392;2,03279961;315,52;1,30E-07;266,8;1,80E-09;256,48;2,93E-07;247,12;7,18E-05;197,44;0
392,5;1,704722056;315,8;9,76E-08;267;1,30E-09;256,7;2,17E-07;247,3;5,56E-05;197,6;0
393;1,427036718;316,08;7,33E-08;267,2;0,000000001;256,92;1,61E-07;247,48;4,30E-05;197,76;0
393,5;1,192465483;316,36;0,000000055;267,4;7,00E-10;257,14;1,19E-07;247,66;3,32E-05;197,92;0
394;0,994699936;316,64;4,12E-08;267,6;5,00E-10;257,36;8,74E-08;247,84;2,56E-05;198,08;0
394,5;0,828286202;316,92;3,08E-08;267,8;4,00E-10;257,58;6,43E-08;248,02;0,000019718;198,24;0
395;0,688521085;317,2;0,000000023;268;3,00E-10;257,8;4,72E-08;248,2;1,52E-05;198,4;0
395,5;0,571358793;317,48;1,72E-08;268,2;2,00E-10;258,02;3,46E-08;248,38;1,16E-05;198,56;0
396;0,473327536;317,76;1,28E-08;268,4;1,00E-10;258,24;2,53E-08;248,56;8,92E-06;198,72;0
396,5;0,391455225;318,04;9,60E-09;268,6;1,00E-10;258,46;1,85E-08;248,74;6,83E-06;198,88;0
397;0,323203555;318,32;7,10E-09;268,8;1,00E-10;258,68;1,35E-08;248,92;5,22E-06;199,04;0
397,5;0,266409725;318,6;5,30E-09;269;1,00E-10;258,9;9,80E-09;249,1;0,000003986;199,2;0
398;0,219235098;318,88;3,90E-09;269,2;0;259,12;7,10E-09;249,28;3,04E-06;199,36;0
398,5;0,180120136;319,16;2,90E-09;269,4;0;259,34;5,20E-09;249,46;2,31E-06;199,52;0
399;0,147744965;319,44;2,20E-09;269,6;0;259,56;3,70E-09;249,64;1,76E-06;199,68;0
399,5;0,120994987;319,72;1,60E-09;269,8;0;259,78;2,70E-09;249,82;1,33E-06;199,84;0
