X MnCl2wH2O,Y MnCl2wH2O,X MnCl+,Y MnCl+,X MnCl3-,Y MnCl3-,X MnClH2O,Y MnClH2O,X MnCl2,Y MnCl2,X MnH2O,Y MnH2O,X MnCl2wH2O fit2,Y MnCl2wH2O fit2,X MnCl+ fit2,Y MnCl+ fit2,X MnCl3- fit2,Y MnCl3- fit2,X MnClH2O fit2,Y MnClH2O fit2,X MnCl2 fit2,Y MnCl2 fit2,X MnH2O fit2,Y MnH2O fit2
241.36,1.8677609432082366e-22,376.0,3.333997794752574e-19,260.4,3.6424775821986054e-26,249.44,2.50265028229824e-24,306.56,1.0190833610096315e-24,192.32,0.0,266.56,5.140730654267685e-24,416.4,2.148549119893723e-20,284.64,1.717426104284291e-24,264.64,1.4370350381932917e-23,320.8,1.8050390850215878e-21,209.44,0.0
241.54,1.5224166555961477e-22,376.5,2.9857266456326804e-19,260.6,2.7731650614413815e-26,249.66,1.98004483560279e-24,306.84,7.988724676187314e-25,192.48,0.0,266.84,4.436183992029226e-24,417.1,1.9675823231484557e-20,284.96,1.4635154433742943e-24,264.96,1.259639986715377e-23,321.2,1.6179632995682499e-21,209.66,0.0
241.72,1.238789970109598e-22,377.0,2.667684837263368e-19,260.8,2.1089339090003324e-26,249.88,1.5630637661906344e-24,307.12,6.253454001992694e-25,192.64,0.0,267.12,3.826230488209897e-24,417.8,1.8008855413483893e-20,285.28,1.2465609432082365e-24,265.28,1.1032741614081702e-23,321.6,1.4495111424775824e-21,209.88,0.0
241.9,1.006276635669213e-22,377.5,2.378074739289273e-19,261.0,1.6021255396878114e-26,250.1,1.2311507804716042e-24,307.4,4.888126868150117e-25,192.8,0.0,267.4,3.298460644304218e-24,418.5,1.6474325657588844e-20,285.6,1.0612753238126869e-24,265.6,9.655644304217869e-24,322.0,1.2979185303885754e-21,210.1,0.0
242.08,8.160114745931585e-23,378.0,2.1150947409498505e-19,261.2,1.2155430089671207e-26,250.32,9.67573895715709e-25,307.68,3.815459980073066e-25,192.96,0.0,267.68,2.842052474261043e-24,419.2,1.5062610891730322e-20,285.92,9.031169046828297e-25,265.92,8.443897376286948e-24,322.4,1.1615781135835272e-21,210.32,0.0
242.26,6.605990036532714e-23,378.5,1.8769573812686817e-19,261.4,9.199601461308536e-27,250.54,7.587545665891731e-25,307.96,2.9739787446031217e-25,193.12,0.0,267.96,2.447568913982066e-24,419.9,1.3764697095649288e-20,286.24,7.681783460644304e-25,266.24,7.378556957821323e-24,322.8,1.0390265210893392e-21,210.54,0.0
242.44,5.338827798073731e-23,379.0,1.6619051411491202e-19,261.6,6.957821321819993e-27,250.76,5.936997675190967e-25,308.24,2.314828960478247e-25,193.28,0.0,268.24,2.106793424111591e-24,420.6,1.2572149709398871e-20,286.56,6.531086017934241e-25,266.56,6.442723347725009e-24,323.2,9.289325224178013e-22,210.76,0.0
242.62,4.307485552972435e-23,379.5,1.4682239636333445e-19,261.8,5.2474261042842905e-27,250.98,4.635403520425108e-25,308.52,1.7992693457323147e-25,193.44,0.0,268.52,1.8125705745599473e-24,421.3,1.1477084581534376e-20,286.88,5.550265692460976e-25,266.88,5.621343407505812e-24,323.6,8.300860295582863e-22,210.98,0.0
242.8,3.469566589173032e-23,380.0,1.2942545637661906e-19,262.0,3.9687811358352715e-27,251.2,3.6113583527067422e-25,308.8,1.3965459980073065e-25,193.6,0.0,268.8,1.5586748588508804e-24,422.0,1.047213953005646e-20,287.2,4.714662902690137e-25,267.2,4.901016273663236e-24,324.0,7.4138792095649295e-22,211.2,0.0
242.98,2.789996346728662e-23,380.5,1.1384016539355698e-19,262.2,2.984058452341415e-27,251.42,2.8074892062437734e-25,309.08,1.0826967784789106e-25,193.76,0.0,269.08,1.3396927930919959e-24,422.7,9.5504466140817e-21,287.52,4.0031218864164728e-25,267.52,4.269827299900365e-24,324.4,6.618406193955497e-22,211.42,0.0
