Wavelengt [nm],s1.3,s2.3,s3.3,s4.3
713.5,1.8381525042711877e-09,1.4022646890969972e-09,5.564457589415636e-10,2.4973681104983938e-09
713.4,1.8385208715065125e-09,1.4025457040647522e-09,5.565572711177042e-10,2.4978685850696358e-09
713.3,1.8388892387418376e-09,1.3418342529876153e-09,5.566687832938448e-10,2.498369059640878e-09
713.2,1.9005661928430677e-09,1.3421030499132938e-09,7.794924136579795e-10,2.49886953421212e-09
713.1,1.9009468389862365e-09,1.3423718468389725e-09,7.796485307045763e-10,2.4993700087833626e-09
713.0,1.9013274851294057e-09,1.2816115235935305e-09,7.798046477511731e-10,2.386240006838485e-09
712.9,1.9630535548620126e-09,1.2818681024771328e-09,7.7996076479777e-10,2.38671773256558e-09
712.8,1.963446479913026e-09,1.2821246813607351e-09,7.801168818443668e-10,2.273519484088262e-09
712.7,2.0252093863691654e-09,1.343447034541687e-09,8.917405701611013e-10,2.3876731840197698e-09
712.6,1.9642323300150524e-09,1.4658718161462169e-09,1.003408863348292e-09,2.61559385353228e-09
712.5,1.9646252550660654e-09,1.466165049156048e-09,1.003609585265345e-09,2.6161170769476697e-09
712.4,1.965018180117079e-09,1.5275607105894577e-09,8.922758286065761e-10,2.6166403003630594e-09
712.3,1.9654111051680918e-09,1.5278661616413653e-09,1.0040110290994511e-09,2.7309532422035987e-09
712.2,1.9043726542747583e-09,1.4670447481855417e-09,7.810535841239477e-10,2.5038742799245417e-09
712.1,1.904753300417927e-09,1.5284770637451804e-09,6.696083152890382e-10,2.618209970609228e-09
712.0,1.843678012801061e-09,1.467631214205204e-09,5.581184415836724e-10,2.7325911589822094e-09
711.9,1.9669828053721446e-09,1.3455974099471159e-09,4.4658396300785043e-10,2.5053757036382685e-09
711.8,1.967375730423158e-09,1.4070419435488307e-09,5.583414659359537e-10,2.5058761782095105e-09
711.7,1.967768655474171e-09,1.4073229585165856e-09,6.70143573734513e-10,2.5063766527807525e-09
711.6,1.9681615805251844e-09,1.3464038007241515e-09,7.819902864035288e-10,2.278979206683631e-09
711.5,1.9070371772769416e-09,1.4078849884520955e-09,7.821464034501256e-10,2.2794341835665785e-09
711.4,1.9689474306272108e-09,1.4081660034198503e-09,7.823025204967224e-10,2.3938836184720018e-09
711.3,2.092424127908113e-09,1.4696838452740225e-09,8.942384429066506e-10,2.3943613441990965e-09
711.2,2.154395775797603e-09,1.4699770782838537e-09,1.0062189701870349e-09,2.280799114215421e-09
711.1,2.093259093641516e-09,1.470270311293685e-09,8.945952818703005e-10,2.5093795002082056e-09
711.0,2.0936765765082173e-09,1.4705635443035161e-09,1.118467126690157e-09,2.5098799747794476e-09
710.9,1.970912055882277e-09,1.4708567773133473e-09,8.949521208339504e-10,2.7385968538371154e-09
710.8,1.97130498093329e-09,1.4711500103231785e-09,6.713479052368315e-10,2.7391428260966523e-09
710.7,2.033313465546313e-09,1.4714432433330097e-09,7.833953398229002e-10,2.6255350984246814e-09
710.6,2.03371866950517e-09,1.471736476342841e-09,6.716155344595689e-10,2.626058321840071e-09
710.5,2.0341238734640278e-09,1.4720297093526721e-09,6.717493490709376e-10,2.398183150015855e-09
710.4,2.0961814737084267e-09,1.4723229423625033e-09,7.838636909626908e-10,2.5128828222069008e-09
710.3,2.096598956575128e-09,1.4726161753723345e-09,8.960226377249001e-10,2.5133832967781428e-09
710.2,2.09701643944183e-09,1.4729094083821657e-09,8.96201057206725e-10,2.513883771349385e-09
710.1,2.0357446892994573e-09,1.4118191980006643e-09,6.722846075164124e-10,2.400094052924234e-09
710.0,2.097851405175233e-09,1.4121002129684191e-09,7.844881591490781e-10,2.400571778651329e-09
709.9,2.0980601466085836e-09,1.5964460318156392e-09,7.845662176723765e-10,2.5151349577774905e-09
709.8,2.0982688880419343e-09,1.5351969868871455e-09,7.846442761956749e-10,2.4010495043784237e-09
709.7,2.098477629475285e-09,1.5353497124130993e-09,8.968255253931123e-10,2.5156354323487325e-09
709.6,1.9752342314434223e-09,1.4740823404214907e-09,6.726860513505185e-10,2.515885669634354e-09
709.5,2.037162903155458e-09,1.4742289569264062e-09,7.848784517655702e-10,2.516135906919975e-09
709.4,2.0373655051348868e-09,1.4129432578716839e-09,8.970931546158498e-10,2.516386144205596e-09
709.3,2.037568107114315e-09,1.5359606145169142e-09,8.971823643567622e-10,2.516636381491217e-09
709.2,2.1612719641903344e-09,1.5975578736445826e-09,1.009430520859884e-09,2.516886618776838e-09
709.1,2.09973007807539e-09,1.5362660655688218e-09,8.973607838385872e-10,2.5171368560624593e-09
709.0,2.16170172596488e-09,1.5364187910947755e-09,8.974499935794997e-10,2.5173870933480803e-09
708.9,2.03837851503203e-09,1.5365715166207293e-09,7.853468029053606e-10,2.6320753911170506e-09
708.8,2.0385811170114587e-09,1.5981932118325503e-09,7.854248614286591e-10,2.632337002824745e-09
708.7,2.100565043808793e-09,1.6598271250864476e-09,8.977176228022371e-10,2.7470594238599375e-09
708.6,2.1007737852421437e-09,1.6599920686544777e-09,7.855809784752559e-10,2.632860226240135e-09
708.5,2.1627761304012444e-09,1.6601570122225076e-09,7.856590369985543e-10,2.7476053961194744e-09
708.4,2.162991011288517e-09,1.5988285500205177e-09,8.979852520249745e-10,2.6333834496555245e-09
708.3,2.16320589217579e-09,1.5989873845675098e-09,8.98074461765887e-10,2.633645061363219e-09
708.2,2.1016087509755468e-09,1.5991462191145016e-09,8.981636715067995e-10,2.6339066730709137e-09
708.1,2.1018174924088975e-09,1.5377933208283594e-09,8.98252881247712e-10,2.6341682847786088e-09
708.0,2.0402019328468882e-09,1.4764282045001403e-09,7.860493296150464e-10,2.519889466204291e-09
707.9,2.040404534826317e-09,1.538098771880267e-09,6.738234755471526e-10,2.520139703489912e-09
707.8,2.1642802966121544e-09,1.5382514974062205e-09,8.985205104704494e-10,2.634953119901693e-09
707.7,2.164495177499427e-09,1.5384042229321743e-09,8.986097202113619e-10,2.5206401780611545e-09
707.6,2.1647100583867e-09,1.538556948458128e-09,8.986989299522744e-10,2.5208904153467755e-09
707.5,2.164924939273973e-09,1.5387096739840818e-09,1.0111366571548352e-09,2.5211406526323965e-09
707.4,2.1651398201612455e-09,1.5388623995100356e-09,1.0112370181133618e-09,2.635999566732472e-09
707.3,2.1653547010485185e-09,1.5390151250359894e-09,7.865957392781353e-10,2.636261178440167e-09
707.2,2.227442998562529e-09,1.4776011365394652e-09,8.990557689159243e-10,2.6365227901478616e-09
707.1,2.165784462823064e-09,1.4161749300008654e-09,7.867518563247321e-10,2.4074988016942035e-09
707.0,2.165999343710337e-09,1.4163154374847428e-09,1.011638461947468e-09,2.407737664557751e-09
706.9,2.16621422459761e-09,1.4164559449686202e-09,1.0117388229059945e-09,2.407976527421298e-09
706.8,2.166429105484883e-09,1.4781876025591276e-09,1.011839183864521e-09,2.4082153902848456e-09
706.7,2.104739872475808e-09,1.4783342190640433e-09,8.995018176204866e-10,2.5231425509173652e-09
706.6,2.1668588672594284e-09,1.4784808355689588e-09,7.871421489412242e-10,2.5233927882029862e-09
706.5,2.1051573553425095e-09,1.5402369292436195e-09,6.747601778267336e-10,2.5236430254886072e-09
706.4,2.1053660967758606e-09,1.6020052409603559e-09,5.623559042770151e-10,2.6386156838094198e-09
706.3,2.229432181633283e-09,1.540542380295527e-09,6.748939924381023e-10,2.6388772955171144e-09
706.2,2.105783579642562e-09,1.5406951058214806e-09,5.624674164531556e-10,2.6391389072248094e-09
706.1,2.1059923210759127e-09,1.5408478313474344e-09,5.625231725412259e-10,2.639400518932504e-09
706.0,2.1062010625092638e-09,1.5410005568733882e-09,7.876105000810147e-10,2.5248942119167126e-09
705.9,2.1064098039426144e-09,1.479507151103368e-09,9.002154955477864e-10,2.5251444492023336e-09
705.8,2.106618545375965e-09,1.5413060079252957e-09,9.003047052886989e-10,2.6401853540555883e-09
705.7,2.168792795244884e-09,1.4798003841131993e-09,1.0129431544083129e-09,2.640446965763283e-09
705.6,2.169007676132157e-09,1.4799470006181148e-09,1.1256039059631549e-09,2.870335410294541e-09
705.5,2.1072447696760176e-09,1.541764184503157e-09,1.013143876325366e-09,2.755794980012528e-09
705.4,2.1694374379067025e-09,1.5419169100291106e-09,1.0132442372838925e-09,2.8709041313982257e-09
705.3,2.0456721862914628e-09,1.6654352063994695e-09,7.881569097441036e-10,2.9860360316280706e-09
705.2,2.1078709939760696e-09,1.6656001499674996e-09,7.882349682674021e-10,2.87147285250191e-09
705.1,2.0460773902503203e-09,1.6040700900712507e-09,7.883130267907004e-10,2.871757213053752e-09
705.0,2.0462799922297487e-09,1.6042289246182425e-09,9.010183832159987e-10,2.872041573605594e-09
704.9,2.108497218276122e-09,1.5426805376588795e-09,1.0137460420765251e-09,2.8723259341574362e-09
704.8,2.1087059597094727e-09,1.6045465937122264e-09,1.0138464030350517e-09,2.7577058829209073e-09
704.7,2.1089147011428234e-09,1.6047054282592183e-09,9.012860124387361e-10,2.7579788690506756e-09
704.6,2.1091234425761745e-09,1.6665898113756799e-09,9.013752221796486e-10,2.8731790158129627e-09
704.5,2.109332184009525e-09,1.66675475494371e-09,7.88781377930491e-10,2.8734633763648045e-09
704.4,2.109540925442876e-09,1.605181931900194e-09,7.888594364537893e-10,2.758797827439981e-09
704.3,2.04769820608575e-09,1.66708464207977e-09,7.889374949770878e-10,2.6441095296710097e-09
704.2,1.985843207820779e-09,1.6672495856478e-09,5.635825382145616e-10,2.759343799699518e-09
704.1,1.9860396703462854e-09,1.5439023418665096e-09,5.636382943026319e-10,2.6446327530863993e-09
704.0,1.9862361328717923e-09,1.5440550673924634e-09,6.764328604688425e-10,2.644894364794094e-09
703.9,1.9864325953972988e-09,1.5442077929184171e-09,6.764997677745268e-10,2.645155976501789e-09
703.8,2.1107933740429803e-09,1.4825860977065958e-09,9.020889001069483e-10,2.6454175882094836e-09
703.7,2.1110021154763314e-09,1.4827327142115113e-09,9.021781098478608e-10,2.645679199917178e-09
703.6,2.111210856909682e-09,1.482879330716427e-09,7.894839046401767e-10,2.5308999067716185e-09
703.5,2.1114195983430328e-09,1.4212331994204537e-09,7.895619631634751e-10,2.5311501440572395e-09
703.4,2.1116283397763834e-09,1.4831725637262582e-09,6.768343043029486e-10,2.646464035040263e-09
703.3,1.9876113705503386e-09,1.5451241460741396e-09,6.769012116086329e-10,2.761800674867434e-09
703.2,1.987807833075845e-09,1.5452768716000934e-09,7.897961387333704e-10,2.7620736609972025e-09
703.1,1.9258791613638094e-09,1.6072467810110889e-09,6.770350262200017e-10,2.7623466471269708e-09
703.0,1.988200758126858e-09,1.4837590297459206e-09,7.899522557799672e-10,2.7626196332567394e-09
702.9,1.988397220652365e-09,1.5457350481779545e-09,9.028917877751606e-10,2.6477720935787364e-09
702.8,2.05073723577718e-09,1.6077232846520644e-09,7.90108372826564e-10,2.7631656055162764e-09
702.7,2.050939837756609e-09,1.6078821191990565e-09,9.030702072569856e-10,2.7634385916460446e-09
702.6,2.1754541027503425e-09,1.6080409537460483e-09,9.031594169978981e-10,2.7637115777758133e-09
702.5,2.1756689836376155e-09,1.6081997882930402e-09,7.903425483964593e-10,2.6488185404095157e-09
702.4,2.175883864524888e-09,1.608358622840032e-09,7.904206069197576e-10,2.8794349479534896e-09
702.3,2.176098745412161e-09,1.608517457387024e-09,7.904986654430561e-10,2.879719308505332e-09
702.2,2.114133236976593e-09,1.608676291934016e-09,7.905767239663546e-10,2.8800036690571737e-09
