X MnCl+;Y MnCl+;DY/DX MnCl+;X MnCl3-;Y MnCl3-;DY/DX MnCl3-;X MnClH2O;Y MnClH2O;DY/DX MnClH2O;X MnCl2;Y MnCl2;DY/DX MnCl2;X MnH2O;Y MnH2O;DY/DX MnH2O;X MnCl+ fit2;Y MnCl+ fit2;DY/DX MnCl+ fit2;X MnCl3- fit2;Y MnCl3- fit2;DY/DX MnCl3- fit2;X MnClH2O fit2;Y MnClH2O fit2;DY/DX MnClH2O fit2;X MnCl2 fit2;Y MnCl2 fit2;DY/DX MnCl2 fit2;X MnH2O fit2;Y MnH2O fit2;DY/DX MnH2O fit2
149,84;0;0;166,56;9,00E-10;0;;;;165,74;0;0;128,2;0;0;133,12;0;0;149,84;0;0;;;;149,02;0;0;111,48;0;0
150,08;0;0;166,72;1,80E-09;0;;;;165,88;0;0;128,4;0;0;133,44;0;0;150,08;0;0;;;;149,24;0;0;111,76;0;0
150,32;0;0;166,88;3,20E-09;0;;;;166,02;0;0;128,6;0;0;133,76;0;0;150,32;0;0;;;;149,46;0;0;112,04;0;0
150,56;0;0;167,04;5,80E-09;0;;;;166,16;0;0;128,8;0;0;134,08;0;0;150,56;0;0;;;;149,68;0;0;112,32;0;0
150,8;0;0;167,2;1,06E-08;0;;;;166,3;0;0;129;0;0;134,4;0;0;150,8;0;0;;;;149,9;0;0;112,6;0;0
151,04;0;0;167,36;1,89E-08;0;;;;166,44;0;0;129,2;0;0;134,72;0;0;151,04;0;0;;;;150,12;0;0;112,88;0;0
151,28;0;0;167,52;3,36E-08;0;;;;166,58;0;0;129,4;0;0;135,04;0;0;151,28;0;0;;;;150,34;0;0;113,16;0;0
151,52;0;0;167,68;5,92E-08;0;;;;166,72;0;0;129,6;0;0;135,36;0;0;151,52;0;0;;;;150,56;0;0;113,44;0;0
151,76;0;0;167,84;1,04E-07;0;;;;166,86;0;0;129,8;0;0;135,68;0;0;151,76;0;0;;;;150,78;0;0;113,72;0;0
152;0;0;168;1,80E-07;0;;;;167;0;0;130;0;0;136;0;0;152;0;0;;;;151;0;0;114;0;0
