X MnCl2wH2O,Y MnCl2wH2O,X MnCl+,Y MnCl+,X MnCl3-,Y MnCl3-,X MnClH2O,Y MnClH2O,X MnCl2,Y MnCl2,X MnH2O,Y MnH2O,X MnCl2wH2O fit2,Y MnCl2wH2O fit2,X MnCl+ fit2,Y MnCl+ fit2,X MnCl3- fit2,Y MnCl3- fit2,X MnClH2O fit2,Y MnClH2O fit2,X MnCl2 fit2,Y MnCl2 fit2,X MnH2O fit2,Y MnH2O fit2
219.4,1.7235545499833944e-17,287.9,8.616011086017935e-19,235.16,4.8829647990700765e-18,215.16,9.428607047492528e-18,250.92,2.1500081550979742e-17,171.52,4.3951082663566924e-20,203.04,4.828397623713052e-18,277.3,6.166792984058453e-19,238.8,3.613805657588841e-18,218.8,6.83485861341747e-18,248.5,1.0762260640983063e-17,167.28,1.6223183163400866e-17
219.6,1.6638742577216875e-17,288.6,1.0948724837263368e-18,235.44,4.698525224178014e-18,215.44,9.439360157754899e-18,251.28,2.115729315841913e-17,171.68,3.274545709066755e-20,203.36,5.1477862520757225e-18,278.2,6.981186883095317e-19,239.2,3.545909094985055e-18,219.2,6.776366414812355e-18,249.0,1.0863854998339423e-17,167.52,1.540824685984723e-17
219.8,1.6036371663899035e-17,289.3,1.3750328161740286e-18,235.72,4.500577753238127e-18,215.72,9.428925640983062e-18,251.64,2.0677423181667222e-17,171.84,2.4263186134174693e-20,203.68,5.4764925506476264e-18,279.1,7.916060913317835e-19,239.6,3.488765265692461e-18,219.6,6.716524368980406e-18,249.5,1.092962548488874e-17,167.76,1.457973978080372e-17
220.0,1.5432431514447026e-17,290.0,1.7044047293258055e-18,236.0,4.2910560577881105e-18,216.0,9.395731828296247e-18,252.0,2.0071255778811025e-17,172.0,1.7880359216207244e-20,204.0,5.813951506144138e-18,280.0,8.972753105280639e-19,240.0,3.4428309647957488e-18,220.0,6.656553274659582e-18,250.0,1.0959233126868152e-17,168.0,1.3744847203586848e-17
220.2,1.4830794810694122e-17,290.7,2.0835019860511457e-18,236.28,4.072107132182e-18,216.28,9.338442386250416e-18,252.36,1.935173073729658e-17,172.16,1.3105468005645965e-20,204.32,6.159545928263036e-18,280.9,1.0150462316506146e-18,240.4,3.4085120790435075e-18,220.4,6.597618226502824e-18,250.5,1.0952719583194953e-17,168.24,1.2910341981069415e-17
220.4,1.4235163713052143e-17,291.4,2.5106297725008307e-18,236.56,3.846017761541016e-18,216.56,9.25602326801727e-18,252.72,1.853349614745932e-17,172.32,9.554167784789107e-21,204.64,6.5126073214878774e-18,281.8,1.144603175523082e-18,240.8,3.386160224178014e-18,220.8,6.540812200265692e-18,251.0,1.0910499840584525e-17,168.48,1.2082511856526071e-17
220.6,1.3649029809033544e-17,292.1,2.9815759515111258e-18,236.84,3.615143653271339e-18,216.84,9.147797387910995e-18,253.08,1.7632427366323483e-17,172.48,6.928086087678512e-21,204.96,6.872416728661575e-18,282.7,1.2853779825639323e-18,241.2,3.3760694187977418e-18,221.2,6.487141164065095e-18,251.5,1.0833348658253073e-17,168.72,1.1267101705413484e-17
220.8,1.3075639106609101e-17,292.8,3.489437424443707e-18,237.12,3.3818433095317172e-18,217.12,9.013486149119894e-18,253.44,1.666513397542345e-17,172.64,4.997234312520758e-21,205.28,7.238205529724345e-18,283.6,1.4365392012620393e-18,241.6,3.378472897708403e-18,221.6,6.4375109930255735e-18,252.0,1.072238127034208e-17,168.96,1.0469270692460977e-17
221.0,1.2517962462636999e-17,293.5,4.024618683161741e-18,237.4,3.1484183859183e-18,217.4,8.853237701760212e-18,253.8,1.564847471272003e-17,172.8,3.5855684158087014e-21,205.6,7.60915626203919e-18,284.5,1.596988551145799e-18,242.0,3.393540102955829e-18,222.0,6.392716381600797e-18,252.5,1.0579028938890735e-17,169.2,9.693564063434075e-18
221.2,1.1978671751909665e-17,294.2,4.575026888077052e-18,237.68,2.9170618631683826e-18,217.68,8.667642411159086e-18,254.16,1.459909908668217e-17,172.96,2.559257019262704e-21,205.92,7.98440345732315e-18,285.4,1.7653655596147457e-18,242.4,3.42137394221189e-18,222.4,6.3534319246097645e-18,253.0,1.0405010076386583e-17,169.44,8.943898811026237e-18
