X MnCl2wH2O,Y MnCl2wH2O,X MnCl+,Y MnCl+,X MnCl3-,Y MnCl3-,X MnClH2O,Y MnClH2O,X MnCl2,Y MnCl2,X MnH2O,Y MnH2O,X MnCl2wH2O fit2,Y MnCl2wH2O fit2,X MnCl+ fit2,Y MnCl+ fit2,X MnCl3- fit2,Y MnCl3- fit2,X MnClH2O fit2,Y MnClH2O fit2,X MnCl2 fit2,Y MnCl2 fit2,X MnH2O fit2,Y MnH2O fit2
160.62,0.0,152.98,4.881319495184324e-23,169.44,1.9262703420790438e-27,150.62,1.7349385586183992e-25,168.26,5.6459647957489206e-30,130.62,0.0,136.52,0.0,136.52,0.0,154.16,6.642311524410496e-31,136.52,0.0,152.98,0.0,122.98,1.660577881102624e-31
160.8,0.0,153.2,9.347556127532382e-23,169.6,3.1218864164729327e-27,150.8,3.426934573231485e-25,168.4,9.465293922284956e-30,130.8,0.0,136.8,0.0,136.8,0.0,154.4,9.963467286615743e-31,136.8,1.660577881102624e-31,153.2,0.0,123.2,1.660577881102624e-31
160.98,1.660577881102624e-31,153.42,1.7535962969113253e-22,169.76,5.0315509797409495e-27,150.98,6.669445366987712e-25,168.54,1.610760544669545e-29,130.98,0.0,137.08,0.0,137.08,0.0,154.64,1.826635669212886e-30,137.08,3.321155762205248e-31,153.42,0.0,123.42,4.9817336433078715e-31
161.16,3.321155762205248e-31,153.64,3.223331966124211e-22,169.92,8.037196944536701e-27,151.16,1.279028561939555e-24,168.68,2.7067419461972766e-29,131.16,0.0,137.36,0.0,137.36,1.660577881102624e-31,154.88,3.321155762205248e-30,137.36,8.30288940551312e-31,153.64,1.660577881102624e-31,123.64,1.1624045167718366e-30
161.34,6.642311524410496e-31,153.86,5.806265659249419e-22,170.08,1.2769843905679176e-26,151.34,2.4172534041846566e-24,168.82,4.5499833942211896e-29,131.34,0.0,137.64,0.0,137.64,3.321155762205248e-31,155.12,5.6459647957489206e-30,137.64,1.826635669212886e-30,153.86,1.660577881102624e-31,123.86,2.4908668216539358e-30
161.52,1.4945200929923613e-30,154.08,1.0251258452341415e-21,170.24,2.0092992361341747e-26,151.52,4.5025639322484226e-24,168.96,7.555629359016937e-29,131.52,0.0,137.92,0.0,137.92,6.642311524410496e-31,155.36,9.631351710395217e-30,137.92,4.15144470275656e-30,154.08,3.321155762205248e-31,124.08,5.479907007638659e-30
161.7,3.1550979740949852e-30,154.3,1.7742598721355036e-21,170.4,3.171703752906011e-26,151.7,8.266781800066424e-24,169.1,1.2520757223513785e-28,131.7,0.0,138.2,0.0,138.2,1.4945200929923613e-30,155.6,1.6439721022915975e-29,138.2,9.299236134174693e-30,154.3,6.642311524410496e-31,124.3,1.195616074393889e-29
161.88,6.642311524410496e-30,154.52,3.010840851876453e-21,170.56,4.948522085685819e-26,151.88,1.496220026569246e-23,169.24,2.0591165725672534e-28,131.88,0.0,138.48,0.0,138.48,3.321155762205248e-30,155.84,2.7897708402524083e-29,138.48,2.009299236134175e-29,154.52,9.963467286615743e-31,124.52,2.60710727333112e-29
162.06,1.4114911989372302e-29,154.74,5.010246021255397e-21,170.72,7.671869810694122e-26,152.06,2.6698075390235806e-23,169.38,3.370973098638326e-28,132.06,1.660577881102624e-31,138.76,0.0,138.76,7.140484888741281e-30,156.08,4.6828296247093995e-29,138.76,4.317502490866822e-29,154.74,1.660577881102624e-30,124.74,5.579541680504817e-29
162.24,2.95582862836267e-29,154.96,8.177123493855863e-21,170.88,1.1839920292261707e-25,152.24,4.697131185652608e-23,169.52,5.479907007638659e-28,132.24,6.642311524410496e-31,139.04,0.0,139.04,1.5443374294254403e-29,156.32,7.821321819993358e-29,139.04,9.116572567253404e-29,154.96,2.6569246097641984e-30,124.96,1.1773497177017603e-28
162.42,6.160743938890734e-29,155.18,1.3091255597808039e-20,171.04,1.816954500166058e-25,152.42,8.148846894719362e-23,169.66,8.850880106276987e-28,132.42,2.324809033543673e-30,139.32,0.0,139.32,3.287944204583195e-29,156.56,1.298571903022252e-28,139.32,1.9030222517436068e-28,155.18,4.483560278977084e-30,125.18,2.457655264031883e-28
162.6,1.2670209232813019e-28,155.4,2.0562205629359016e-20,171.2,2.7741448023912324e-25,152.6,1.3941598140152773e-22,169.8,1.4231152441049486e-27,132.6,7.306542676851544e-30,139.6,0.0,139.6,6.891398206575889e-29,156.8,2.1421454666223844e-28,139.6,3.915642643639987e-28,155.4,7.306542676851544e-30,125.4,5.048156758551976e-28
162.78,2.573895715709067e-28,155.62,3.169082759880439e-20,171.36,4.213450680836931e-25,152.78,2.3524682663566924e-22,169.94,2.273331119229492e-27,132.78,2.2583859182995682e-29,139.88,0.0,139.88,1.4214546662238459e-28,157.04,3.503819329126536e-28,139.88,7.94254400531385e-28,155.62,1.1790102955828629e-29,125.62,1.0262371305214214e-27
162.96,5.164397210229161e-28,155.84,4.793361908003986e-20,171.52,6.366788442377949e-25,152.96,3.915357240119562e-22,170.08,3.603454001992694e-27,132.96,6.824975091331784e-29,140.16,0.0,140.16,2.8894055131185655e-28,157.28,5.712387910993026e-28,140.16,1.5896712055795417e-27,155.84,1.893058784456991e-29,125.84,2.0591165725672537e-27
163.14,1.0278977084025241e-27,156.06,7.11633401195616e-20,171.68,9.572401195616075e-25,153.14,6.428308751245434e-22,170.22,5.704085021587513e-27,133.14,2.0092992361341751e-28,140.44,0.0,140.44,5.812022583859183e-28,157.52,9.249418797741615e-28,140.44,3.1388243108601793e-27,156.06,3.0388575224178014e-29,126.06,4.0850215875124555e-27
163.32,2.025905014945201e-27,156.28,1.0371654536698772e-19,171.84,1.432135503155098e-24,153.32,1.0412159016937895e-21,170.36,8.950514779143141e-27,133.32,5.778811026237131e-28,140.72,0.0,140.72,1.152441049485221e-27,157.76,1.487877781467951e-27,140.72,6.115244104948523e-27,156.28,4.8322816340086353e-29,126.28,7.987379608103621e-27
163.5,3.918963799402192e-27,156.5,1.4841608656592494e-19,172.0,2.1323248090335438e-24,153.5,1.6639654998339424e-21,170.5,1.3982065758884094e-26,133.5,1.6223845898372633e-27,141.0,0.0,141.0,2.258385918299568e-27,158.0,2.374626369976752e-27,141.0,1.1757223513782798e-26,156.5,7.671869810694122e-29,126.5,1.541016273663235e-26
163.68,7.539023580205912e-27,156.72,2.085547935901694e-19,172.16,3.1598605114579877e-24,153.68,2.6239028346064435e-21,170.64,2.1753570242444373e-26,133.68,4.4337429425440046e-27,141.28,0.0,141.28,4.350714048488875e-27,158.24,3.786117568913983e-27,141.28,2.2310362005978084e-26,156.72,1.2089006974427104e-28,126.72,2.939222849551644e-26
163.86,1.434739289272667e-26,156.94,2.878260886748589e-19,172.32,4.660855197608768e-24,153.86,4.083111569246098e-21,170.78,3.3543673198273e-26,133.86,1.1856526071072735e-26,141.56,0.0,141.56,8.269677847891067e-27,158.48,5.9780803719694456e-27,141.56,4.179093324476918e-26,156.94,1.8930587844569912e-28,126.94,5.546330122882763e-26
164.04,2.7067419461972764e-26,157.16,3.901888811026237e-19,172.48,6.843550315509797e-24,154.04,6.270680765526403e-21,170.92,5.147791431418134e-26,134.04,3.088674858850881e-26,141.84,0.0,141.84,1.5559614745931584e-26,158.72,9.382265028229825e-27,141.84,7.728429093324478e-26,157.16,2.955828628362671e-28,127.16,1.0328794420458318e-25
164.22,5.03155097974095e-26,157.38,5.196582436067753e-19,172.64,1.0003370973098638e-23,154.22,9.505121728661575e-21,171.06,7.85453337761541e-26,134.22,7.871139156426437e-26,142.12,0.0,142.12,2.8894055131185654e-26,158.96,1.4629691132514115e-26,142.12,1.4112155430089673e-25,157.38,4.583194951843242e-28,127.38,1.90112919295915e-25
164.4,9.249418797741614e-26,157.6,6.800202852872801e-19,172.8,1.45575572899369e-23,154.4,1.4221962935901695e-20,171.2,1.1939554965127866e-25,134.4,1.958718033875789e-25,142.4,0.0,142.4,5.297243440717371e-26,159.2,2.271504483560279e-26,142.4,2.544769179674527e-25,157.6,7.057455994686152e-28,127.6,3.457771504483561e-25
164.58,1.6851378279641316e-25,157.82,8.74479084025241e-19,172.96,2.1092683493855863e-23,154.58,2.1006771703752908e-20,171.34,1.8021919628030555e-25,134.58,4.759448688143474e-25,142.68,0.0,142.68,9.581534373962139e-26,159.44,3.5038193291265364e-26,142.68,4.532215210893391e-25,157.82,1.0826967784789106e-27,127.82,6.2156758551976095e-25
164.76,3.037612089006974e-25,158.04,1.1052547120557956e-18,173.12,3.04296313517104e-23,154.76,3.0633440401859847e-20,171.48,2.706193955496513e-25,134.76,1.1299418797741616e-24,142.96,0.0,142.96,1.713882431086018e-25,159.68,5.380272334772501e-26,142.96,7.973364330787114e-25,158.04,1.650614413816008e-27,128.04,1.1044221188973763e-24
164.94,5.4183825971438065e-25,158.26,1.3731629641315178e-18,173.28,4.371186648953837e-23,154.94,4.41069897376287e-20,171.62,4.0413982065758882e-25,134.94,2.621492859515111e-24,143.24,0.0,143.24,3.026917967452674e-25,159.92,8.203254732646962e-26,143.24,1.3857871139156427e-24,158.26,2.5074726004649616e-27,128.26,1.9399202922617074e-24
