Wavelengt [nm],s1.1,s2.1,s3.1,s4.1
232.0,1.5301098298486944e-21,1.3817516076552452e-21,9.292719797524022e-22,6.255751027895707e-22
232.2,1.5137731177542809e-21,1.3256346361327357e-21,8.999961348618286e-22,6.136820399988944e-22
232.4,1.516639207595406e-21,1.266988185092517e-21,8.720424249017969e-22,6.005996709291505e-22
232.6,1.5245209546585003e-21,1.2096533160244439e-21,8.440887149417654e-22,5.823636413167803e-22
232.8,1.5219892419655064e-21,1.1591574100968438e-21,8.187792748428178e-22,5.672990951152571e-22
233.0,1.5190753839603625e-21,1.1143762541907343e-21,7.980028687914429e-22,5.542167260455132e-22
233.2,1.5163525986112936e-21,1.0665971966340069e-21,7.762820806468238e-22,5.379628735649223e-22
233.4,1.5064645886594119e-21,1.0190991923570248e-21,7.513503933851739e-22,5.272591170533137e-22
233.6,1.5039806441304366e-21,9.828433192698606e-22,7.305739873337992e-22,5.2289832736339905e-22
233.8,1.4970542603477174e-21,9.416221715738607e-22,7.122529747248595e-22,5.129874417045021e-22
234.0,1.4761318045075036e-21,9.025557656892422e-22,6.956318498837597e-22,4.971300246502672e-22
234.2,1.4631866320584215e-21,8.687356876932056e-22,6.805217363918507e-22,4.856333972859468e-22
234.4,1.4446048162551267e-21,8.366956138022235e-22,6.65033870062644e-22,4.808761721696763e-22
234.6,1.4170425856163062e-21,8.026881669530232e-22,6.497348801520861e-22,4.709652865107794e-22
234.8,1.387283019432623e-21,7.691491422367321e-22,6.346247666601772e-22,4.602615299991708e-22
235.0,1.3473488343129457e-21,7.40762760982441e-22,6.189480239123216e-22,4.555043048829003e-22
235.2,1.2994373658021365e-21,7.126574330078955e-22,6.053489217696035e-22,4.483684672084946e-22
235.4,1.2638978517721843e-21,6.867068468447316e-22,5.915609432082365e-22,4.3845758154959775e-22
235.6,1.2259699295412944e-21,6.603815229752406e-22,5.7928397599606045e-22,4.313217438751919e-22
235.8,1.1759088936496413e-21,6.376162073158586e-22,5.707845371568617e-22,4.273573896116332e-22
236.0,1.132869777868745e-21,6.148508916564766e-22,5.619073454803652e-22,4.257716479062097e-22
236.2,1.0906427208761673e-21,5.91898207143931e-22,5.5114138961738e-22,4.158607622473128e-22
236.4,1.0524281896611649e-21,5.717560554288399e-22,5.399976809170971e-22,4.087249245729071e-22
236.6,1.0145958037583127e-21,5.532065389656399e-22,5.318759949151961e-22,4.0436413488299245e-22
236.8,9.70840165517135e-22,5.331580716771307e-22,5.239431853319438e-22,3.9762473263494257e-22
237.0,9.274666725881072e-22,5.1460855521393055e-22,5.146882408181497e-22,3.9286750751867205e-22
237.2,8.918793903941362e-22,4.9812009613553035e-22,5.048666670484087e-22,3.8811028240240157e-22
237.4,8.553367449197903e-22,4.798516329520758e-22,4.971227338838054e-22,3.8374949271248693e-22
237.6,8.141128193716065e-22,4.634568583002575e-22,4.912675649056906e-22,3.770100904644371e-22
237.8,7.776179420612792e-22,4.48748403326912e-22,4.840902609970338e-22,3.722528653481666e-22
238.0,7.428904868196458e-22,4.34789423766221e-22,4.75779698576484e-22,3.690813819373196e-22
238.2,7.094050038425e-22,4.1923780895363903e-22,4.697356531797204e-22,3.655134631001167e-22
238.4,6.785467698863857e-22,4.060283048056026e-22,4.629361021083614e-22,3.611526734102021e-22
238.6,6.489782763587775e-22,3.941303826297116e-22,4.565143038743e-22,3.591704962784227e-22
238.8,6.19887464471357e-22,3.8241982930698425e-22,4.527367755013228e-22,3.579811899993551e-22
239.0,5.911310297320678e-22,3.708966448374205e-22,4.483926178723989e-22,3.575847545729992e-22
239.2,5.659094391301663e-22,3.601229357805114e-22,4.427263253129331e-22,3.5480970658850806e-22
239.4,5.43506170205371e-22,3.497239644299295e-22,4.385710441026582e-22,3.5163822317766107e-22
239.6,5.206729878044072e-22,3.4110499718440216e-22,4.340380100550854e-22,3.4807030434045823e-22
239.8,4.972665874352181e-22,3.331418209249476e-22,4.287494703329173e-22,3.4450238550325535e-22
240.0,4.763441315950044e-22,3.247102225325839e-22,4.268607061464287e-22,3.4569169178232294e-22
240.2,4.576190112996533e-22,3.159975708604747e-22,4.244053127039935e-22,3.4648456263503474e-22
240.4,4.382729048720583e-22,3.080343946010201e-22,4.208166607496651e-22,3.4410595007689945e-22
240.6,4.199776980528759e-22,3.0222596015294736e-22,4.187390201445276e-22,3.397451603869848e-22
240.8,4.038798267785562e-22,2.9613647242512916e-22,4.1741688521398556e-22,3.385558541079172e-22
241.0,3.887850869486302e-22,2.903280379770564e-22,4.162836267020924e-22,3.393487249606289e-22
241.2,3.7326043364253556e-22,2.8470697238214726e-22,4.1212834549181745e-22,3.373665478288496e-22
241.4,3.5974204322522846e-22,2.8021011990621994e-22,4.08539693537489e-22,3.334021935652908e-22
241.6,3.472267842523152e-22,2.7590063628345628e-22,4.094840756307333e-22,3.310235810071556e-22
241.8,3.3595349754388953e-22,2.719658903670199e-22,4.098618284680311e-22,3.337986289916467e-22
242.0,3.2468021083546377e-22,2.678437755974199e-22,4.070286821882981e-22,3.337986289916467e-22
242.2,3.137413012751694e-22,2.640027141075653e-22,4.0495104158316064e-22,3.345914998443585e-22
242.4,3.032800733550625e-22,2.6072375917720165e-22,4.043844123272141e-22,3.357808061234261e-22
242.6,2.927710772709368e-22,2.5800691080632886e-22,4.0174014246613e-22,3.334021935652908e-22
242.8,2.850804028639176e-22,2.5472795587596523e-22,3.981514905118016e-22,3.302307101544438e-22
243.0,2.7791517826110465e-22,2.5182373865192883e-22,3.97584861255855e-22,3.286449684490203e-22
243.2,2.704155765101605e-22,2.5023110340003796e-22,3.9966250186099253e-22,3.3498793527071434e-22
243.4,2.634414245634225e-22,2.4845109929498337e-22,3.9947362544234365e-22,3.397451603869848e-22
243.6,2.5747040406107843e-22,2.478889927354925e-22,3.990958726050459e-22,3.357808061234261e-22
243.8,2.517859925428468e-22,2.4629635748360157e-22,3.987181197677482e-22,3.318164518598673e-22
244.0,2.470091761409715e-22,2.439542468190561e-22,3.981514905118016e-22,3.318164518598673e-22
244.2,2.424234323951712e-22,2.4339214025956516e-22,3.9947362544234365e-22,3.2943783930173206e-22
244.4,2.3884082009376474e-22,2.4357950911272882e-22,3.987181197677482e-22,3.302307101544438e-22
244.6,2.363568755647896e-22,2.4329845583298333e-22,3.9852924334909933e-22,3.3142001643351145e-22
244.8,2.337296265437582e-22,2.431110869798197e-22,4.002291311169391e-22,3.357808061234261e-22
245.0,2.31245682014783e-22,2.4320477140640155e-22,3.990958726050459e-22,3.409344666660524e-22
245.2,2.2880950564982663e-22,2.4283003370007423e-22,3.9701823199990845e-22,3.401415958133407e-22
245.4,2.274242288932828e-22,2.4236161156716518e-22,3.981514905118016e-22,3.345914998443585e-22
245.6,2.2613448846477647e-22,2.4283003370007423e-22,4.0174014246613e-22,3.3498793527071434e-22
245.8,2.2460590721617636e-22,2.4357950911272882e-22,4.0192901888477885e-22,3.373665478288496e-22
246.0,2.2312509413159503e-22,2.4273634927349245e-22,4.002291311169391e-22,3.389522895342731e-22
246.2,2.214532083909387e-22,2.4292371812665606e-22,3.9852924334909933e-22,3.357808061234261e-22
246.4,2.203067724544886e-22,2.4292371812665606e-22,3.9796261409315272e-22,3.326093227125791e-22
246.6,2.1997239530635736e-22,2.4273634927349245e-22,3.9890699618639705e-22,3.3776298325520543e-22
246.8,2.1920810468205726e-22,2.4254898042032884e-22,3.977737376745039e-22,3.397451603869848e-22
247.0,2.1849158222177598e-22,2.4095634516843787e-22,3.951294678134198e-22,3.3815941868156133e-22
247.2,2.179661324175697e-22,2.406752918886924e-22,3.9645160274396185e-22,3.341950644180026e-22
247.4,2.1710630546523214e-22,2.40394238608947e-22,3.9739598483720617e-22,3.334021935652908e-22
247.6,2.1638978300495086e-22,2.3973844762287426e-22,3.9361845646422893e-22,3.3142001643351145e-22
247.8,2.158643332007446e-22,2.39363709916547e-22,3.9324070362693117e-22,3.310235810071556e-22
248.0,2.1505227441242576e-22,2.376773902380742e-22,3.917296922777403e-22,3.33005758138935e-22
248.2,2.1404914296803198e-22,2.3580370170643783e-22,3.8984092809125165e-22,3.322128872862232e-22
248.4,2.1333262050775065e-22,2.341173820279651e-22,3.881410403234119e-22,3.2626635589088508e-22
248.6,2.1271163437550687e-22,2.3261843120265603e-22,3.8530789404367897e-22,3.2705922674359687e-22
248.8,2.1142189394700054e-22,2.3111948037734694e-22,3.8285250060124378e-22,3.2824853302266447e-22
249.0,2.1013215351849423e-22,2.294331606988742e-22,3.8058598357745746e-22,3.1992338906919105e-22
249.2,2.0922455840213793e-22,2.2830894757989237e-22,3.7964160148421314e-22,3.2031982449554695e-22
249.4,2.0817365879372537e-22,2.259668369153469e-22,3.7794171371637333e-22,3.2071625992190285e-22
249.6,2.0697945469325654e-22,2.244678860900378e-22,3.7548632027393814e-22,3.1992338906919105e-22
249.8,2.0535533711661893e-22,2.230626196913105e-22,3.734086796688006e-22,3.211126953482587e-22
250.0,2.0363568321194382e-22,2.219384065723287e-22,3.7397530892474726e-22,3.1794121193741166e-22
250.2,2.0220263829138124e-22,2.210952467330923e-22,3.720865447382586e-22,3.135804222474971e-22
250.4,2.0005307091053735e-22,2.1931524262803777e-22,3.6868676920257915e-22,3.1239111596842944e-22
250.6,1.9742582188950594e-22,2.169731319634923e-22,3.6698688143473934e-22,3.1239111596842944e-22
250.8,1.9565839982081208e-22,2.15567865564765e-22,3.681201399466325e-22,3.1001250341029424e-22
251.0,1.932222234558557e-22,2.1397523031287407e-22,3.6547587008554846e-22,3.056517137203796e-22
251.2,1.9092935158295553e-22,2.121015417812377e-22,3.6339822948041094e-22,3.044624074413119e-22
251.4,1.888275523661304e-22,2.095720622635286e-22,3.615094652939223e-22,3.052552782940237e-22
251.6,1.8677352131332403e-22,2.0722995159898313e-22,3.59242948270136e-22,3.032731011622443e-22
251.8,1.8414627229229262e-22,2.060120540534195e-22,3.5792081333959394e-22,3.0129092403046493e-22
252.0,1.8113687795911118e-22,2.0470047208127403e-22,3.5792081333959394e-22,3.0168735945682083e-22
252.2,1.7870070159415479e-22,2.025457302698922e-22,3.571653076649985e-22,3.0208379488317673e-22
252.4,1.7640782972125465e-22,2.0076572616483761e-22,3.567875548277008e-22,3.0168735945682083e-22
252.6,1.736850443721857e-22,1.9907940648636488e-22,3.565986784090519e-22,3.0168735945682083e-22
252.8,1.7081895453106054e-22,1.9720571795472852e-22,3.5433216138526554e-22,3.008944886041091e-22
253.0,1.6800063285395413e-22,1.9551939827625577e-22,3.547099142225633e-22,3.0129092403046493e-22
253.2,1.6503900668479141e-22,1.940204474509467e-22,3.5225452078012806e-22,3.0010161775139734e-22
253.4,1.6159969887544122e-22,1.9195939006614667e-22,3.492324980817463e-22,2.98119440619618e-22
253.6,1.5816039106609103e-22,1.8999201710792848e-22,3.471548574766088e-22,2.957408280614827e-22
253.8,1.5581975102917211e-22,1.8802464414971026e-22,3.4602159896471563e-22,2.937586509297033e-22
254.0,1.5343134282823448e-22,1.86619377750983e-22,3.4696598105795995e-22,2.941550863560592e-22
254.2,1.5099516646327806e-22,1.8549516463200118e-22,3.4658822822066223e-22,2.9336221550334746e-22
254.4,1.484156856062654e-22,1.8390252938011026e-22,3.450772168714713e-22,2.957408280614827e-22
254.6,1.45979509241309e-22,1.8371516052694662e-22,3.4451058761552475e-22,2.977230051932621e-22
254.8,1.4373440553242762e-22,1.8287200068771027e-22,3.4186631775444067e-22,2.977230051932621e-22
255.0,1.4220582428382754e-22,1.811856810092375e-22,3.397886771493032e-22,2.98119440619618e-22
255.2,1.3986518424690863e-22,1.7903093919785566e-22,3.397886771493032e-22,2.965336989141945e-22
