X MnCl+;Y MnCl+;DY/DX MnCl+;X MnCl3-;Y MnCl3-;DY/DX MnCl3-;X MnClH2O;Y MnClH2O;DY/DX MnClH2O;X MnCl2;Y MnCl2;DY/DX MnCl2;X MnH2O;Y MnH2O;DY/DX MnH2O;X MnCl+ fit2;Y MnCl+ fit2;DY/DX MnCl+ fit2;X MnCl3- fit2;Y MnCl3- fit2;DY/DX MnCl3- fit2;X MnClH2O fit2;Y MnClH2O fit2;DY/DX MnClH2O fit2;X MnCl2 fit2;Y MnCl2 fit2;DY/DX MnCl2 fit2;X MnH2O fit2;Y MnH2O fit2;DY/DX MnH2O fit2
195,5;75,44503042;6,532983702;188,2;15,42880004;0,030165857;170,02;50,78924007;5,953108322;205,48;56,84795349;10,90478492;134,56;4,30E-05;0;163,7;0;0;169,12;2,77709E-05;0;149,12;2,3E-09;0;176,4;1,49E-08;0;130,02;0,013861339;1,055E-07
196;116,8360079;14,84451246;188,4;20,84898021;0,05507437;170,24;66,09004972;9,508415996;205,76;68,05013227;15,00853556;134,72;9,38E-05;0;164,4;0;0;169,44;4,59712E-05;0;149,44;4,9E-09;0;176,8;2,81E-08;0;130,24;0,022077622;2,717E-07
196,5;174,156914;30,94200198;188,6;27,96567899;0,098967798;170,46;84,96750638;14,80421752;206,04;80,6687335;20,18518367;134,88;0,00020106;0;165,1;0;0;169,76;7,54553E-05;0;149,76;1,02E-08;0;177,2;5,24E-08;0;130,46;0,034796229;6,844E-07
197;250,0155568;59,15304068;188,8;37,23688951;0,175057309;170,68;107,9391975;22,46641365;206,32;94,70732298;26,52394939;135,04;0,000423113;1,00E-10;165,8;0;0;170,08;0,000122811;0;150,08;2,09E-08;0;177,6;9,64E-08;0;130,68;0,054273455;1,6864E-06
197,5;345,8568277;103,6517137;189;49,22076738;0,304816982;170,9;135,511169;33,22717725;206,6;110,1300483;34,0461813;135,2;0,000874392;3,00E-10;166,5;1E-10;0;170,4;0,000198227;0;150,4;4,24E-08;0;178;1,755E-07;0;130,9;0,08378387;4,0661E-06
198;461,2812455;166,2605618;189,2;64,59065498;0,522516827;171,12;168,1527844;47,88359816;206,88;126,8576574;42,67825645;135,36;0,001774714;1,40E-09;167,2;4E-10;0;170,72;0,000317327;0;150,72;8,47E-08;0;178,4;3,159E-07;0;131,12;0,128024427;0,000009594
198,5;593,4839048;243,5722073;189,4;84,15047654;0,881845003;171,34;206,2687349;67,22286495;207,16;144,7653414;52,22733765;135,52;0,003538146;5,80E-09;167,9;1,4E-09;0;171,04;0,000503852;0;151,04;1,673E-07;0;178,8;5,623E-07;0;131,34;0,193653863;2,21568E-05
199;736,9803392;324,6458682;189,6;108,849943;1,465354331;171,56;250,1697171;91,91094435;207,44;163,6828933;62,3645162;135,68;0,00692948;2,28E-08;168,6;5,1E-09;0;171,36;0,000793574;1E-10;151,36;0,000000326;0;179,2;9,901E-07;0;131,56;0,290002272;5,00934E-05
199,5;883,7579938;391,0655467;189,8;139,7988553;2,39760625;171,78;300,0436975;122,3484116;207,72;183,3976183;72,62002547;135,84;0,013333839;8,68E-08;169,3;1,82E-08;0;171,68;0,001239922;2E-10;151,68;6,271E-07;0;179,6;1,7248E-06;0;131,78;0,429990803;0,000110892
200;1023,916708;420,6923988;190;178,2796426;3,862985103;172;355,9299568;158,5062434;208;203,6603484;82,39454253;136;0,025211057;3,18E-07;170;6,17E-08;0;172;0,001922025;4E-10;152;1,1907E-06;0;180;2,9728E-06;0;132;0,631305661;0,000240405
200,5;1146,752632;394,7854407;190,2;225,7571285;6,129174008;172,22;417,6982039;199,7646567;208,28;224,194807;90,98901352;136,16;0,046844601;1,12E-06;170,7;2,009E-07;0;172,32;0,00295608;0,000000001;152,32;2,2324E-06;0;180,4;5,0703E-06;0;132,22;0,917873397;0,000510484
