X MnCl2wH2O,Y MnCl2wH2O,X MnCl+,Y MnCl+,X MnCl3-,Y MnCl3-,X MnClH2O,Y MnClH2O,X MnCl2,Y MnCl2,X MnH2O,Y MnH2O,X MnCl2wH2O fit2,Y MnCl2wH2O fit2,X MnCl+ fit2,Y MnCl+ fit2,X MnCl3- fit2,Y MnCl3- fit2,X MnClH2O fit2,Y MnClH2O fit2,X MnCl2 fit2,Y MnCl2 fit2,X MnH2O fit2,Y MnH2O fit2
174.16,0.0,147.28,0.0,184.68,0.0,166.24,0.0,184.68,0.0,145.2,0.0,147.28,0.0,129.36,0.0,167.56,0.0,148.32,0.0,148.32,0.0,127.28,0.0
174.32,0.0,147.56,0.0,184.86,0.0,166.48,0.0,184.86,0.0,145.4,0.0,147.56,0.0,129.72,0.0,167.84,0.0,148.64,0.0,148.64,0.0,127.56,0.0
174.48,0.0,147.84,0.0,185.04,0.0,166.72,0.0,185.04,0.0,145.6,0.0,147.84,0.0,130.08,0.0,168.12,0.0,148.96,0.0,148.96,0.0,127.84,0.0
174.64,0.0,148.12,0.0,185.22,0.0,166.96,0.0,185.22,0.0,145.8,0.0,148.12,0.0,130.44,0.0,168.4,0.0,149.28,0.0,149.28,0.0,128.12,0.0
174.8,0.0,148.4,0.0,185.4,0.0,167.2,0.0,185.4,0.0,146.0,0.0,148.4,0.0,130.8,0.0,168.68,0.0,149.6,0.0,149.6,0.0,128.4,0.0
174.96,0.0,148.68,0.0,185.58,0.0,167.44,0.0,185.58,0.0,146.2,0.0,148.68,0.0,131.16,0.0,168.96,0.0,149.92,0.0,149.92,0.0,128.68,0.0
175.12,0.0,148.96,0.0,185.76,0.0,167.68,0.0,185.76,0.0,146.4,0.0,148.96,0.0,131.52,0.0,169.24,0.0,150.24,0.0,150.24,0.0,128.96,0.0
175.28,0.0,149.24,0.0,185.94,0.0,167.92,0.0,185.94,0.0,146.6,0.0,149.24,0.0,131.88,0.0,169.52,0.0,150.56,0.0,150.56,0.0,129.24,0.0
175.44,0.0,149.52,0.0,186.12,0.0,168.16,0.0,186.12,0.0,146.8,0.0,149.52,0.0,132.24,0.0,169.8,0.0,150.88,0.0,150.88,0.0,129.52,0.0
175.6,0.0,149.8,0.0,186.3,0.0,168.4,0.0,186.3,0.0,147.0,0.0,149.8,0.0,132.6,0.0,170.08,0.0,151.2,0.0,151.2,0.0,129.8,0.0
175.76,0.0,150.08,0.0,186.48,0.0,168.64,0.0,186.48,0.0,147.2,1.660577881102624e-31,150.08,0.0,132.96,0.0,170.36,0.0,151.52,0.0,151.52,0.0,130.08,0.0
175.92,0.0,150.36,0.0,186.66,0.0,168.88,0.0,186.66,0.0,147.4,3.321155762205248e-31,150.36,0.0,133.32,0.0,170.64,0.0,151.84,0.0,151.84,0.0,130.36,0.0
176.08,0.0,150.64,0.0,186.84,0.0,169.12,0.0,186.84,0.0,147.6,1.1624045167718366e-30,150.64,0.0,133.68,0.0,170.92,0.0,152.16,0.0,152.16,0.0,130.64,0.0
176.24,0.0,150.92,0.0,187.02,0.0,169.36,0.0,187.02,0.0,147.8,3.1550979740949852e-30,150.92,0.0,134.04,0.0,171.2,1.660577881102624e-31,152.48,0.0,152.48,0.0,130.92,0.0
176.4,0.0,151.2,0.0,187.2,0.0,169.6,0.0,187.2,0.0,148.0,8.30288940551312e-30,151.2,0.0,134.4,0.0,171.48,1.660577881102624e-31,152.8,0.0,152.8,0.0,131.2,0.0
176.56,0.0,151.48,0.0,187.38,0.0,169.84,0.0,187.38,1.660577881102624e-31,148.2,2.1919628030554636e-29,151.48,0.0,134.76,0.0,171.76,3.321155762205248e-31,153.12,0.0,153.12,0.0,131.48,0.0
176.72,0.0,151.76,0.0,187.56,0.0,170.08,0.0,187.56,1.660577881102624e-31,148.4,5.662570574559948e-29,151.76,0.0,135.12,0.0,172.04,4.9817336433078715e-31,153.44,0.0,153.44,0.0,131.76,0.0
176.88,0.0,152.04,0.0,187.74,0.0,170.32,1.660577881102624e-31,187.74,3.321155762205248e-31,148.6,1.431418133510462e-28,152.04,0.0,135.48,0.0,172.32,9.963467286615743e-31,153.76,0.0,153.76,0.0,132.04,0.0
177.04,0.0,152.32,0.0,187.92,0.0,170.56,1.660577881102624e-31,187.92,4.9817336433078715e-31,148.8,3.553636665559615e-28,152.32,0.0,135.84,0.0,172.6,1.660577881102624e-30,154.08,0.0,154.08,0.0,132.32,0.0
177.2,0.0,152.6,0.0,188.1,0.0,170.8,6.642311524410496e-31,188.1,9.963467286615743e-31,149.0,8.651610760544669e-28,152.6,0.0,136.2,0.0,172.88,2.8229823978744603e-30,154.4,0.0,154.4,0.0,132.6,0.0
177.36,0.0,152.88,0.0,188.28,0.0,171.04,1.4945200929923613e-30,188.28,1.660577881102624e-30,149.2,2.07572235137828e-27,152.88,0.0,136.56,0.0,173.16,4.649618067087346e-30,154.72,0.0,154.72,0.0,132.88,0.0
177.52,1.660577881102624e-31,153.16,0.0,188.46,0.0,171.28,3.653271338425772e-30,188.46,2.8229823978744603e-30,149.4,4.848887412819661e-27,153.16,0.0,136.92,0.0,173.44,7.804716041182332e-30,155.04,0.0,155.04,0.0,133.16,0.0
177.68,1.660577881102624e-31,153.44,0.0,188.64,1.660577881102624e-31,171.52,8.635004981733644e-30,188.64,4.649618067087346e-30,149.6,1.1159083361009632e-26,153.44,0.0,137.28,0.0,173.72,1.2952507472600467e-29,155.36,0.0,155.36,0.0,133.44,0.0
177.84,4.9817336433078715e-31,153.72,0.0,188.82,1.660577881102624e-31,171.76,2.0259050149452012e-29,188.82,7.63865825307207e-30,149.8,2.5220856858186652e-26,153.72,0.0,137.64,0.0,174.0,2.1255396878113587e-29,155.68,0.0,155.68,0.0,133.72,0.0
178.0,6.642311524410496e-31,154.0,0.0,189.0,3.321155762205248e-31,172.0,4.649618067087347e-29,189.0,1.2454334108269678e-29,150.0,5.596147459315842e-26,154.0,0.0,138.0,0.0,174.28,3.470607771504484e-29,156.0,0.0,156.0,0.0,134.0,0.0
