Wavelengt [nm],s1.3,s2.3,s3.3,s4.3
719.7,1.7344898712814826e-09,1.1711410779904873e-09,3.3754178156877065e-10,2.5248525057024425e-09
719.6,1.7348623314860889e-09,1.1713925660232247e-09,4.5015235264434946e-10,2.4106040189203197e-09
719.5,1.7972074628225058e-09,1.1716440540559618e-09,4.5024899653033794e-10,2.4111215551246725e-09
719.4,1.8595791984592519e-09,1.1102168293471885e-09,6.755184606244896e-10,2.296799134599072e-09
719.3,1.7359797120999078e-09,1.1104550811676764e-09,5.630528553778938e-10,2.2972920262222647e-09
719.2,1.7363521723045139e-09,1.110693332988164e-09,5.631736602353794e-10,2.297784917845458e-09
719.1,1.674698752776652e-09,1.1726500061869105e-09,5.63294465092865e-10,2.298277809468651e-09
719.0,1.7370970927137265e-09,1.2346331518101554e-09,5.634152699503507e-10,2.298770701091844e-09
718.9,1.7995220369511305e-09,1.2966427698578992e-09,6.762432897694035e-10,2.299263592715037e-09
718.8,1.6757762269399772e-09,1.3586788603301414e-09,5.63656879665322e-10,2.414744308555141e-09
718.7,1.7382144733275454e-09,1.3589700569996267e-09,5.637776845228076e-10,2.530274313557566e-09
718.6,1.7385869335321517e-09,1.2974766512296066e-09,6.766781872563518e-10,2.4157793809638464e-09
718.5,1.6768537011033026e-09,1.2977546116868424e-09,6.768231530853346e-10,2.4162969171681992e-09
718.4,1.863569843508605e-09,1.2362214972800746e-09,1.0154521783714762e-09,2.416814453372552e-09
718.3,1.7397043141459705e-09,1.2983105326013142e-09,7.899652655338503e-10,2.4173319895769045e-09
718.2,1.8643679725184756e-09,1.174913398481545e-09,7.901343923343301e-10,2.3027138340773884e-09
718.1,1.864767037023411e-09,1.237015670015034e-09,6.774030164012656e-10,2.303206725700581e-09
718.0,1.865166101528346e-09,1.2372803942600207e-09,6.775479822302484e-10,2.1885146364575857e-09
717.9,1.8033796604988383e-09,1.237545118505007e-09,5.647441233826928e-10,2.3041925089469675e-09
717.8,1.8659642305382167e-09,1.2997003348874932e-09,6.77837913888214e-10,2.1894511305416523e-09
717.7,1.9285754048779235e-09,1.176170838645231e-09,7.909800263367297e-10,2.0746604629740182e-09
717.6,1.9912131835179593e-09,1.1764223266779682e-09,7.911491531372096e-10,2.0751040654348917e-09
717.5,1.991638852323224e-09,1.238604015484953e-09,7.913182799376894e-10,2.1908558716677525e-09
717.4,1.867560488557958e-09,1.1769253027434427e-09,6.784177772041451e-10,2.0759912703566394e-09
717.3,1.805694234627463e-09,1.3010901371736724e-09,5.654689525276067e-10,2.3071498586861258e-09
717.2,1.7438013763966394e-09,1.3013680976309082e-09,5.655897573850923e-10,2.5384070253402512e-09
717.1,1.7441738366012457e-09,1.2396629124648991e-09,6.788526746910933e-10,2.5389492061257633e-09
717.0,1.744546296805852e-09,1.2399276367098857e-09,5.658313671000636e-10,2.539491386911276e-09
716.9,1.8695558110826343e-09,1.1781827429071285e-09,7.923330407405689e-10,2.540033567696788e-09
716.8,1.8699548755875696e-09,1.1784342309398656e-09,5.660729768150349e-10,2.425095032642195e-09
716.7,1.870353940092505e-09,1.2407218094448452e-09,6.794325380070245e-10,2.425612568846548e-09
716.6,1.87075300459744e-09,1.2409865336898318e-09,5.663145865300061e-10,2.4261301050509003e-09
716.5,1.8711520691023755e-09,1.2412512579348181e-09,5.664353913874918e-10,2.5422022908388375e-09
716.4,1.8091660958204002e-09,1.303591781288795e-09,5.665561962449774e-10,2.658323765789092e-09
716.3,1.871950198112246e-09,1.3659587770672705e-09,6.800124013229556e-10,2.658890591155764e-09
716.2,1.8099376205299417e-09,1.3662499737367555e-09,6.801573671519383e-10,2.5438288331953746e-09
716.1,1.8103233828847125e-09,1.3044256626605025e-09,5.669186108174344e-10,2.4287177860726636e-09
716.0,1.873147391627052e-09,1.3047036231177383e-09,5.6703941567492e-10,2.4292353222770165e-09
715.9,1.873546456131987e-09,1.304981583574974e-09,5.671602205324057e-10,2.3140503414108282e-09
715.8,1.93641037132482e-09,1.3674147604146963e-09,6.807372304678694e-10,2.4302703946857217e-09
715.7,1.8743445851418578e-09,1.3677059570841813e-09,6.808821962968522e-10,2.4307879308900746e-09
715.6,1.9372351046350196e-09,1.3058154649466817e-09,7.945316891468076e-10,2.3155290162804074e-09
715.5,1.8126379570133373e-09,1.3682883504231516e-09,6.811721279548178e-10,2.43182300329878e-09
715.4,1.8755417786566636e-09,1.3063713858611533e-09,7.948699427477673e-10,2.5481662794794733e-09
715.3,1.875940843161599e-09,1.3066493463183891e-09,7.950390695482473e-10,2.4328580757074855e-09
715.2,1.8763399076665342e-09,1.306927306775625e-09,6.81607025441766e-10,2.433375611911838e-09
715.1,2.0018549036495676e-09,1.3694531371010924e-09,7.95377323149207e-10,2.5497928218360104e-09
715.0,2.002280572454832e-09,1.3697443337705774e-09,7.95546449949687e-10,2.5503350026215225e-09
714.9,2.002706241260096e-09,1.3700355304400627e-09,9.093892305716193e-10,2.550877183407035e-09
714.8,2.065729782254903e-09,1.3703267271095477e-09,9.095825183435963e-10,2.435445756729249e-09
714.7,2.066168753210332e-09,1.370617923779033e-09,7.960538303511266e-10,2.4359632929336013e-09
714.6,2.003983247675889e-09,1.3709091204485182e-09,6.824768204156627e-10,2.552503725763572e-09
714.5,1.9417711378411175e-09,1.495854891401458e-09,6.826217862446455e-10,2.5530459065490845e-09
714.4,1.942183504496217e-09,1.4961725604954417e-09,6.827667520736283e-10,2.5535880873345966e-09
714.3,1.942595871151317e-09,1.5588439891556518e-09,6.82911717902611e-10,2.670227098489204e-09
714.2,1.880330552715887e-09,1.4968078986834094e-09,5.692139031096616e-10,2.438550973955365e-09
714.1,1.9434206044615166e-09,1.4971255677773933e-09,5.693347079671472e-10,2.322922390628303e-09
714.0,1.943832971116616e-09,1.497443236871377e-09,5.694555128246329e-10,2.3234152822514958e-09
713.9,1.8815277462306934e-09,1.4977609059653607e-09,5.695763176821185e-10,2.2077127651809543e-09
713.8,2.0073885981180036e-09,1.4980785750593446e-09,6.836365470475249e-10,2.324401065497882e-09
713.7,2.007814266923268e-09,1.4983962441533284e-09,6.837815128765077e-10,2.4411386549771285e-09
713.6,1.9454824377370157e-09,1.4987139132473123e-09,6.839264787054904e-10,2.5579255336186954e-09
713.5,1.8831240042504345e-09,1.4365719330770757e-09,5.700595371120611e-10,2.558467714404208e-09
713.4,1.88352306875537e-09,1.4368763659588102e-09,5.701803419695468e-10,2.55900989518972e-09
713.3,1.883922133260305e-09,1.3746946771518251e-09,5.703011468270324e-10,2.5595520759752325e-09
713.2,1.947131904357415e-09,1.3749858738213104e-09,7.985907323583252e-10,2.560094256760745e-09
713.1,1.9475442710125144e-09,1.3752770704907954e-09,7.987598591588051e-10,2.560636437546257e-09
713.0,1.9479566376676144e-09,1.3130424368348134e-09,7.98928985959285e-10,2.444761408407597e-09
712.9,2.011219617365382e-09,1.3133203972920492e-09,7.990981127597649e-10,2.44527894461195e-09
712.8,2.0116452861706464e-09,1.313598357749285e-09,7.992672395602448e-10,2.3293299817298123e-09
712.7,2.0749481723189083e-09,1.3764418571687362e-09,9.136415615551139e-10,2.446314017020655e-09
712.6,2.0124966237811754e-09,1.5018906041871503e-09,1.0280642054929774e-09,2.679863129722628e-09
712.5,2.0129222925864397e-09,1.5022082732811342e-09,1.0282816542364514e-09,2.6804299550893e-09
712.4,2.013347961391704e-09,1.5651311899740814e-09,9.14221424871045e-10,2.680996780455972e-09
712.3,2.0137736301969683e-09,1.5654620952803146e-09,1.0287165517233999e-09,2.798153327814933e-09
712.2,1.9512555709084127e-09,1.5031612805630855e-09,8.002820003631242e-10,2.5655160646158683e-09
712.1,1.9516679375635127e-09,1.5661239058927809e-09,6.86100966140232e-10,2.682697256555988e-09
712.0,1.889109971824464e-09,1.5037966187510532e-09,5.718716099743458e-10,2.7999277376584276e-09
711.9,2.0154763054180254e-09,1.3787714305246173e-09,4.5759393186546506e-10,2.5671426069724054e-09
711.8,2.0159019742232897e-09,1.4417472920665621e-09,5.72113219689317e-10,2.5676847877579174e-09
711.7,2.016327643028554e-09,1.4420517249482966e-09,6.866808294561631e-10,2.56822696854343e-09
711.6,2.0167533118338182e-09,1.3796450205330729e-09,8.012967611660036e-10,2.3352446812081288e-09
711.5,1.9541421374941114e-09,1.4426605907117656e-09,8.014658879664835e-10,2.335737572831322e-09
711.4,2.017604649444347e-09,1.4429650235935e-09,8.016350147669634e-10,2.4530419876772405e-09
711.3,2.1441572131402116e-09,1.5060203024089398e-09,9.163475903627924e-10,2.453559523881593e-09
711.2,2.20768623584127e-09,1.5063379715029237e-09,1.0311084879016155e-09,2.337216247700901e-09
711.1,2.1450617593513986e-09,1.5066556405969074e-09,9.167341659067464e-10,2.571480053256504e-09
711.0,2.145514032456992e-09,1.5069733096908914e-09,1.1461593170984044e-09,2.572022234042016e-09
710.9,2.0197329934706686e-09,1.507290978784875e-09,9.171207414507005e-10,2.806433907084576e-09
710.8,2.020158662275933e-09,1.507608647878859e-09,6.87985521917008e-10,2.8070253770324077e-09
710.7,2.0837275914274846e-09,1.5079263169728427e-09,8.028189023703227e-10,2.6906328116893958e-09
710.6,2.0841665623829136e-09,1.5082439860668266e-09,6.882754535749736e-10,2.691199637056068e-09
710.5,2.084605533338342e-09,1.5085616551608104e-09,6.884204194039563e-10,2.4576998135164144e-09
710.4,2.148227671090552e-09,1.5088793242547943e-09,8.033262827717624e-10,2.5752753187550903e-09
710.3,2.148679944196145e-09,1.509196993348778e-09,9.182804680825626e-10,2.575817499540603e-09
710.2,2.1491322173017385e-09,1.5095146624427617e-09,9.184737558545396e-10,2.576359680326115e-09
710.1,2.0863614171600577e-09,1.4469226510560483e-09,6.890002827198874e-10,2.4597699583338253e-09
710.0,2.150036763512925e-09,1.4472270839377828e-09,8.04002789973682e-10,2.460287494538178e-09
709.9,2.1503150854240595e-09,1.6362076134126128e-09,8.041068680047465e-10,2.577777691611301e-09
709.8,2.150593407335194e-09,1.5734801853928867e-09,8.042109460358111e-10,2.4609244621743045e-09
709.7,2.150871729246328e-09,1.5736838194274917e-09,9.192171703621436e-10,2.5784449910396243e-09
709.6,2.0246118128540826e-09,1.5109319553236127e-09,6.895020875125201e-10,2.5787786407537855e-09
709.5,2.0881510679783446e-09,1.5111274439968334e-09,8.045231801290047e-10,2.579112290467947e-09
709.4,2.088421203950916e-09,1.4483511438088023e-09,9.195740093257936e-10,2.5794459401821083e-09
709.3,2.0886913399234878e-09,1.5744983555659118e-09,9.196929556470101e-10,2.57977958989627e-09
709.2,2.215565201707941e-09,1.6376900691845373e-09,1.0347883897142552e-09,2.5801132396104315e-09
709.1,2.1525416607131344e-09,1.5749056236351217e-09,9.199308482894434e-10,2.5804468893245927e-09
709.0,2.2161382174073356e-09,1.575109257669727e-09,9.2004979461066e-10,2.5807805390387543e-09
708.9,2.089771883813774e-09,1.5753128917043319e-09,8.051476483153921e-10,2.6984375609689564e-09
708.8,2.0900420197863457e-09,1.6385371867684941e-09,8.052517263464567e-10,2.698786376579216e-09
708.7,2.153654948357672e-09,1.701777772555425e-09,9.2040663357431e-10,2.816488896197714e-09
708.6,2.153933270268806e-09,1.7019976973127983e-09,8.054598824085858e-10,2.6994840077997353e-09
708.5,2.217570756655821e-09,1.7022176220701718e-09,8.055639604396503e-10,2.8172168592104296e-09
708.4,2.217857264505518e-09,1.639384304352451e-09,9.207634725379599e-10,2.700181639020255e-09
708.3,2.2181437723552156e-09,1.6395960837484402e-09,9.208824188591764e-10,2.7005304546305146e-09
708.2,2.1550465579133437e-09,1.6398078631444294e-09,9.210013651803931e-10,2.7008792702407742e-09
708.1,2.155324879824478e-09,1.5769419639811719e-09,9.211203115016098e-10,2.701228085851034e-09
708.0,2.092203107566918e-09,1.5140597740951457e-09,8.060843505949731e-10,2.5841170361803686e-09
707.9,2.0924732435394896e-09,1.5773492320503818e-09,6.910186531080321e-10,2.5844506858945302e-09
707.8,2.219576311603701e-09,1.577552866084987e-09,9.214771504652597e-10,2.702274532681813e-09
707.7,2.219862819453398e-09,1.577756500119592e-09,9.215960967864763e-10,2.585117985322853e-09
707.6,2.2201493273030956e-09,1.577960134154197e-09,9.217150431076929e-10,2.5854516350370142e-09
707.5,2.2204358351527927e-09,1.578163768188802e-09,1.0370632381075231e-09,2.585785284751176e-09
707.4,2.2207223430024897e-09,1.5783674022234069e-09,1.037197052718892e-09,2.7036697951228517e-09
707.3,2.2210088508521867e-09,1.5785710362580119e-09,8.06812896812425e-10,2.7040186107331113e-09
707.2,2.284760940379081e-09,1.515623683480912e-09,9.221908283925594e-10,2.704367426343371e-09
707.1,2.221581866551581e-09,1.4526600399810443e-09,8.070210528745541e-10,2.4695235252620106e-09
707.0,2.221868374401278e-09,1.452847383292881e-09,1.0377323111643668e-09,2.4698420090800737e-09
706.9,2.2221548822509752e-09,1.4530347266047175e-09,1.0378661257757354e-09,2.470160492898137e-09
706.8,2.2224413901006727e-09,1.5164056381737953e-09,1.0379999403871043e-09,2.4704789767162e-09
706.7,2.159221386580359e-09,1.516601126847016e-09,9.227855599986426e-10,2.5884544824644674e-09
706.6,2.2230144058000667e-09,1.516796615520237e-09,8.075414430298769e-10,2.588788132178629e-09
706.5,2.1597780304026276e-09,1.580200108534852e-09,6.922675894808068e-10,2.58912178189279e-09
706.4,2.160056352313762e-09,1.643619892272235e-09,5.769639993514329e-10,2.707157951225449e-09
706.3,2.2874131844734206e-09,1.580607376604062e-09,6.924460089626318e-10,2.7075067668357084e-09
706.2,2.1606129961360307e-09,1.580811010638667e-09,5.771126822529536e-10,2.707855582445968e-09
706.1,2.160891318047165e-09,1.581014644673272e-09,5.77187023703714e-10,2.7082043980562277e-09
706.0,2.1611696399582997e-09,1.581218278707877e-09,8.081659112162642e-10,2.5907900304635973e-09
705.9,2.161447961869434e-09,1.5181650362327825e-09,9.237371305683756e-10,2.591123680177759e-09
705.8,2.1617262837805683e-09,1.581625546777087e-09,9.238560768895923e-10,2.7092508448870066e-09
705.7,2.225592976447341e-09,1.5185560135792241e-09,1.03947190111216e-09,2.7095996604972666e-09
705.6,2.225879484297038e-09,1.5187515022524449e-09,1.155117461915032e-09,2.9455961696820938e-09
705.5,2.1625612495139714e-09,1.582236448880902e-09,1.0397395303348975e-09,2.828136304401168e-09
705.4,2.2264524999964322e-09,1.582440082915507e-09,1.039873344946266e-09,2.946354464487006e-09
705.3,2.099496778826351e-09,1.7092552143061208e-09,8.088944574337161e-10,3.0646029563650407e-09
705.2,2.1633962152473746e-09,1.7094751390634943e-09,8.089985354647806e-10,2.9471127592919186e-09
705.1,2.100037050771494e-09,1.6463730244200948e-09,8.091026134958452e-10,2.9474919066943747e-09
705.0,2.1003071867440656e-09,1.646584803816084e-09,9.248076474593254e-10,2.9478710540968308e-09
704.9,2.1642311809807773e-09,1.583458253088532e-09,1.0405424180031097e-09,2.948250201499287e-09
704.8,2.1645095028919118e-09,1.6470083626080624e-09,1.0406762326144784e-09,2.8306841749456733e-09
704.7,2.1647878248030463e-09,1.6472201420040517e-09,9.251644864229753e-10,2.8310481564520314e-09
704.6,2.1650661467141804e-09,1.7107946876077348e-09,9.25283432744192e-10,2.9493876437066556e-09
704.5,2.165344468625315e-09,1.711014612365108e-09,8.097270816822325e-10,2.9497667911091117e-09
704.4,2.1656227905364494e-09,1.6478554801920193e-09,8.09831159713297e-10,2.8321401009711052e-09
704.3,2.1021981385520667e-09,1.711454461879855e-09,8.099352377443616e-10,2.7144830790409023e-09
704.2,2.038757114690558e-09,1.7116743866372284e-09,5.785995112681616e-10,2.832868063983821e-09
704.1,2.039019064724567e-09,1.5850873253653722e-09,5.78673852718922e-10,2.7151807102614215e-09
704.0,2.039281014758576e-09,1.5852909593999772e-09,6.944978330036187e-10,2.715529525871681e-09
703.9,2.039542964792585e-09,1.5854945934345822e-09,6.945870427445312e-10,2.7158783414819408e-09
703.8,2.1672927220032552e-09,1.5222702983704195e-09,9.26235003313925e-10,2.7162271570922004e-09
703.7,2.1675710439143898e-09,1.5224657870436402e-09,9.263539496351416e-10,2.71657597270246e-09
703.6,2.1678493658255243e-09,1.522661275716861e-09,8.106637839618134e-10,2.598797623603472e-09
703.5,2.1681276877366584e-09,1.4594043992071622e-09,8.10767861992878e-10,2.5991312733176336e-09
703.4,2.168406009647793e-09,1.5230522530633026e-09,6.950330914490936e-10,2.7176224195332393e-09
703.3,2.0411146649966377e-09,1.5867163976422122e-09,6.95122301190006e-10,2.8361438975410424e-09
703.2,2.0413766150306464e-09,1.5869200316768172e-09,8.110800960860717e-10,2.8365078790474004e-09
703.1,1.9778373599063848e-09,1.6506086123398788e-09,6.95300720671831e-10,2.8368718605537585e-09
703.0,2.041900515098664e-09,1.5238342077561858e-09,8.112882521482008e-10,2.837235842060116e-09
702.9,2.0421624651326728e-09,1.5875309337806323e-09,9.273055202048747e-10,2.719366497584538e-09
702.8,2.1062501781406405e-09,1.6512439505278465e-09,8.114964082103299e-10,2.8379638050728323e-09
702.7,2.106520314113212e-09,1.6514557299238357e-09,9.275434128473079e-10,2.83832778657919e-09
702.6,2.2344747197879522e-09,1.651667509319825e-09,9.276623591685246e-10,2.838691768085548e-09
702.5,2.2347612276376492e-09,1.6518792887158141e-09,8.118086423035236e-10,2.7207617600255764e-09
702.4,2.2350477354873463e-09,1.6520910681118033e-09,8.119127203345881e-10,2.9577288865606915e-09
702.3,2.2353342433370437e-09,1.6523028475077925e-09,8.120167983656527e-10,2.958108033963148e-09
702.2,2.1717458725814054e-09,1.6525146269037818e-09,8.121208763967173e-10,2.958487181365604e-09
