X MnCl+;Y MnCl+;DY/DX MnCl+;X MnCl3-;Y MnCl3-;DY/DX MnCl3-;X MnClH2O;Y MnClH2O;DY/DX MnClH2O;X MnCl2;Y MnCl2;DY/DX MnCl2;X MnH2O;Y MnH2O;DY/DX MnH2O;X MnCl+ fit2;Y MnCl+ fit2;DY/DX MnCl+ fit2;X MnCl3- fit2;Y MnCl3- fit2;DY/DX MnCl3- fit2;X MnClH2O fit2;Y MnClH2O fit2;DY/DX MnClH2O fit2;X MnCl2 fit2;Y MnCl2 fit2;DY/DX MnCl2 fit2;X MnH2O fit2;Y MnH2O fit2;DY/DX MnH2O fit2
241,7;0,27104757;0,000203844;216,68;545,5876764;52,93146417;196,68;65,98576051;13,09429644;227,16;70,86444532;8,321422593;160,96;5034,712334;1797,268484;217,9;716,286773;-108,7671643;212,4;681,619172;70,14614542;192,4;60,39089773;5,860936448;215,5;6,608469573;0,090633778;151,44;11,23002746;0,013533164
242,4;0,519874987;0,000748734;216,96;660,2706704;75,42451457;196,96;80,92476385;18,3671745;227,52;87,13100618;12,13045365;161,12;5907,379255;2373,336101;218,8;654,4942267;-110,6715639;212,8;765,4959982;85,46442052;192,8;71,13216787;7,519345515;216;8,213281615;0,137120363;151,68;14,91633974;0,023837189
243,1;0,964044825;0,002557733;217,24;792,7005982;105,5365489;197,24;98,20479879;25,12634091;227,88;105,9655974;17,2423219;161,28;6873,673388;3072,469951;219,7;587,5477215;-104,6063289;213,2;855,891885;103,0222815;193,2;83,3713794;9,510170061;216,5;10,13953681;0,204266888;151,92;19,68089548;0,041393754
243,8;1,729379856;0,008133848;217,52;944,1769173;145,0057318;197,52;117,9424185;33,52610906;228,24;127,4819422;23,8962259;161,44;7931,917151;3898,675792;220,6;518,4242137;-92,95139552;213,6;952,7860155;122,8714104;193,6;97,25303526;11,85987468;217;12,43566313;0,299670273;152,16;25,79610724;0,070873745
244,5;3,002796457;0,024101669;217,8;1115,788319;195,6375413;197,8;140,2044276;43,63546984;228,6;151,7286336;32,28738821;161,6;9077,870418;4847,80849;221,5;449,7949713;-78,23966278;214;1056,082856;144,9939649;194;112,9284005;14,5865553;217,5;15,15429327;0,433014131;152,4;33,59043114;0,119660996
245,2;5,049506841;0,066601341;218,08;1308,343159;259,1720854;198,08;164,998188;55,40225294;228,96;178,6753823;42,52424059;161,76;10304,51412;5905,327457;222,4;383,8927886;-62,71123134;214,4;1165,607948;169,2892523;194,4;130,5554325;17,69764118;218;18,35218479;0,616358859;152,64;43,45644452;0,199242293
245,9;8,228163482;0,171772378;218,36;1522,299576;337,1067147;198,36;192,263865;68,62223646;229,32;208,2011783;54,58067576;161,92;11601,92059;7044,507548;223,3;322,4389567;-48,04885198;214,8;1281,10496;195,5622651;194,8;150,2987114;21,18814344;218,5;22,0901141;0,864362883;152,88;55,85922473;0,327202215
246,6;12,99958276;0,413789671;218,64;1757,698497;430,4789103;198,64;221,8694975;82,91921075;229,68;240,0854313;68,24940223;162,08;12957,22786;8225,465898;224,2;266,6258922;-35,2966365;215,2;1402,234165;223,5151333;195,2;172,3293471;25,03978103;219;26,4327689;1,194384965;153,12;71,34480941;0,530029335
247,3;19,92364725;0,931645281;218,92;2014,103049;539,6216745;198,92;253,6097288;97,7414861;230,04;274,0030969;83,10442605;162,24;14354,7308;9395,347401;225,1;217,1458786;-24,91945179;215,6;1528,572437;252,7425253;195,6;196,8248264;29,22129517;219,5;31,44867083;1,626410348;153,36;90,54845919;0,846983124
248;29,63880033;1,961625277;219,2;2290,548027;663,9114813;199,2;287,2089217;112,3786019;230,4;309,5246522;98,48168256;162,4;15776,09734;10489,93407;226;174,2533487;-16,94208693;216;1659,614846;282,7319199;196;223,9687551;33,69019851;220;37,21016733;2,182740727;153,6;114,2023832;1,335309666
248,7;42,81969422;3,86437391;219,48;2585,503001;801,5361137;199,48;322,3291955;125,9992245;230,76;346,1215554;113,4863054;162,56;17200,71096;11436,80534;226,9;137,8473887;-11,11122265;216,4;1794,77789;312,8694729;196,4;253,9504408;38,39609461;220,5;43,79353739;2,8873915;153,84;143,1425285;2,077120844
249,4;60,11131871;7,125006014;219,76;2896,852376;949,3150542;199,76;358,5836774;137,7079;231,12;383,1775253;127,0326228;162,72;18606,13429;12159,98769;227,8;107,5622132;-7,03999424;216,8;1933,40435;342,4519245;196,8;286,9642548;43,28554961;221;51,27926048;3,76515136;154,08;178,3139799;3,188255487
250,1;82,04222777;12,29721022;220,04;3221,895187;1102,607061;200,04;395,5549547;146,6151586;231,48;420,0056255;137,9187422;162,88;19968,68117;12585,81537;228,7;82,85563266;-4,314883248;217,2;2074,769703;370,7046354;197,2;323,2087091;48,30831311;221,5;59,75249962;4,840280248;154,32;220,7744713;4,829408357
250,8;108,9247081;19,86645176;220,32;3557,366689;1255,336963;200,32;432,8183758;151,9132012;231,84;455,8707682;144,9320132;163,04;21264,07775;12649,51045;229,6;63,08837858;-2,561156592;217,6;2218,090005;396,8054394;197,6;362,885184;53,42448572;222;69,30384868;6,134852474;154,56;271,6954781;7,219728297
251,5;140,7548342;30,03139541;220,6;3899,482895;1400,165854;200,6;469,9694832;152,9486049;232,2;490,0168951;146,9756404;163,2;22468,18685;12301,81743;230,5;47,59002458;-1,473283879;218;2362,531081;419,9135732;198;406,1962482;58,61203977;222,5;80,03038936;7,666791532;154,8;332,3603428;10,65293389
252,2;177,1289861;42,446621;220,88;4244,008123;1528,815821;200,88;506,6545002;149,2843811;232,56;521,697778;143,2014503;163,36;23557,76537;11514,92961;231,4;35,70976845;-0,820902997;218,4;2507,21887;439,2025262;198,4;453,3435187;63,87394238;223;92,03709484;9,447689687;155,04;404,1588943;15,51575857
252,9;217,1942831;56,01898315;221,16;4586,344498;1632,543124;201,16;542,6024571;140,7460673;232,92;550,2101499;133,1305101;163,52;24511,22095;10286,94682;232,3;26,852288;-0,440747618;218,8;2651,25067;453,8952845;198,8;504,5250279;69,24403306;223,5;105,4386041;11,48055505;155,28;488,5780523;22,30820654
253,6;259,6476942;68,87622556;221,44;4921,641145;1702,734252;201,44;577,6572497;127,4496939;233,28;574,9277426;116,7429115;163,68;25309,3329;8644,219065;233,2;20,50019217;-0,222585903;219,2;2793,70708;463,3001488;199,2;559,9320761;74,7907924;224;120,3613739;13,75767668;155,52;587,1879684;31,6646739
254,3;302,7922992;78,60054871;221,72;5244,919722;1731,580105;201,72;611,8077113;109,8125777;233,64;595,3347913;94,52099267;163,84;25935,90349;6641,148577;234,1;16,22529345;-0,094296685;219,6;2933,664344;466,845125;199,6;619,7455753;80,61822016;224,5;136,9461953;16,25883845;155,76;701,623345;44,37447519
255;344,6502236;82,73270073;222;5551,211924;1712,76775;202;645,2136531;88,55012317;234;611,0576714;67,43631801;164;26378,3084;4357,318037;235;13,6911428;-0,008696227;220;3070,206853;464,1088326;200;684,1319106;86,86322478;225;155,3510336;18,95013884;156;833,559695;61,39974077
255,7;383,1218632;79,43038993;222,28;5835,7038;1642,119493;202,28;678,2258172;64,66261769;234,36;621,8935469;36,87891233;164,16;26627,92002;1892,142407;235,9;12,64913689;0,067000154;220,4;3202,439508;454,8459679;200,4;753,2383737;93,68920415;225,5;175,7541286;21,78368062;156,24;984,6844579;83,88805963
256,4;416,1722941;68,06590343;222,56;6093,881162;1518,107717;202,56;711,397808;39,41526248;234,72;627,835211;4,536096275;164,32;26680,38384;-642,4434739;236,8;12,93017121;0,159147659;220,8;3329,499693;439,0055947;200,8;827,1882466;101,27585;226;198,3572569;24,69837767;156,48;1156,663065;113,1767009
257,1;442,0201941;49,53156836;222,84;6321,670101;1342,181924;202,84;745,4883153;14,31273783;235,08;629,0916551;-27,76386269;164,48;26535,73584;-3130,499251;237,7;14,43339621;0,293491262;221,2;3450,568584;416,740904;201,2;906,0756417;109,8056021;226,5;223,3890316;27,62208245;156,72;1351,100248;150,7848402
257,8;459,3034932;26,1123101;223,12;6515,566698;1118,861506;203,12;781,4523352;-8,932895886;235,44;626,1042694;-58,22267037;164,64;26198,35707;-5460,886016;238,6;17,11322757;0,499225366;221,6;3564,881585;388,4095622;201,6;989,9602237;119,4475732;227;251,1080872;30,47516819;156,96;1569,497112;198,390042
258,5;467,1995877;0,949082021;223,4;6672,750336;855,5719489;203,4;820,4206097;-28,44443749;235,8;619,5589189;-85,23492737;164,8;25676,76983;-7535,434523;239,5;20,96542673;0,811466717;222;3671,737664;354,5643217;202;1078,861959;130,3401172;227,5;281,8059675;33,17560642;157,2;1813,204707;257,785408
259,2;465,4854613;-22,72178793;223,68;6791,175732;562,2304704;203,68;863,66714;-42,23680064;236,16;610,3943962;-107,5222274;164,96;24983,28843;-9275,646934;240,4;26,01282955;1,272052271;222,4;3770,507436;315,934163;202,4;1172,756053;142,5734693;228;315,809518;35,64546872;157,44;2083,375069;330,8143933
259,9;454,5328073;-42,2890606;223,96;6869,639694;250,6155886;203,96;912,5653351;-48,29427508;236,52;599,8079071;-124,2225622;165,12;24133,54366;-10627,31397;241,3;32,29116525;1,92837932;222,8;3860,639851;273,3968216;202,8;1271,568242;156,1740243;228,5;353,482566;37,81865963;157,68;2380,910919;419,2813803
260,6;435,2431549;-56,22051011;224,24;6907,819734;-66,42016703;204,24;968,5341207;-44,67148794;236,88;589,2582534;-134,9262281;165,28;23145,90652;-11562,70874;242,2;39,83535644;2,829958823;223,2;3941,6674;227,9440918;203,2;1375,170605;171,0917925;229;395,2266661;39,64956402;157,92;2706,415393;524,8377247
261,3;408,9361879;-64,15204542;224,52;6906,28296;-375,8177754;204,52;1032,976087;-29,61916607;237,24;580,4672361;-139,6571742;165,44;22040,84027;-12080,32299;243,1;48,66670012;4,022505604;223,6;4013,209785;180,6417439;203,6;1483,378068;187,1923907;229,5;441,4806909;41,12217648;158,16;3060,143329;648,8451116
262;377,2095448;-66,66236189;224,8;6866,464943;-665,1751251;204,8;1107,210458;-1,732150241;237,6;575,4195111;-138,8057252;165,6;20840,21192;-12202,39494;244;58,78136625;5,539751107;224;4074,97606;132,5862203;204;1595,945748;204,2545863;230;492,7190606;42,25918197;158,4;3441,955773;792,2205941
262,7;341,7898962;-64,88264336;225,08;6790,619639;-923,5248295;205,08;1192,404246;39,88729142;237,96;576,3607068;-133,0237411;165,76;19566,59481;-11970,7025;244,9;70,14068552;7,393692101;224,4;4126,765256;84,86045489;204,4;1712,567269;221,9739483;230,5;549,4484253;43,13038372;158,64;3851,279394;955,2704545
263,4;304,3932856;-60,1072379;225,36;6681,742607;-1141,957788;205,36;1289,505391;95,46260036;238,32;585,7930985;-123,0959174;165,92;18242,59194;-11441,23586;245,8;82,66370492;9,564578689;224,8;4168,465574;38,49118364;204,8;1832,874174;239,9726167;231;612,2026551;43,8598315;158,88;4287,072514;1137,522786
264,1;266,6084816;-53,51816562;225,64;6543,470926;-1314,044413;205,64;1399,181863;164,3889719;238,68;606,4675747;-109,8010872;166,08;16890,207;-10678,40957;246,7;96,22245164;11,99244512;225,2;4200,052253;-5,590010411;205,2;1956,43651;257,8146325;231,5;681,5360314;44,63099541;159,12;4747,799381;1337,571141
264,8;229,8116049;-46,05631267;225,92;6379,964028;-1436,030623;205,92;1521,770678;245,1126988;239,04;641,3700966;-93,77555592;166,24;15530,28525;-9749,432863;247,6;110,6402541;14,57222746;225,6;4221,58423;-46,57995082;205,6;2082,764648;275,025745;232;758,0145951;45,68935843;159,36;5231,414171;1552,943394
