Wavelengt [nm],s1.3,s2.3,s3.3,s4.3
719.8,1.7990175784871994e-09,1.2345516981963134e-09,3.3802685953498226e-10,2.4135499942374043e-09
719.7,1.7373549497784539e-09,1.1730756013192349e-09,3.380993424494736e-10,2.5290231271294605e-09
719.6,1.7377274099830602e-09,1.1733270893519722e-09,4.508957671519534e-10,2.4145850666461096e-09
719.5,1.8001748655515118e-09,1.1735785773847093e-09,4.5099241103794194e-10,2.4151026028504624e-09
719.4,1.8626489254202926e-09,1.1120495356586335e-09,6.766335823858956e-10,2.3005906086236337e-09
719.3,1.738844790596879e-09,1.1122877874791214e-09,5.639821235123987e-10,2.3010835002468265e-09
719.2,1.7392172508014854e-09,1.1125260392996092e-09,5.641029283698843e-10,2.3015763918700197e-09
719.1,1.6774615070415886e-09,1.174584529515658e-09,5.6422373322737e-10,2.302069283493213e-09
719.0,1.739962171210698e-09,1.2366694921562055e-09,5.643445380848556e-10,2.3025621751164056e-09
718.9,1.8024894396801365e-09,1.2987809272212517e-09,6.773584115308095e-10,2.303055066739599e-09
718.8,1.678538981204914e-09,1.3609188347107965e-09,5.64586147799827e-10,2.418725356280931e-09
718.7,1.7410795518245166e-09,1.3612100313802816e-09,5.647069526573126e-10,2.5344449349845838e-09
718.6,1.741452012029123e-09,1.2996148085929591e-09,6.777933090177577e-10,2.4197604286896363e-09
718.5,1.6796164553682392e-09,1.2998927690501951e-09,6.779382748467405e-10,2.420277964893989e-09
718.4,1.8666395704696455e-09,1.2382578376261245e-09,1.017124861013585e-09,2.420795501098342e-09
718.3,1.7425693926429418e-09,1.3004486899646667e-09,7.912662409221572e-10,2.4213130373026944e-09
718.2,1.867437699479516e-09,1.1768479218102928e-09,7.914353677226371e-10,2.3065053081019503e-09
718.1,1.8678367639844513e-09,1.2390520103610842e-09,6.785181381626716e-10,2.306998199725143e-09
718.0,1.868235828489387e-09,1.2393167346060706e-09,6.786631039916544e-10,2.1921165367809195e-09
717.9,1.8063470632278445e-09,1.2395814588510572e-09,5.656733915171977e-10,2.3079839829715294e-09
717.8,1.8690339574992576e-09,1.301838492250846e-09,6.789530356496199e-10,2.193053030864986e-09
717.7,1.931747456070999e-09,1.1781053619739786e-09,7.922810017250366e-10,2.0780727895961235e-09
717.6,1.9944875589430697e-09,1.1783568500067158e-09,7.924501285255165e-10,2.0785163920569974e-09
717.5,1.994913227748334e-09,1.2406403558310032e-09,7.926192553259964e-10,2.1944577719910863e-09
717.4,1.8706302155189988e-09,1.1788598260721902e-09,6.79532898965551e-10,2.0794035969787447e-09
717.3,1.808661637356469e-09,1.303228294537025e-09,5.663982206621116e-10,2.3109413327106876e-09
717.2,1.7466664548936109e-09,1.303506254994261e-09,5.665190255195972e-10,2.542577646767269e-09
717.1,1.7470389150982172e-09,1.2416992528109493e-09,6.799677964524994e-10,2.5431198275527813e-09
717.0,1.7474113753028233e-09,1.2419639770559356e-09,5.667606352345685e-10,2.5436620083382938e-09
716.9,1.8726255380436752e-09,1.180117266235876e-09,7.936340161288758e-10,2.5442041891238063e-09
716.8,1.8730246025486105e-09,1.1803687542686132e-09,5.670022449495398e-10,2.429076080367985e-09
716.7,1.8734236670535458e-09,1.2427581497908953e-09,6.805476597684304e-10,2.4295936165723377e-09
716.6,1.873822731558481e-09,1.2430228740358817e-09,5.672438546645111e-10,2.43011115277669e-09
716.5,1.8742217960634164e-09,1.2432875982808683e-09,5.673646595219967e-10,2.5463729122658554e-09
716.4,1.8121334985494061e-09,1.3057299386521476e-09,5.674854643794824e-10,2.6626839609173383e-09
716.3,1.875019925073287e-09,1.3681987514479254e-09,6.811275230843615e-10,2.66325078628401e-09
716.2,1.8129050232589477e-09,1.3684899481174106e-09,6.812724889133443e-10,2.5479994546223925e-09
716.1,1.8132907856137185e-09,1.306563820023855e-09,5.678478789519393e-10,2.4326988337984535e-09
716.0,1.876217118588093e-09,1.3068417804810908e-09,5.67968683809425e-10,2.4332163700028064e-09
715.9,1.876616183093028e-09,1.3071197409383268e-09,5.680894886669106e-10,2.31784181543539e-09
715.8,1.9395824225178952e-09,1.3696547347953512e-09,6.818523522292753e-10,2.4342514424115116e-09
715.7,1.8774143121028987e-09,1.3699459314648364e-09,6.819973180582581e-10,2.4347689786158645e-09
715.6,1.940407155828095e-09,1.3079536223100342e-09,7.958326645351145e-10,2.3193204903049692e-09
715.5,1.8156053597423433e-09,1.3705283248038067e-09,6.822872497162237e-10,2.4358040510245697e-09
715.4,1.8786115056177045e-09,1.3085095432245058e-09,7.961709181360743e-10,2.5523369009064913e-09
715.3,1.87901057012264e-09,1.3087875036817416e-09,7.963400449365542e-10,2.4368391234332754e-09
715.2,1.879409634627575e-09,1.3090654641389776e-09,6.82722147203172e-10,2.437356659637628e-09
715.1,2.0051292790746775e-09,1.3716931114817475e-09,7.96678298537514e-10,2.5539634432630283e-09
715.0,2.0055549478799418e-09,1.3719843081512325e-09,7.968474253379939e-10,2.554505624048541e-09
714.9,2.005980616685206e-09,1.3722755048207178e-09,9.108760595868272e-10,2.555047804834053e-09
714.8,2.0691064819120476e-09,1.3725667014902028e-09,9.110693473588042e-10,2.4394268044550388e-09
714.7,2.0695454528674765e-09,1.372857898159688e-09,7.973548057394336e-10,2.4399443406593912e-09
714.6,2.007257623100999e-09,1.373149094829173e-09,6.835919421770686e-10,2.55667434719059e-09
714.5,1.9449431890341927e-09,1.498298499816718e-09,6.837369080060514e-10,2.5572165279761025e-09
714.4,1.9453555556892926e-09,1.4986161689107018e-09,6.838818738350342e-10,2.5577587087616146e-09
714.3,1.9457679223443922e-09,1.5613894145882145e-09,6.84026839664017e-10,2.6745872936174503e-09
714.2,1.883400279676928e-09,1.4992515070986695e-09,5.701431712441665e-10,2.442532021681155e-09
714.1,1.9465926556545918e-09,1.4995691761926534e-09,5.702639761016521e-10,2.326713864652865e-09
714.0,1.9470050223096918e-09,1.499886845286637e-09,5.703847809591378e-10,2.3272067562760576e-09
713.9,1.884597473191734e-09,1.5002045143806208e-09,5.705055858166235e-10,2.211314665504288e-09
713.8,2.0106629735431135e-09,1.5005221834746047e-09,6.847516688089308e-10,2.328192539522444e-09
713.7,2.011088642348378e-09,1.5008398525685884e-09,6.848966346379136e-10,2.4451197027029184e-09
713.6,1.948654488930091e-09,1.5011575216625724e-09,6.850416004668963e-10,2.5620961550457133e-09
713.5,1.886193731211475e-09,1.4389137244750334e-09,5.709888052465661e-10,2.562638335831226e-09
713.4,1.8865927957164103e-09,1.439218157356768e-09,5.711096101040517e-10,2.5631805166167383e-09
713.3,1.8869918602213456e-09,1.3769346515324803e-09,5.712304149615373e-10,2.5637226974022504e-09
713.2,1.95030395555049e-09,1.3772258482019655e-09,7.998917077466321e-10,2.564264878187763e-09
713.1,1.95071632220559e-09,1.3775170448714505e-09,8.00060834547112e-10,2.564807058973275e-09
713.0,1.9511286888606896e-09,1.315180594198166e-09,8.00229961347592e-10,2.448742456133387e-09
712.9,2.0144939927904925e-09,1.3154585546554017e-09,8.003990881480718e-10,2.44925999233774e-09
712.8,2.0149196615957568e-09,1.3157365151126375e-09,8.005682149485517e-10,2.333121455754374e-09
712.7,2.078324871976053e-09,1.3786818315493913e-09,9.151283905703219e-10,2.450295064746445e-09
712.6,2.0157709992062853e-09,1.5043342126024104e-09,1.0297368881350862e-09,2.684223324850874e-09
712.5,2.0161966680115496e-09,1.5046518816963943e-09,1.0299543368785604e-09,2.684790150217546e-09
712.4,2.016622336816814e-09,1.567676615406644e-09,9.157082538862529e-10,2.685356975584218e-09
712.3,2.017048005622078e-09,1.5680075207128772e-09,1.0303892343655086e-09,2.802703096644407e-09
712.2,1.9544276221014883e-09,1.5056048889783456e-09,8.015829757514311e-10,2.5696866860428862e-09
712.1,1.954839988756588e-09,1.5686693313253436e-09,6.872160879016379e-10,2.687057451684234e-09
712.0,1.8921796987855044e-09,1.5062402271663133e-09,5.728008781088507e-10,2.804477506487902e-09
711.9,2.0187506808431357e-09,1.3810114049052724e-09,4.5833734637306905e-10,2.5713132283994233e-09
711.8,2.0191763496484e-09,1.4440890834645196e-09,5.73042487823822e-10,2.571855409184936e-09
711.7,2.0196020184536643e-09,1.444393516346254e-09,6.87795951217569e-10,2.572397589970448e-09
711.6,2.0200276872589285e-09,1.381884994913728e-09,8.025977365543106e-10,2.3390361552326906e-09
711.5,1.957314188687187e-09,1.445002382109723e-09,8.027668633547904e-10,2.339529046855884e-09
711.4,2.020879024869457e-09,1.4453068149914575e-09,8.029359901552703e-10,2.4570230354030303e-09
711.3,2.1476362370293914e-09,1.5084639108241999e-09,9.178344193780003e-10,2.4575405716073828e-09
711.2,2.211267583962484e-09,1.5087815799181838e-09,1.0327811705437245e-09,2.341007721725463e-09
711.1,2.148540783240578e-09,1.5090992490121675e-09,9.182209949219543e-10,2.575650674683522e-09
711.0,2.148993056346171e-09,1.5094169181061515e-09,1.1480178533674143e-09,2.5761928554690345e-09
710.9,2.0230073688957785e-09,1.5097345872001352e-09,9.186075704659084e-10,2.81098367591405e-09
710.8,2.023433037701043e-09,1.510052256294119e-09,6.89100643678414e-10,2.8115751458618818e-09
710.7,2.0871042910846297e-09,1.5103699253881028e-09,8.041198777586296e-10,2.6949930068176418e-09
710.6,2.0875432620400582e-09,1.5106875944820867e-09,6.893905753363795e-10,2.695559832184314e-09
710.5,2.0879822329954872e-09,1.5110052635760704e-09,6.895355411653623e-10,2.4616808612422042e-09
710.4,2.1517066949797313e-09,1.5113229326700544e-09,8.046272581600693e-10,2.5794459401821083e-09
710.3,2.1521589680853245e-09,1.511640601764038e-09,9.197672970977705e-10,2.5799881209676208e-09
710.2,2.152611241190918e-09,1.5119582708580218e-09,9.199605848697476e-10,2.5805303017531333e-09
710.1,2.0897381168172023e-09,1.449264442454006e-09,6.901154044812933e-10,2.463751006059615e-09
710.0,2.1535157874021048e-09,1.4495688753357405e-09,8.053037653619889e-10,2.464268542263968e-09
709.9,2.153794109313239e-09,1.6388548558624779e-09,8.054078433930535e-10,2.5819483130383195e-09
709.8,2.1540724312243734e-09,1.5760256108254494e-09,8.055119214241181e-10,2.4649055099000943e-09
709.7,2.154350753135508e-09,1.5762292448600544e-09,9.207039993773515e-10,2.5826156124666423e-09
709.6,2.027886188279193e-09,1.5133755637388728e-09,6.90617209273926e-10,2.5829492621808034e-09
709.5,2.0915277676354892e-09,1.5135710524120935e-09,8.058241555173117e-10,2.583282911894965e-09
709.4,2.091797903608061e-09,1.45069293520676e-09,9.210608383410014e-10,2.5836165616091266e-09
709.3,2.0920680395806324e-09,1.5770437809984745e-09,9.211797846622181e-10,2.583950211323288e-09
709.2,2.2191465498291556e-09,1.6403373116344023e-09,1.036461072356364e-09,2.5842838610374494e-09
709.1,2.1560206846023137e-09,1.5774510490676844e-09,9.214176773046513e-10,2.5846175107516106e-09
709.0,2.2197195655285497e-09,1.5776546831022894e-09,9.21536623625868e-10,2.5849511604657722e-09
708.9,2.0931485834709188e-09,1.5778583171368944e-09,8.06448623703699e-10,2.7027977560972024e-09
708.8,2.0934187194434903e-09,1.6411844292183592e-09,8.065527017347636e-10,2.703146571707462e-09
708.7,2.1571339722468513e-09,1.7045268320225925e-09,9.218934625895179e-10,2.821038665027188e-09
708.6,2.157412294157986e-09,1.704746756779966e-09,8.067608577968927e-10,2.7038442029279817e-09
708.5,2.2211521047770356e-09,1.7049666815373394e-09,8.068649358279572e-10,2.821766628039904e-09
708.4,2.2214386126267327e-09,1.642031546802316e-09,9.222503015531678e-10,2.704541834148501e-09
708.3,2.2217251204764297e-09,1.6422433261983053e-09,9.223692478743844e-10,2.7048906497587606e-09
708.2,2.158525581802523e-09,1.6424551055942945e-09,9.22488194195601e-10,2.7052394653690202e-09
708.1,2.1588039037136576e-09,1.5794873894137345e-09,9.226071405168176e-10,2.70558828097928e-09
708.0,2.095579807224063e-09,1.5165033825104057e-09,8.0738532598328e-10,2.5882876576073866e-09
707.9,2.0958499431966346e-09,1.5798946574829445e-09,6.921337748694382e-10,2.588621307321548e-09
707.8,2.2231576597249152e-09,1.5800982915175495e-09,9.229639794804675e-10,2.706634727810059e-09
707.7,2.2234441675746127e-09,1.5803019255521544e-09,9.230829258016842e-10,2.589288606749871e-09
707.6,2.2237306754243097e-09,1.5805055595867594e-09,9.232018721229009e-10,2.5896222564640326e-09
707.5,2.2240171832740067e-09,1.5807091936213646e-09,1.0387359207496321e-09,2.5899559061781937e-09
707.4,2.2243036911237037e-09,1.5809128276559696e-09,1.0388697353610008e-09,2.7080299902510977e-09
707.3,2.224590198973401e-09,1.5811164616905745e-09,8.081138722007319e-10,2.7083788058613577e-09
707.2,2.2884446127323303e-09,1.518067291896172e-09,9.236776574077674e-10,2.7087276214716173e-09
707.1,2.2251632146727952e-09,1.455001831379002e-09,8.083220282628611e-10,2.4735045729878004e-09
707.0,2.2254497225224927e-09,1.4551891746908385e-09,1.0394049938064757e-09,2.4738230568058636e-09
706.9,2.2257362303721897e-09,1.4553765180026752e-09,1.0395388084178444e-09,2.4741415406239268e-09
706.8,2.2260227382218867e-09,1.5188492465890553e-09,1.039672623029213e-09,2.4744600244419903e-09
706.7,2.1627004104695387e-09,1.519044735262276e-09,9.242723890138505e-10,2.5926251038914853e-09
706.6,2.226595753921281e-09,1.519240223935497e-09,8.088424184181838e-10,2.592958753605647e-09
706.5,2.1632570542918073e-09,1.5827455339674145e-09,6.933827112422128e-10,2.593292403319808e-09
706.4,2.1635353762029414e-09,1.6462671347221e-09,5.778932674859378e-10,2.7115181463536948e-09
706.3,2.2910968568266694e-09,1.5831528020366247e-09,6.935611307240377e-10,2.7118669619639544e-09
706.2,2.1640920200252104e-09,1.5833564360712296e-09,5.780419503874586e-10,2.712215777574214e-09
706.1,2.1643703419363445e-09,1.5835600701058346e-09,5.781162918382191e-10,2.7125645931844737e-09
706.0,2.164648663847479e-09,1.5837637041404396e-09,8.094668866045711e-10,2.5949606518906157e-09
705.9,2.1649269857586135e-09,1.5206086446480426e-09,9.252239595835836e-10,2.595294301604777e-09
705.8,2.1652053076697476e-09,1.5841709722096495e-09,9.253429059048002e-10,2.713611040015253e-09
705.7,2.229174324568555e-09,1.5209996219944842e-09,1.041144583754269e-09,2.7139598556255126e-09
705.6,2.2294608324182522e-09,1.521195110667705e-09,1.156975998184042e-09,2.950335512212796e-09
705.5,2.1660402734031508e-09,1.5847818743134647e-09,1.0414122129770064e-09,2.832686073230642e-09
705.4,2.2300338481176467e-09,1.5849855083480696e-09,1.041546027588375e-09,2.9510938070177085e-09
705.3,2.102873478483496e-09,1.7120042737732885e-09,8.10195432822023e-10,3.0695318725969713e-09
705.2,2.166875239136554e-09,1.712224198530662e-09,8.102995108530876e-10,2.9518521018226207e-09
705.1,2.103413750428639e-09,1.6490202668699599e-09,8.104035888841522e-10,2.9522312492250768e-09
705.0,2.1036838864012106e-09,1.649232046265949e-09,9.262944764745333e-10,2.9526103966275333e-09
704.9,2.167710204869957e-09,1.5860036785210947e-09,1.0422151006452187e-09,2.9529895440299894e-09
704.8,2.1679885267810915e-09,1.6496556050579275e-09,1.0423489152565873e-09,2.835233943775148e-09
704.7,2.1682668486922256e-09,1.6498673844539167e-09,9.266513154381832e-10,2.8355979252815055e-09
704.6,2.16854517060336e-09,1.7135437470749022e-09,9.267702617593998e-10,2.9541269862373577e-09
704.5,2.1688234925144942e-09,1.7137636718322757e-09,8.110280570705394e-10,2.954506133639814e-09
704.4,2.1691018144256287e-09,1.6505027226418843e-09,8.11132135101604e-10,2.8366898698005793e-09
704.3,2.1055748382092117e-09,1.7142035213470226e-09,8.112362131326686e-10,2.7188432741691483e-09
704.2,2.0420314901156684e-09,1.7144234461043958e-09,5.795287794026665e-10,2.8374178328132954e-09
704.1,2.042293440149677e-09,1.5876327507979347e-09,5.796031208534269e-10,2.7195409053896675e-09
704.0,2.042555390183686e-09,1.5878363848325397e-09,6.956129547650246e-10,2.719889720999927e-09
703.9,2.042817340217695e-09,1.5880400188671448e-09,6.957021645059371e-10,2.7202385366101868e-09
703.8,2.170771745892435e-09,1.5247139067856796e-09,9.277218323291329e-10,2.720587352220447e-09
703.7,2.171050067803569e-09,1.5249093954589003e-09,9.278407786503495e-10,2.7209361678307065e-09
703.6,2.1713283897147036e-09,1.525104884132121e-09,8.119647593501204e-10,2.60296824503049e-09
703.5,2.171606711625838e-09,1.4617461906051197e-09,8.120688373811849e-10,2.6033018947446516e-09
703.4,2.1718850335369722e-09,1.5254958614785627e-09,6.961482132104995e-10,2.7219826146614853e-09
703.3,2.0443890404217476e-09,1.5892618230747749e-09,6.96237422951412e-10,2.840693666370517e-09
703.2,2.0446509904557567e-09,1.5894654571093799e-09,8.123810714743787e-10,2.8410576478768745e-09
703.1,1.9810094110994604e-09,1.653255854789744e-09,6.964158424332369e-10,2.8414216293832325e-09
703.0,2.045174890523774e-09,1.5262778161714459e-09,8.125892275365077e-10,2.8417856108895906e-09
702.9,2.045436840557783e-09,1.5900763592131948e-09,9.287923492200826e-10,2.723726692712784e-09
702.8,2.1096268777977855e-09,1.6538911929777115e-09,8.127973835986369e-10,2.8425135739023063e-09
702.7,2.109897013770357e-09,1.6541029723737008e-09,9.290302418625158e-10,2.8428775554086644e-09
702.6,2.2380560679091663e-09,1.65431475176969e-09,9.291491881837325e-10,2.843241536915022e-09
702.5,2.2383425757588637e-09,1.6545265311656792e-09,8.131096176918305e-10,2.7251219551538224e-09
702.4,2.2386290836085607e-09,1.6547383105616684e-09,8.132136957228951e-10,2.962468229091394e-09
702.3,2.2389155914582578e-09,1.6549500899576576e-09,8.133177737539596e-10,2.96284737649385e-09
702.2,2.1752248964705847e-09,1.6551618693536468e-09,8.134218517850242e-10,2.963226523896306e-09
