X MnCl+;Y MnCl+;DY/DX MnCl+;X MnCl3-;Y MnCl3-;DY/DX MnCl3-;X MnClH2O;Y MnClH2O;DY/DX MnClH2O;X MnCl2;Y MnCl2;DY/DX MnCl2;X MnH2O;Y MnH2O;DY/DX MnH2O;X MnCl+ fit2;Y MnCl+ fit2;DY/DX MnCl+ fit2;X MnCl3- fit2;Y MnCl3- fit2;DY/DX MnCl3- fit2;X MnClH2O fit2;Y MnClH2O fit2;DY/DX MnClH2O fit2;X MnCl2 fit2;Y MnCl2 fit2;DY/DX MnCl2 fit2;X MnH2O fit2;Y MnH2O fit2;DY/DX MnH2O fit2
236,6;2753,635047;-212,9914384;242,1;4499,116173;-1127,510557;242,8;108,8688202;19,67086939;242,1;2824,072461;-853,8200824;209;0,023227642;5,91E-05;244,2;3337,90375;114,2252597;256,88;319,9233409;-7,683327329;250,4;237,1584426;-3,193118666;250,4;751,7551332;-82,4027585;216,6;5,769834894;0,881473194
236,88;2749,567112;-298,4797568;242,28;4228,855023;-1032,789491;243,04;120,3091413;23,33336224;242,28;2703,232041;-814,9358567;209,2;0,02941033;9,47E-05;244,56;3340,343468;102,8015304;257,16;296,6128151;-6,656191494;250,72;236,3139941;-5,269261761;250,72;710,8239106;-75,05325831;216,88;5,906134772;0,85107712
237,16;2738,987655;-372,3698488;242,46;3967,985526;-941,7567111;243,28;132,4596185;27,43142809;242,46;2582,553999;-773,0847912;209,4;0,037056802;0,000149953;244,92;3339,399194;89,54483055;257,44;274,7906845;-5,756207173;251,04;235,1734857;-7,284709623;251,04;671,3119862;-68,13835425;217,16;6,033904836;0,812762645
237,44;2723,25435;-432,3297536;242,64;3716,817194;-854,9083031;243,52;145,3004112;31,96076723;242,64;2462,509388;-729,0586162;209,6;0,046464454;0,000235035;245,28;3334,962922;74,55488018;257,72;254,3809249;-4,96921367;251,36;233,7406171;-9,223391511;251,36;633,2374849;-61,66396054;217,44;6,152549155;0,766716221
237,72;2703,896877;-476,6370361;242,82;3475,588055;-772,6295821;243,76;158,802559;36,90280998;242,82;2343,541057;-683,6044089;209,8;0,057978926;0,000364568;245,64;3326,945896;57,96895873;258;235,3097023;-4,282387698;251,68;232,0205777;-11,07051616;251,68;596,6118035;-55,63026939;217,72;6,261517717;0,713250402
238;2682,578704;-504,2104007;243;3244,46792;-695,2008021;244;172,927621;42,22266379;243;2226,061701;-637,4143278;210;0,071999153;0,000559644;246;3315,279215;39,95858229;258,28;217,5054704;-3,684153063;252;230,0199492;-12,81274214;252;561,4399604;-50,03249444;218;6,3603107;0,652800458
238,28;2661,055431;-514,6001314;243,18;3023,562001;-622,8043983;244,24;187,627457;47,86743046;243,18;2110,452315;-591,1177649;210,2;0,08898236;0,000850259;246,36;3299,914285;20,72532815;258,56;200,8990478;-3,164090825;252,32;227,7466057;-14,43831786;252,32;527,7209706;-44,86159795;218,28;6,448482272;0,585918084
238,56;2641,130767;-507,9429373;243,36;2812,914828;-555,5334171;244,48;202,8441626;53,7650494;243,36;1997,061057;-545,2758661;210,4;0,109448827;0,001278534;246,72;3280,823113;0,495961094;258,84;185,4236772;-2,712851024;252,64;225,2096104;-15,93718953;252,64;495,4482403;-40,1049897;218,56;6,525643895;0,513262339
238,84;2624,611302;-484,8894344;243,54;2612,514397;-493,400793;244,72;218,5101719;59,82381713;243,54;1886,202505;-500,3782978;210,6;0,133986258;0,001902882;247,08;3257,998421;-20,48297023;259,12;171,0150673;-2,322066889;252,96;222,419111;-17,30107649;252,96;464,6099748;-35,74718795;218,84;6,591467078;0,435588052
239,12;2613,26124;-446,514046;243,72;2422,296491;-436,3491462;244,96;234,5485355;65,93271684;243,72;1778,157279;-456,8420825;210,8;0,163253528;0,002803277;247,44;3231,453603;-41,95089048;259,4;157,6114197;-1,984272213;253,28;219,3862325;-18,52351371;253,28;435,1895954;-31,77043509;219,12;6,64568557;0,35373199
239,4;2608,758215;-394,2174852;243,9;2242,149117;-384,2607972;245,2;250,8733794;71,96266362;243,9;1673,17203;-415,012282;211;0,197983607;0,004087801;247,8;3201,222501;-63,63913025;259,68;145,153441;-1,692822443;253,6;216,1229706;-19,5998623;253,6;407,1661611;-28,15526263;219,4;6,688096962;0,268597166
239,68;2612,651282;-329,6312552;244,08;2071,917;-336,9677281;245,44;267,3905453;77,76873176;244,08;1571,459749;-375,1642793;211,2;0,238985375;0,00590062;248,16;3167,359018;-85,27686041;259,96;133,5843419;-1,441819884;253,92;212,6420834;-20,52728935;253,92;380,5147894;-24,88100222;219,68;6,718563699;0,181135715
239,96;2626,322078;-254,5319632;244,26;1911,406095;-294,2612536;245,68;283,9984095;83,19338141;244,26;1473,20039;-337,5073891;211,4;0,287144094;0,008431477;248,52;3129,936563;-106,5968637;260,24;122,8498249;-1,226043267;254,24;208,956985;-21,30471924;254,24;355,2070739;-21,92624093;219,96;6,737013493;0,092330793
240,24;2650,950029;-170,7709626;244,44;1760,388051;-255,9012052;245,92;300,5888719;88,07064545;244,44;1378,54176;-302,1895258;211,6;0,34342025;0,011926719;248,88;3089,047342;-127,3409937;260,52;112,8980609;-1,040881848;254,56;205,0816386;-21,9327587;254,56;331,211494;-19,26922062;220,24;6,743439145;0,003177993
240,52;2687,482376;-80,22224212;244,62;1618,604608;-221,6244723;246,16;317,0485037;92,23117673;244,62;1287,600657;-269,3026569;211,8;0,408846491;0,016701746;249,24;3044,801491;-147,2651888;260,8;103,679657;-0,882274089;254,88;201,0304531;-22,41359878;254,88;308,4938152;-16,88818242;220,52;6,737897781;-0,085333235
240,8;2736,609631;15,2511077;244,8;1485,771866;-191,1527845;246,4;333,2598362;95,50799483;244,8;1200,464223;-238,8887884;212;0,484522405;0,02315463;249,6;2997,326079;-166,143931;261,08;95,14761564;-0,74665091;255,2;196,8181803;-22,75089686;255,2;287,0174754;-14,76165843;220,8;6,720509538;-0,172237674
241,08;2798,746947;113,8138051;244,98;1361,584414;-164,1996555;246,64;349,1027716;97,74271489;244,98;1117,191479;-210,9462455;212,2;0,571606899;0,031780401;249,96;2946,763976;-183,7740613;261,36;87,25728619;-0,630883438;255,52;192,459816;-22,94964215;255,52;266,7439565;-12,86871331;221,08;6,691455705;-0,256611501
241,36;2874,021717;213,6623843;245,16;1245,719272;-140,4764465;246,88;364,4560905;98,79199243;245,16;1037,815001;-185,4360385;212,4;0,671307963;0,043185302;250,32;2893,272614;-199,9778888;261,64;79,9663109;-0,532235101;255,84;187,9705042;-23,01600839;255,84;247,6331391;-11,18913948;221,36;6,650976373;-0,337588088
241,64;2962,267583;313,0211138;245,34;1137,839633;-119,6975363;247,12;379,1990299;98,53388289;245,34;962,3427298;-162,2881317;212,6;0,784869673;0,058099979;250,68;2837,02264;-214,6055543;261,92;73,234565;-0,448317928;256,16;183,3654448;-22,95719721;256,16;229,6436382;-9,703609674;221,64;6,599367608;-0,414372105
241,92;3063,024873;410,1350258;245,52;1037,598389;-101,5846137;247,36;393,2129018;96,87379522;245,52;890,7598548;-141,4074651;212,8;0,913556313;0,077390305;251,04;2778,1965;-227,5366347;262,2;67,02409254;-0,377052819;256,48;178,6598066;-22,78127584;256,48;212,7331195;-8,393790902;221,92;6,536978216;-0,486251603
242,2;3175,547352;503,2649615;245,7;944,6414089;-85,87012873;247,6;406,3827216;93,74971868;245,7;823,0307671;-122,6796081;213;1,058633608;0,10206422;251,4;2716,986939;-238,6809954;262,48;61,29903841;-0,316633602;256,8;173,8686437;-22,49701251;256,8;196,8585944;-7,242424335;222,2;6,464206119;-0,552607878
242,48;3298,815046;590,6886797;245,88;858,6105772;-72,29995701;247,84;418,5988136;89,13642158;245,88;759,1010405;-105,9759554;213,2;1,221347102;0,133272694;251,76;2653,595468;-247,9789187;262,76;56,02557756;-0,265494611;257,12;169,0068176;-22,11371268;257,12;181,9766952;-6,233375127;222,48;6,381494407;-0,612922941
