        3.63979      0.65291900E-102
        3.64379      0.14974559E-100
        3.64779      0.33510673E-099
        3.65179      0.73172365E-098
        3.65579      0.15590007E-096
        3.65979      0.32410170E-095
        3.66379      0.65743461E-094
        3.66779      0.13012495E-092
        3.67179      0.25130773E-091
        3.67579      0.47357520E-090
        3.67979      0.87078397E-089
        3.68379      0.15623231E-087
        3.68779      0.27350851E-086
        3.69179      0.46720879E-085
        3.69579      0.77873907E-084
        3.69979      0.12665268E-082
        3.70379      0.20099210E-081
        3.70779      0.31123357E-080
        3.71179      0.47025941E-079
        3.71579      0.69331870E-078
        3.71979      0.99740948E-077
        3.72379      0.14001032E-075
        3.72779      0.19177563E-074
        3.73179      0.25631530E-073
        3.73579      0.33427528E-072
        3.73979      0.42538638E-071
        3.74379      0.52821835E-070
        3.74779      0.64002216E-069
        3.75179      0.75670958E-068
        3.75579      0.87300608E-067
        3.75979      0.98278901E-066
        3.76379      0.10795916E-064
        3.76779      0.11572208E-063
        3.77179      0.12104078E-062
        3.77579      0.12353994E-061
        3.77979      0.12303954E-060
        3.78379      0.11957631E-059
        3.78779      0.11339928E-058
        3.79179      0.10494019E-057
        3.79579      0.94763584E-057
        3.79979      0.83504723E-056
        3.80379      0.71804626E-055
        3.80779      0.60251468E-054
        3.81179      0.49335411E-053
        3.81579      0.39421031E-052
        3.81979      0.30738143E-051
        3.82379      0.23388918E-050
        3.82779      0.17367130E-049
        3.83179      0.12584445E-048
        3.83579      0.88987918E-048
        3.83979      0.61407575E-047
        3.84379      0.41353276E-046
        3.84779      0.27176800E-045
        3.85179      0.17429729E-044
        3.85579      0.10909142E-043
        3.85979      0.66634962E-043
        3.86379      0.39721847E-042
        3.86779      0.23108771E-041
        3.87179      0.13120460E-040
        3.87579      0.72702782E-040
        3.87979      0.39317690E-039
        3.88379      0.20752266E-038
        3.88779      0.10690291E-037
        3.89179      0.53748500E-037
        3.89579      0.26375617E-036
        3.89978      0.12632971E-035
        3.90378      0.59058524E-035
        3.90778      0.26948956E-034
        3.91178      0.12003067E-033
        3.91578      0.52184632E-033
        3.91978      0.22146391E-032
        3.92378      0.91745292E-032
        3.92778      0.37101913E-031
        3.93178      0.14647130E-030
